Date,HIGH,LOW,CLOSE,OPEN,COUNT,VOLUME,SHROUT
1998-12-02,21.7,21.7,21.7,21.7,0.0,0.0,
1998-12-03,21.64,21.64,21.64,21.64,0.0,1.0,
1998-12-04,21.73,21.73,21.73,21.73,0.0,1.0,
1998-12-07,21.84,21.84,21.84,21.84,0.0,1.0,
1998-12-08,21.855,21.855,21.855,21.855,0.0,1.0,
1998-12-09,21.825,21.825,21.825,21.825,0.0,1.0,
1998-12-10,21.905,21.905,21.905,21.905,0.0,1.0,
1998-12-11,21.915,21.915,21.915,21.915,0.0,1.0,
1998-12-14,21.965,21.965,21.965,21.965,0.0,1.0,
1998-12-15,21.72,21.72,21.72,21.72,0.0,1.0,
1998-12-16,21.385,21.385,21.385,21.385,0.0,1.0,
1998-12-17,21.515,21.515,21.515,21.515,0.0,1.0,
1998-12-18,21.425,21.425,21.425,21.425,0.0,1.0,
1998-12-21,21.475,21.475,21.475,21.475,0.0,1.0,
1998-12-22,21.785,21.785,21.785,21.785,0.0,1.0,
1998-12-23,22.075,22.075,22.075,22.075,0.0,1.0,
1998-12-24,21.945,21.945,21.945,21.945,0.0,1.0,
1998-12-25,21.945,21.945,21.945,21.945,0.0,0.0,
1998-12-28,21.945,21.945,21.945,21.945,0.0,0.0,
1998-12-29,22.25,22.25,22.25,22.25,0.0,1.0,
1998-12-30,22.25,22.25,22.25,22.25,0.0,0.0,
1998-12-31,22.25,22.25,22.25,22.25,0.0,0.0,
1999-01-01,22.25,22.25,22.25,22.25,0.0,0.0,
1999-01-04,22.825,22.825,22.825,22.825,0.0,1.0,
1999-01-05,22.825,22.825,22.825,22.825,0.0,0.0,
1999-01-06,23.385,23.385,23.385,23.385,0.0,1.0,
1999-01-07,23.54,23.54,23.54,23.54,0.0,1.0,
1999-01-08,23.69,23.69,23.69,23.69,0.0,1.0,
1999-01-11,23.69,23.69,23.69,23.69,0.0,0.0,
1999-01-12,23.3,23.3,23.3,23.3,0.0,1.0,
1999-01-13,23.55,23.55,23.55,23.55,0.0,1.0,
1999-01-14,23.165,23.165,23.165,23.165,0.0,1.0,
