datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2013-12-05,768750.0,366250.0,,,94730.0,,8866020.0,-2471420.0,33450.0,,,537410.0,,,16.0,14352870.0,,,7450.0,31381080.0,170.0,11054280.0,-5216140.0,-5216140.0,-6519850.0,,257820.0,,,104970.0,96740.0,22780.0,,62550.0,,4538230.0,-1474280.0,,-248710.0,-248710.0,40880840.0,2514460.0,9233310.0,338800.0,9486180.0,,5313760.0,,,,-248710.0,,,,1
2014-01-23,1021920.0,715410.0,,,793000.0,,4587250.0,-8532000.0,139480.0,301250.0,,3187000.0,,,32.0,14352870.0,,,17170.0,28834680.0,930.0,5346000.0,-10747360.0,-10747360.0,-13012040.0,,394770.0,,,324920.0,249300.0,29630.0,,816180.0,,10552810.0,-1474280.0,,-587380.0,-587380.0,34626140.0,3090060.0,5374420.0,346060.0,4920560.0,,5301980.0,,,,-587380.0,,301250.0,,1
2014-12-12,304000.0,569000.0,,,110000.0,,1743000.0,-7015000.0,655000.0,477000.0,,2832000.0,-10937000.0,-8105000.0,41.0,14353000.0,,,2000.0,24501000.0,24000.0,8614000.0,-10610000.0,-10610000.0,-10915000.0,,569000.0,,,346000.0,202000.0,29630.0,,787000.0,,6654000.0,-1653000.0,,-279000.0,-305000.0,27344000.0,1937000.0,2467000.0,346060.0,23474000.0,,3870000.0,,,,-305000.0,,477000.0,,2
2015-12-11,1100000.0,289000.0,,,38000.0,,2299000.0,-4026000.0,922000.0,477000.0,,1502000.0,-10937000.0,-8105000.0,41.0,14353000.0,,,115000.0,22958000.0,-2000.0,408000.0,-7281000.0,-7281000.0,-8272000.0,,569000.0,,666000.0,346000.0,148000.0,29630.0,,1476000.0,,7166000.0,-133000.0,,-279000.0,-305000.0,25876000.0,1100000.0,2588000.0,7326000.0,18866000.0,,7010000.0,,,,-305000.0,3663000.0,477000.0,,3
2016-09-30,1100000.0,289000.0,,,38000.0,,2299000.0,-4026000.0,922000.0,477000.0,,1502000.0,-10937000.0,-8105000.0,41.0,14353000.0,,,115000.0,22958000.0,-2000.0,408000.0,-7281000.0,-7281000.0,-8272000.0,,569000.0,,666000.0,346000.0,148000.0,29630.0,,1476000.0,,7166000.0,-133000.0,,-279000.0,-305000.0,25876000.0,1100000.0,2588000.0,7326000.0,18866000.0,,7010000.0,,,,-305000.0,3663000.0,477000.0,,4
2017-09-30,1100000.0,289000.0,,,38000.0,,2299000.0,-4026000.0,922000.0,477000.0,,1502000.0,-10937000.0,-8105000.0,41.0,14353000.0,,,115000.0,22958000.0,-2000.0,408000.0,-7281000.0,-7281000.0,-8272000.0,,569000.0,,666000.0,346000.0,148000.0,29630.0,,1476000.0,,7166000.0,-133000.0,,-279000.0,-305000.0,25876000.0,1100000.0,2588000.0,7326000.0,18866000.0,,7010000.0,,,,-305000.0,3663000.0,477000.0,,5
2018-09-30,1100000.0,289000.0,,,38000.0,,2299000.0,-4026000.0,922000.0,477000.0,,1502000.0,-10937000.0,-8105000.0,41.0,14353000.0,,,115000.0,22958000.0,-2000.0,408000.0,-7281000.0,-7281000.0,-8272000.0,,569000.0,,666000.0,346000.0,148000.0,29630.0,,1476000.0,,7166000.0,-133000.0,,-279000.0,-305000.0,25876000.0,1100000.0,2588000.0,7326000.0,18866000.0,,7010000.0,,,,-305000.0,3663000.0,477000.0,,6
2019-09-30,1100000.0,289000.0,,,38000.0,,2299000.0,-4026000.0,922000.0,477000.0,,1502000.0,-10937000.0,-8105000.0,41.0,14353000.0,,,115000.0,22958000.0,-2000.0,408000.0,-7281000.0,-7281000.0,-8272000.0,,569000.0,,666000.0,346000.0,148000.0,29630.0,,1476000.0,,7166000.0,-133000.0,,-279000.0,-305000.0,25876000.0,1100000.0,2588000.0,7326000.0,18866000.0,,7010000.0,,,,-305000.0,3663000.0,477000.0,,7
2020-09-30,1100000.0,289000.0,,,38000.0,,2299000.0,-4026000.0,922000.0,477000.0,,1502000.0,-10937000.0,-8105000.0,41.0,14353000.0,,,115000.0,22958000.0,-2000.0,408000.0,-7281000.0,-7281000.0,-8272000.0,,569000.0,,666000.0,346000.0,148000.0,29630.0,,1476000.0,,7166000.0,-133000.0,,-279000.0,-305000.0,25876000.0,1100000.0,2588000.0,7326000.0,18866000.0,,7010000.0,,,,-305000.0,3663000.0,477000.0,,8
