datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2000-11-07,,133364.487387342,,,,,,,,,,,,,,,,,,,,,-1380435.83767182,-1380435.83767182,-10949274.1543729,3819.82296963899,,3819.82296963899,16869.2247117466,,,,,-10918399.3271235,,26418.1596092845,,,,,5444080.67227229,,137184.310356981,,571972.422738029,,16869.84723830037,,,,,,,
2001-06-27,3779.60145098224,16080944.306779085,,,,,2519.73430065483,,,,,,,,,,,,,,,,47245.018137278,47245.018137278,371030.875771423,20157.8744052386,9449.0036274556,20157.8744052386,18268.0736797475,,,,,486938.653601545,,115907.777830122,,,,,16103621.915485,13228.6050784378,16103621.915485,,2021456.84270033,,31496.678758200258,,,,,,,
2002-05-28,1837.01217177608,16386760.909633283,,,,,612.337390592027,,,,,,,,,,,,,,,,53885.6903720984,53885.6903720984,715822.40960208,7960.38607769636,23881.1582330891,7960.38607769636,187987.578911752,,,,,805836.006019108,,90013.596417028,,,,,16395333.6331015,25718.1704048652,16395333.6331015,,2018264.03939132,,213705.74931659922,,,,,,,
2003-05-26,1954.56262988853,9829495.46570943,,,,,28015.397695069,,,,,,,,,,,,,,,,772703.7596826,772703.7596826,1158404.11864727,5212.16701303609,130304.175325902,5212.16701303609,600702.248252409,,,,,1442467.22085774,,97076.6106177971,,,,,18577466.2762139,132258.737955791,9862723.03041753,,17845808.3317589,,732960.9862082,,,,,,,
2004-05-27,1409.96564006394,11807757.2527154,,,,,334866.839515185,,,,,,,,,,,,,,,,1071573.88644859,1071573.88644859,1543207.39304998,5639.86256025575,41593.9863818861,5639.86256025575,1092018.38822952,,,,,1601015.9842926,,57808.5912426214,,,,,21516780.6501957,43003.9520219501,12148263.9547909,,20381053.3271242,,1135022.34025147,,,,,,,
2005-06-14,9187.61609067614,2826.95879713112,,,,,11252709.4919804,,,,,,,,,,,,,,,,659388.139430834,659388.139430834,1147745.27163523,260786.949035346,41593.9863818861,260786.949035346,69260.4905297124,,,,,1265064.06171618,,70673.969928278,,,,,21169680.9523164,9187.61609067614,11516323.3998129,,21091232.845696,,78448.1066203886,,,,,,,
2006-07-19,11694.8341798979,2826.95879713112,,,,,11805591.1388958,,,,,,,,,,,,,,,,777362.507252039,777362.507252039,1091747.16726459,459538.190127754,346717.436862856,459538.190127754,15134.4912916326,,,,,1206631.71479653,,130019.038823571,15134.4912916326,,,,21680158.7752637,358412.271042754,12265129.3290235,,21306612.0129294,,373546.762334387,,,,,,,
2007-07-09,33683.9049365936,156293.318905794,,,,,12419929.4282208,,,,,,,,,,1392492.63007878,,,,,,974812.208865019,974812.208865019,1358808.72514219,218945.382087858,12799.8838759056,218945.382087858,32336.5487391299,,,,,1468618.25523548,,109809.530093295,15134.4912916326,,,,21918790.6203402,46483.7888124992,12795168.1292144,,21839970.2827886,,78820.337551629,,,,,,,
2008-02-28,28667.5176891093,961464.43941936,,,,,3206351.59384346,,,,,,,,,,3506257.93274491,,,,,,1713435.48034138,1713435.48034138,2177261.21526005,23522.0657961923,14701.2911226202,23522.0657961923,141867.459333285,,,,,2338975.41760887,,147012.911226202,15134.4912916326,,,,13456826.8290904,43368.8088117295,4191338.09905901,,13272325.6255015,,185236.268145014,,,,,,,
2009-05-19,16246.7256538209,2268807.45306887,,,,,5010681.32958723,,,,,,,,,,2735184.04830796,,,,,,2780101.46629206,2780101.46629206,3492090.32582715,19113.7948868481,1911.37948868481,19113.7948868481,248479.333529025,,,,,3659336.03108707,,103214.49238898,-62119.8333822563,,,,15744988.5380411,18158.1051425057,7298602.57754295,,15476439.7198809,,266637.438671531,,,,,,,
2010-04-30,42192.7710015461,2078807.07553112,,,,,4345607.27251904,2535465.61301037,,,,,,,,,1479538.56725649,,,,,,1537151.50661398,1537151.50661398,1745288.33075646,87753.1649773808,1302.73836110634,87753.1649773808,35271.4195728111,,,,,1852254.67101873,,105229.355780794,-62119.8333822563,,,,13431276.813835,43495.5093626525,6512158.65086182,,13352518.7470652,,78766.9289354636,,,,,,,
