datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-22,92.5866551126516,174146.23960138683,,,,,425423.335355286,-865703.742634315,7271.13864818024,,,,,,,,,,3.08622183708839,,185059.1200173312,925866.551126517,167115.826256499,167115.826256499,179071.84965338,662883.415944541,10993.1221837088,662883.415944541,,,,,,,,,,,,,1320597.41031196,12011.575389948,1262452.99090121,,1308585.83492201,,12011.575389948,,,,,,,
2012-02-16,1023.98787405459,529729.830360079,,,292275.774046366,,1283874.40891154,-215606.335703716,11917.4195988162,,,,,,,25578.5291433739,,13250.9852022361,3.08622183708839,26689.83381289051,451155.29829825746,535000.589649786,401625.507563302,401625.507563302,416442.903156856,662883.415944541,19397.5584100625,2616.85790036172,,,32455.3882768826,,,,,,-26459.6349884906,,,,1895369.80331305,20421.5462841171,1815085.97883098,,1863890.77556725,1481.73955935548,20421.5462841171,,,,,,,
2013-03-27,1567.64611053086,559099.168975069,,,6466.19090867808,,1409638.0012261,-31744.1351437264,108726.457245357,,,13717.6020616684,,,,27013.2530311975,,2486.99650333772,257.082784614686,27736.99695744971,2.79437809363789,148957.118659461,-25674.7459243449,-25674.7459243449,-4856.62912674265,662883.415944541,24084.744789065,2616.85790036172,,,27474.3254166477,,,380675.333318196,,48834.5515644158,-26459.6349884906,,,,2025024.32814132,25652.3908995958,1969813.00576722,,1984704.24662822,1075.83556605059,36801.959493211,,,,,,,
2014-04-30,2340.86386998194,1135643.39774043,,,106331.713663935,,3724856.9829606,-1429708.47835348,56239.4642311432,,,27771.5391026531,,,,27035.9988424318,,1809.48497476501,32044.9441126082,32148.42316062414,1348222.923137473,265426.554891883,1193272.83729222,1193272.83729222,1236798.36227254,662883.415944541,109925.513034218,2616.85790036172,-2.79673102745752,,101669.563041163,,,279.673102745752,,48834.5515644158,-60526.8528962356,,,,5084294.79751817,112266.3769042,4900135.65282215,2761548.1511321,3572471.49946752,1398.36551372876,1506537.4764087652,,,,,1380774.07556605,,
2015-04-29,1690.48871202265,1819358.99104615,,,88244.4936098569,,3544035.87158491,18430.7497512819,184577.779138287,,,17219.3966480447,,,,23752.8406673299,,19561.0183668784,71469.8330909926,27492.5555215428,1348222.923137473,498119.20731614,1315441.01431086,1315441.01431086,1507141.94283309,-2.45710568607944,208723.75671539,2791.2720593862405,1076015.72204791,,154001.555980715,,,967106.969618122,,89903.0399479605,-2675.78809214051,,,,6282514.55820005,210414.245427413,6094295.34843499,116432.4100405602,4880394.22660136,526646.204331522,1396255.2203260083,,,,,58216.2050202801,,
2016-03-29,20335.4658753709,4621945.167483269,,,720614.367538472,,4741996.0561728,-1681264.9594921,170816.976882203,,,23657.5964391691,,,,22632.1607894555,,156451.513077082,19441.1361534746,27691.44489683249,1348222.923137473,2492653.79380305,1809561.47457042,1809561.47457042,2204955.88227175,-2.45710568607944,182794.439859223,725.764957559865,1202246.04043889,,808733.939272652,,,2540275.68090539,,150401.910979229,-1254.87102339383,,,,10785586.0107653,203129.905734594,9941437.08274101,1203847.40570009,8733993.62873508,530190.030915741,2041803.9198123016,,,,,601923.702850045,,
2017-04-11,11672.11120954,881719.4562180584,,,1146789.06930153,,12672112.2943782,4108751.62630324,270416.79890971,,,50422.636592845,,,,26700.0234412266,,5775.29212947189,192219.730153322,31384.33499148214,-51671.0498126065,291603.917955707,3085577.56156729,3085577.56156729,3433514.74507666,-2.45710568607944,108634.04592845,-2.76197614991482,1512554.8088586,,1310278.72354344,,,3701559.00647359,,171888.823713799,1747869.65287905,,,,15753966.7120954,120306.15713799,13596830.1952981,1595234.564906304,13126675.567155,1715.1871890971,2616257.0502214604,,,,,797617.282453152,,
2018-04-20,2261.64147736053,496397.42327306437,,,204751.463761397,,3932688.59279864,8681995.59357132,35568.6725390202,,,73430.4379539484,,,,27640.0608870345,,12174.5504558801,98225.5768814712,33452.851182197526,-103626.639777469,-6192317.18065214,2152725.28419101,725944.025961984,822133.839592026,-2.85921804976047,160299.200741771,31.45139854736513,1306502.53252975,2724228.64719518,2597390.87528975,,,1145285.522794,,77367.5812084686,-5695.56235512286,,,,11961667.3759852,194086.58043579,4526522.44877144,2744752.11435636,8910398.50904034,1409.59449853191,2993535.5360840666,,,,,1372376.05717818,,
2019-03-08,2261.64147736053,7173.820469738677,,,231128.725985772,,177846.295356236,2943497.00239517,31662.8896435849,,,9802.35312622886,,,,27640.0608870345,,37340.295999714,35524.4226933114,33452.851182197526,-18979.7992349766,-8020087.48736281,186348.393522325,1351306.78096736,1465527.45375898,-2.85921804976047,42891.6000428985,31.45139854736513,2.80227362099167,2724228.64719518,2597390.87528975,,,1407621.27165481,,55061.8743788653,210190.137489722,,,,185020.115825975,42891.6000428985,185020.115825975,2744752.11435636,85399.2885997211,1409.59449853191,99620.8272262539,,,,,1372376.05717818,,
2020-03-31,97339.8719121684,1936850.820372068,,,231128.725985772,,206704.111009454,-829351.655992681,197000.280573346,,,194439.512046356,,,,2729554.35193657,,387435.077767612,5251.87557182068,2729554.35193657,-30120.9759072888,789874.419030192,-1764341.40286673,-1764341.40286673,-719169.606587374,-2.85921804976047,516702.775236353,31.45139854736513,-2.55565721256481,2724228.64719518,2597390.87528975,,,96693.2906373895,,121547.057029582,-441374.778896005,,,,17362664.8612382,729180.11588899,2143554.93138152,1285347.349801769,15192694.6569076,1409.59449853191,2104670.606892347,,,,,585104.94053065,,
2021-04-23,5922.0342689625,4243360.584964785,,,374505.208343161,,175610.619200054,-556156.154631533,514093.199615864,,,256030.0208916,,,,654886.298985747,,7307.04602891128,14126.134177983,654886.298985747,211990.590019207,789874.419030192,128313.206927924,128313.206927924,133988.79782323,-2.85921804976047,70761.2858779526,31.45139854736513,-2.55565721256481,2724228.64719518,980.84462715234,,,467813.598476935,,103395.317417529,128532.541530478,,,,16256614.9633386,210529.180813425,4418971.20416484,2412195.1346497303,13800269.4982983,1409.59449853191,2456345.46504027,,,,,1139174.63699161,,
