datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
1999-04-19,27968404.1466414,20766400.2887115,,,,,15789099.9055757,12411979.4605061,109557629.339006,,,,,,673.0,,,,6346517.28817234,5231360.21554907,2497093.481674227,-750614.97209698,2861456.10452782,2861456.10452782,5911485.16337893,124312.103754234,,124312.103754234,5751202.97127184,,113804867.185145,,,132825855.008674,,7592463.14981774,-5036.27514163649,,,,181121913.802349,42418641.6042758,47389015.9949483,90410883.6914097,52454010.65409,10709203.6969068,86560409.611625,,,,,38390565.0360772,,
1999-12-31,35593274.7781078,26719373.4428276,,,,,18717401.4827048,10627083.6658779,162225655.988117,,,,,,656.0,,,,7807357.70706409,7392184.16152258,6742115.7818840975,1740081.75032456,1041183.76375812,1041183.76375812,540989.898393837,194409.441820654,,194409.441820654,5402508.97114949,,116576557.173959,,,178346233.371935,,7112221.51714415,-219390.995020795,,,,197849439.547858,68679544.8343991,63516208.0773375,102652110.3112632,49591715.1476763,17885023.7099844,109304463.98852018,,,,,35222410.1829716,,
2000-12-31,47240479.4658689,41549965.6955575,,,,,11797537.1007867,47413572.6136524,302232272.792896,,,,,,774.0,,,,10890015.7365242,9052890.05658831,6968359.85480756,11756896.3453074,727406.976850238,727406.976850238,-1387405.39175578,268672.969143072,,268672.969143072,9175756.08068969,,138462329.012107,,,323179010.494578,,9295002.50646818,-12241598.7397565,,,,236833544.156574,87199832.0173929,74010972.5978801,123759167.8617233,54164727.5921421,20394797.4623263,139345092.7269985,,,,,42969504.628916,,
2001-12-31,42883607.7078952,45461135.4068864,,,,,19702149.0409139,14475752.6629032,315527540.568031,,,,,,855.0,,,,10683210.417402,8605547.20177368,8832609.86659128,18122542.0891931,10004176.6258893,10004176.6258893,11915746.3860065,485652.132527224,,485652.132527224,16763411.4755986,,162733857.844928,,,342742502.979423,,11392309.3624554,-15305603.5604169,,,,277206750.230035,93956417.892591,77918569.2774666,136252100.8769822,65007608.6883153,12269632.6971391,154263696.6032015,,,,,43543867.8473497,,
2002-12-31,58092603.5684867,42928790.0466654,,,,,39834864.64727,27921130.4424712,387067032.155866,,,,,,1165.0,,,,11471282.4683544,10124708.6962025,6704835.22047988,19776385.5105011,10256689.8862649,10256689.8862649,11109049.2398451,343451.836198753,,343451.836198753,22358801.5797279,,222353646.950501,,,423388015.380125,,17092867.806348,-4176255.88819667,,,,361705246.415265,122000824.513319,102252633.20716,176901198.6064614,78575774.9240506,19145526.6770263,202218372.106556,,,,,57858746.0135084,,
2003-12-31,11389831.4522925,17187170.2549558,,,,,33375741.5101129,8972245.14728204,37755767.3417618,,,,,,1503.0,,,,5548019.51341044,10123699.2271028,1603655.4399708,-44741176.9000864,8564531.02300731,8564531.02300731,13400885.8892175,419514.126716424,,419514.126716424,14700429.365197,,122662432.527129,,,69153267.8403081,,16110746.0867053,549009.342268121,,,,258398768.63182,63360715.1660101,53493705.1185607,131000676.7545971,94315769.85667,2511279.22677558,118644556.3701307,,,,,40583412.5439065,,
2005-09-11,39533762.1946934,34193359.2782109,,,40734412.5867375,,38158901.1735157,21402244.2514609,109682317.801375,,,9153323.11290362,,,1292.0,16568780.0673563,,,6210904.80518459,19497534.117073618,7029102.30222217,-44741176.9000864,32363913.3880988,32363913.3880988,42792590.5400843,419514.126716424,,419514.126716424,7126689.62663883,217952942.135404,125816261.427214,,,144995919.575823,,21227950.9337826,-1907197.41853663,7382779.58363274,,7382779.58363274,355279390.341622,87684221.3094486,76075582.8633757,187843421.6703229,144101428.114769,3723322.41164906,172121765.249156,,,,,69846480.9244139,,
2006-09-11,75542880.4471756,93900355.90596619,,,34758061.1935732,,32950607.3727844,13283805.1085379,310989434.327591,,,19603476.2719374,,,5064.0,16568780.0673563,,,6210904.80518459,123238329.250524,-7171837.79874258,-44741176.9000864,6754251.73054381,6754251.73054381,14437431.7072426,419514.126716424,,419514.126716424,13732349.4666051,217952942.135404,220569595.22019,,,397860941.044744,,50910620.8212742,-3301993.31871988,5681818.92589304,-204476.60838987,5477341.62957174,664058149.204135,169470671.746196,160750854.100546,546222020.897713,140573083.893037,27040412.4129578,413044712.303816,,,,-204477.2963213008,226147114.799346,,
2007-04-23,64468900.9307874,81882356.7616157,,,56535854.9226323,,17782144.359668,37350436.3885934,366811568.689038,,,25235376.0442842,,,4983.0,16568780.0673563,2268314.57911614,,6210904.80518459,124840563.074966,-12301269.7889445,62515.6635774139,10802449.8708647,10802449.8708647,24009093.8460036,419514.126716424,1437255.84502712,134024.215674114,10529681.6507568,217952942.135404,240310734.697563,,,474569366.322535,,56560037.2716644,-3981051.30343068,5734790.58291656,-1051520.56557712,4683270.01733944,707220295.480397,183636341.242317,131074220.374131,594033319.31244,167290142.423774,29274665.6121191,436156037.68205804,,,,-1051520.5655771196,238151567.422969,,
2008-03-21,75097870.3771245,88211422.05850177,,,58087741.4836968,,27164310.6718214,36179142.3882121,327230893.64651,,,29973727.4053541,,,4793.0,16568780.0673563,2268314.57911614,,23118515.3548764,144931943.467795,94716743.38026118,62515.6635774139,82802817.0544897,82802817.0544897,97152747.3192793,419514.126716424,812981.399080896,134024.215674114,10208576.5555474,531153972.937486,291301673.207382,,,444417825.443139,,64910610.6937049,-3981051.30343068,11702227.7336057,-105114.231526734,11597113.5020789,975416699.759282,254734416.733533,152560443.431322,906413984.6815959,299283004.157852,36333505.9449996,646482661.5362175,,,,-105114.2315267995,363795209.862134,,
2009-02-27,127640966.564627,154730948.0577572,,,81226938.440894,,63315401.2524287,47605773.2349282,468249747.138005,,,40691357.9346109,,,4725.0,16568780.0673563,2268314.57911614,,49494216.1697488,211390925.930585,-199044370.12342608,11245601.2216771,-216401607.260173,-216401607.260173,-208232371.325534,419514.126716424,923196.293034763,5658638.97625138,11564801.5962874,741099169.147761,418500361.806517,,,632382770.900602,,87113031.5762989,-3981051.30343068,5662461.73522875,-2604254.55333305,3058207.1818957,1119437625.13803,573424359.192631,268191390.195832,1333252180.260271,54010805.901511,44445307.2503879,1029185152.751573,,,,-2604254.55333305,444195991.962651,,
2010-04-26,57194946.4490637,112061190.4735727,,,17648737.1700166,,55047271.4837084,69246968.9629502,179192645.270572,11132803.2365573,,37759986.6048216,,,4284.0,90202924.5856955,2268314.57911614,,26933362.3317872,178807424.65097642,-36301194.36751987,11245601.2216771,-67168525.2362137,-66669133.3356239,-59528310.3727882,419514.126716424,34935782.7704289,4358891.65893604,8688325.47901277,668371662.012255,363084524.812461,,,236986319.635801,,31591068.4945313,-3981051.30343068,3282138.5237359,390378.400045811,3672508.06161599,815249111.227166,295538471.316498,206442395.780794,1195342267.841723,-20038437.8812346,35410803.7152837,801334163.9947318,,,,390369.53788009007,495967258.441276,11132803.2365573,
2011-04-21,38246207.9004749,46532394.61039394,,,15880372.8502441,,27588786.829911,32896482.8238914,83713794.2881413,3373149.03270684,,15796614.8315163,,,1447.0,14954609.6275834,2268314.57911614,,16259998.1162464,30023129.131563097,-2696987.62156378,11245601.2216771,-9798667.69313089,-21365764.135108,-20432866.0018728,419514.126716424,4223052.37683098,2707346.96287874,5185673.58705103,384594885.57849,205880571.6736,,,118640382.136446,,24947883.7217577,-3981051.30343068,2080118.00334426,-652578.47354692,1427530.95418367,378449849.514414,112589600.642231,86599016.6297906,594142346.779881,-22781160.5959468,8297489.36873788,379860880.9878943,,,,-652587.0491605899,262010998.919671,3373149.03270684,
