datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt
2003-12-31,144.303895300907,28788.62711253094,0.0,0.0,141922.881028442,0.0,20996.2167662819,-925348.728617065,190192.534006595,0.0,0.0,69193.7177967848,0.0,0.0,0.0,0.0,0.0,0.0,96322.8501133553,150725.418641797,865.823371805441,0.0,-1190362.83233718,-1190362.83233718,-1190362.83233718,20996.2167662819,521009.213983924,20996.2167662819,0.0,269631.828369744,155487.447186727,0.0,90262.0865107172,230597.624690849,0.0,1050315.90194765,4040.50906842539,0.0,0.0,0.0,435437.004070486,640997.902926628,129224.138241962,1720102.43198681,-1065612.11484955,58443.0775968673,1501049.11892003,0.0,0.0,0.0,0.0,860051.215993405
2004-12-31,32729.0197238913,140707.95774738467,0.0,0.0,179875.473154665,0.0,759541.28764973,-577787.919920744,201739.531412838,0.0,0.0,66195.7837448374,0.0,0.0,0.0,0.0,0.0,0.0,86517.2857455322,283629.148385935,3621.653821906,2163602.82027199,-706289.562935039,-706289.562935039,-706289.562935039,14352.4799608867,189734.419669853,14352.4799608867,0.0,274105.540187589,114216.230716776,0.0,73036.6854084377,311864.634664128,0.0,660482.348854265,4040.50906842539,0.0,0.0,0.0,1349401.38697683,356799.96912111,951556.007874117,1203193.880833216,391004.477439111,36954.2825161149,958396.909537717,0.0,0.0,0.0,0.0,601596.940416608
2006-12-15,30499.5408465963,133988.15487399092,0.0,0.0,83705.1280728455,0.0,32223.1021229396,-715502.742022854,194462.674439601,0.0,0.0,69991.5753088967,0.0,0.0,73.0,0.0,0.0,0.0,151148.830190626,369216.80037145,2997.49787190136,2163602.82027199,-1107800.27600794,-1107800.27600794,-1107800.27600794,37843.4106327547,198059.671885882,37843.4106327547,0.0,318783.89867671,91798.3723269791,0.0,84004.8778600356,378134.356540356,0.0,1065760.36835453,4040.50906842539,0.0,0.0,0.0,710631.807981015,1377050.52235148,245944.700389507,858783.14029974,-666418.71437047,41890.0327598215,1377050.52235148,0.0,0.0,0.0,0.0,601596.940416608
2007-04-27,43582.0161736157,386593.486841259,0.0,0.0,72330.3943122356,0.0,1260531.055142,-825629.791337216,314722.541494709,0.0,0.0,47191.9723325748,0.0,0.0,73.0,0.0,0.0,0.0,1213076.54054332,365130.656587084,3216.14275979995,1448248.77540788,-1945635.09854592,-1945635.09854592,-1945635.09854592,29207.8271043057,198059.671885882,29207.8271043057,0.0,297526.023064759,66095.0154922153,0.0,83882.2540209048,929924.706547871,0.0,1411033.40918733,4040.50906842539,0.0,0.0,0.0,2185598.72976691,487081.539193376,1716107.52240264,32883.4188297913,1698451.55500701,39775.1533150769,487081.539193376,0.0,0.0,0.0,0.0,601596.940416608
2008-05-01,37927.6673506027,336826.1156706851,0.0,0.0,150999.929469095,0.0,590818.722749423,-673006.104129264,419142.722492947,0.0,0.0,48717.9917927674,0.0,0.0,73.0,0.0,0.0,0.0,323.063606052834,450156.828674019,24035.9322903309,1448248.77540788,-307879.616568351,-307879.616568351,-307879.616568351,49364.119004873,198059.671885882,49364.119004873,0.0,250503.520133368,80313.6124647346,0.0,78052.1672223647,1192363.1572198,0.0,1110434.2267248,4040.50906842539,0.0,0.0,0.0,1654150.27571172,193644.325468069,1077287.90074378,220846.2810977175,1385684.41908182,100278.9433188,268595.082072326,0.0,0.0,0.0,0.0,74950.7566042575
2009-04-30,71724.3099910967,485219.8092878621,0.0,0.0,225406.656860089,0.0,734711.013045329,-291749.438057265,998670.589297926,0.0,0.0,81958.0368778952,0.0,0.0,73.0,11292.3882888811,0.0,1587.99210312391,10321.9486703054,501717.2828036491,10586.6140208261,1448248.77540788,-820109.699479993,-820109.699479993,-786144.312829843,80193.6012077575,1587.99210312391,80193.6012077575,0.0,464311.24659673,233434.839159215,0.0,125098.489012761,2296148.35933367,0.0,1975815.06342017,-199645.896076078,0.0,0.0,11733.4972064156,2160639.6998671,504805.04522639,1425487.57790423,234758.165911818,1622575.04225861,125363.154363282,504805.04522638966,0.0,0.0,0.0,11733.4972064156,74950.7566042575
2010-05-07,107662.115874736,467310.047980188,0.0,0.0,141246.544910489,0.0,309194.239900944,-71731.0963215189,854116.631481195,0.0,0.0,79920.6093999897,0.0,0.0,73.0,10208.746633648,0.0,7754.36784811433,7435.79363359645,397042.476809575,2095.08455863385,1448248.77540788,-378879.75442398,-378879.75442398,-347613.172367539,36895.524944539,7754.36784811433,36895.524944539,0.0,452004.113914255,231396.660166125,0.0,121986.777485425,2038329.64412114,0.0,1424374.05664758,-96644.5580147552,0.0,0.0,12326.9857091266,1541428.92204509,293190.476603209,912989.785069391,111776.43398854668,1146293.09993293,99589.9722437187,343867.7296600115,0.0,0.0,0.0,12326.9857091266,50677.2530568024
2011-05-16,131606.371707945,640286.4470890961,0.0,0.0,41165.3955612737,0.0,518382.934795754,138077.693959472,1055212.35469926,0.0,0.0,81383.9292891605,0.0,0.0,73.0,10545.7973882277,0.0,63662.4368221293,7774.49446124156,400372.44328079774,718.394300418141,1448248.77540788,-15826.1192151817,-15826.1192151817,99691.0244580251,41834.3023094243,63662.4368221293,41834.3023094243,0.0,504311.974100997,222608.206780315,0.0,120669.622656803,2710341.68572531,0.0,1444509.48378257,-1204.19710517851,0.0,0.0,66807.3707687359,1895434.28649727,561994.665024124,1272453.63643615,159420.850459955,1247451.70023802,71950.7770344162,561994.6650241233,0.0,0.0,0.0,66807.3707687359,50677.2530568024
2012-05-09,300322.572681269,714430.1567195889,0.0,0.0,38079.1917564801,0.0,972801.878240043,464153.195580793,1335836.87878086,0.0,0.0,88450.5498512767,0.0,0.0,73.0,10545.7973882277,0.0,74842.9642291498,13615.874338471,331866.940472052,3962.00641248503,1448248.77540788,107040.482867849,107040.482867849,317416.392397729,43892.0685286051,74842.9642291498,43892.0685286051,0.0,522953.349325917,178480.100166107,0.0,131026.370224437,3664260.80171515,0.0,1880650.88859273,-68355.3859466141,0.0,0.0,151931.341715919,2342689.63263414,752264.002472284,1832342.59199598,204482.632209217,1474511.247576,101217.659636111,752264.002472283,0.0,0.0,0.0,151931.341715919,50677.2530568024
2013-05-28,231447.824,695411.402,0.0,0.0,39119.586,0.0,1177648.89,306727.758,1404037.346,0.0,0.0,75960.392,0.0,0.0,73.0,10545.7973882277,0.0,79677.9,13965.666,245957.38,5317.418,1448248.77540788,67567.812,67567.812,287146.924,65748.758,79677.9,65748.758,0.0,504511.57,146228.598,0.0,113869.922,3750790.098,0.0,1967250.924,-104232.35,0.0,0.0,152103.404,2443636.632,788268.908,2051450.654,195832.16,1520680.71,112641.604,788268.1140000001,0.0,0.0,0.0,152103.404,50677.2530568024
