datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-13,304262773.058658,2099224470.60397,,,,,341480936.392215,23154156.9125811,1498159708.38071,,,,,,,,,8747125.94475286,146814506.053107,1085158153.96963,,,-109939367.266404,-109939367.266404,-107623951.575145,,8747125.94475286,,256325092.635944,,87385503.3108153,,,1694369749.18066,,,-46136801.5517357,,,,,,,2068009236.84034,,13806738.0108354,,,,,,,,
2012-03-30,308730815.533981,1847968500.97087,,,,,351394831.067961,189988194.174757,1460492578.64078,,,,,,,,,46413782.5242719,144074380.582524,1010937180.58252,,,-60162928.1553398,-60162928.1553398,-69412353.3980583,,46413782.5242719,,224152737.864078,,81328279.6116505,,,1640898034.95146,,,-33581246.6019417,,,,,,,1804471203.8835,,15082396.1165049,,,,,,,,
2012-12-31,705221692.131096,1700786902.7733777,,,20730877.797129,,139250217.107346,22140324.1766941,799083838.729681,,,33877050.4802618,,,6373.0,358102490.830167,,27318578.2140595,126988195.983745,975872744.089086,-93459447.6329956,,-89195385.1989656,-89195385.1989656,-72074184.0167828,,188636049.121279,26695856.2249314,193992107.742242,201727824.968334,76020796.2581803,,,1572158682.77655,,614551097.213426,-24049084.7978678,,-5875670.18946591,14976991.569031,3065557242.05721,1740313917.16804,1950759849.98417,2440066697.540635,187783561.391704,15128003.6811273,2874410819.5456033,390130,,390130.0,14976991.569031,825286063.964535,,
2013-12-31,689401110.523133,1633955226.186874,,,19262501.0583611,,197061645.600242,94568236.9216813,773000630.783187,,,33074682.3404899,,,6210.0,360602786.815845,,33133627.1545207,136195728.757182,979628770.6380401,-68654934.3816148,91322951.3153916,-51492861.2035077,-51492861.2035077,-41174197.9135168,,193929268.370124,26397314.1820381,100945069.549441,215410086.936801,74222313.5772604,,,1579600635.7726,,608023228.605987,-26582450.7106139,,-11745791.956456,6699783.79195646,3044581835.34926,1729968856.36529,1934780499.69761,2481705353.039009,238430942.546114,14096112.6398549,2803285842.757792,390130,,390130.0,6699783.79195646,860108612.791049,,
2014-12-31,689401110.523133,1633955226.186874,,,19262501.0583611,,197061645.600242,94568236.9216813,773000630.783187,,,33074682.3404899,,,6210.0,360602786.815845,,33133627.1545207,136195728.757182,979628770.6380401,-68654934.3816148,91322951.3153916,-51492861.2035077,-51492861.2035077,-41174197.9135168,,193929268.370124,26397314.1820381,100945069.549441,215410086.936801,74222313.5772604,,,1579600635.7726,,608023228.605987,-26582450.7106139,,-11745791.956456,6699783.79195646,3044581835.34926,1729968856.36529,1934780499.69761,2481705353.039009,238430942.546114,14096112.6398549,2803285842.757792,390130,,390130.0,6699783.79195646,860108612.791049,,
2015-06-16,731378544.970665,1755898097.5503569,,,18315341.3415593,,149984142.260933,-69665567.7977379,727306570.277627,,,38076303.6109599,,,6284.0,349084440.1621,,26846136.0914535,117625848.134035,909724356.0636301,-87677957.9507651,91322951.3153916,-87213432.795016,-87213432.795016,-73422939.3334543,,213586025.500514,36816337.3858344,137622180.172987,212927300.864937,68516683.6750741,,,1537182098.5907,,585587557.878183,-84836431.1619186,,-14402610.2219803,8276781.83027884,3065589487.88484,1893110128.42194,2006831790.21351,2479866767.168696,122100980.947197,12538295.2156293,2942750548.914293,390130,,390130.0,8276781.83027884,810253828.899776,,
2016-02-25,731644856.810851,1914654619.8672915,,,21496058.2964998,,135001023.186108,-122369546.725166,745854715.174683,,,24442076.432706,,,6324.0,336804002.389201,,18061493.3808277,89727547.8763263,862294645.10594,-79693548.6365265,330268676.01351,-40971610.9077877,-40971610.9077877,-4455870.85283609,736.87297053681,202343843.963467,41066667.52098694,145060076.106906,207890286.812697,65755596.3988228,,,1578325163.67112,,604896074.021785,-45555697.6574972,,-6747545.79120557,27733687.9920939,3183697249.72579,1937254513.87365,2156296636.22246,2103682432.3801827,413676064.421542,11120886.8713415,2769312313.5065837,155520,,155520.0,27733687.9920939,590370097.153593,,
2016-02-26,731644856.810851,1914654619.8672915,,,21496058.2964998,,135001023.186108,-122369546.725166,745854715.174683,,,24442076.432706,223064000.961927,197841216.400861,6324.0,336804002.389201,,18061493.3808277,89727547.8763263,862294645.10594,-79693548.6365265,330268676.01351,-40971610.9077877,-40971610.9077877,-4455870.85283609,736.87297053681,202343843.963467,41066667.52098694,145060076.106906,207890286.812697,65755596.3988228,,,1578325163.67112,,604896074.021785,-45555697.6574972,,-6747545.79120557,27733687.9920939,3183697249.72579,1937254513.87365,2156296636.22246,2103682432.3801827,413676064.421542,11120886.8713415,2769312313.5065837,155520,,155520.0,27733687.9920939,590370097.153593,,
2017-02-28,844907266.358284,2325733148.2758584,,,31451502.5231287,,168044172.077376,-6130081.49705635,471249269.386039,,,27228708.999159,242137077.662511,216879461.311507,6461.0,391595707.989907,,33430377.7123633,80270575.0210261,1001117389.82338,-17854192.5988225,-4156319.6804037,101835371.656854,101835371.656854,120749736.837679,736.87297053681,221561581.749369,55331804.7098402,183228331.95963,242846847.350715,71674143.4819176,,,1832937831.2868,,1092633975.60976,-19829658.8730025,,-19297868.1244743,5648572.24558453,3847611741.96804,2222110652.9016,2654957641.96804,2659065384.608911,537360915.727502,14354089.0664424,3309628699.243063,8090,,8090.0,5648572.24558453,812378546.677881,,
2018-03-01,537035415.122179,3141820311.944439,,,48411802.1616823,,242861583.138398,-44013634.7692566,577529805.736495,,,26026781.4445604,261753678.974485,234937975.95682,6461.0,915927681.38578,,28024334.2570267,89854364.5109823,1773008344.717554,-35479201.3531508,168831388.107148,54395582.5865813,54395582.5865813,73304861.4100119,736.87297053681,228760635.884886,53714639.0278428,159829971.23355,242846847.350715,101968412.567028,,,2141075650.34009,,1281172666.83461,-60039335.1327359,,-4932623.74491669,11905414.7622989,5483641141.92488,3036442742.57746,3499339650.9159,4519391326.30367,742675930.854956,21600204.4121352,4740287818.716181,8090,,8090.0,11905414.7622989,1393973142.45271,,
2019-02-21,1037066802.96357,3290738884.4848113,,,65747674.2820442,,331802256.904303,-25189849.6651069,665398972.56629,,,39883554.0416552,350815738.410971,234937975.95682,8999.0,925858907.468575,,20700106.6611616,117033593.265437,1812314341.545096,-36235300.715662,-26865636.8015414,125411629.920176,125411629.920176,173247081.612992,736.87297053681,219288973.575557,72883255.0233966,185125931.094596,365576919.533902,143167421.735939,,,2633511172.26351,,1610435933.25076,18546036.9299936,,8944423.93797596,46720657.6750161,5838855935.95743,3132557704.60593,3770307987.47592,4927324828.69988,799429578.49344,23856591.9809157,5038841090.604646,8090,,8090.0,46720657.6750161,1564907385.95284,,
2020-02-25,1133503265.69962,3954235445.822034,,,71402379.6605609,,457611353.048001,-111868575.432146,696975119.386588,,,127617782.436159,293223449.738903,419501947.943864,9601.0,961264702.82268,,39308762.6392843,125125369.818174,1857505167.3654242,-33030385.4000852,-25849903.5939287,25053481.3801762,25053481.3801762,52839485.6848194,736.87297053681,39308762.6392843,128488605.026568,195611272.111741,751585841.311123,438240200.434948,,,2555302918.18936,384018389.570208,1458239773.33363,-48733092.1686882,,-8158677.66742147,27802913.481156,7013314305.31579,4142580844.78623,4553772281.01249,6431670760.711161,707198407.506222,24994299.2623815,6305573113.243509,8090,,8090.0,27802913.481156,1779503136.11192,,
2021-04-07,847319120.297997,2761408555.8744483,,,44158205.5324866,,346311019.418661,734441789.728872,467422068.429409,,,136921074.658036,-436833107.470978,-148655888.706882,8482.0,891541637.799218,,41191815.974597,132921227.491451,1834632891.426477,-23271107.2423058,697606.216414265,-575835076.502198,-575835076.502198,-612427693.490474,736.87297053681,41191815.974597,182312819.479726,212840460.527601,768028715.400586,369053339.362482,,,1572915334.66048,380400828.95701,1176470455.94773,-221615471.372741,,-56711544.5407914,-36491682.9262335,5624003955.55691,3168949928.85931,3213993317.18368,5894190148.09478,169484368.160723,14374618.234001,5454053325.622863,8090,,8090.0,-36491682.9262335,1880414974.16952,,
2022-03-01,847319120.297997,2761408555.8744483,,,44158205.5324866,,346311019.418661,734441789.728872,467422068.429409,,,136921074.658036,129500706.708945,236889968.090788,8482.0,891541637.799218,,41191815.974597,132921227.491451,1834632891.426477,-23271107.2423058,697606.216414265,-575835076.502198,-575835076.502198,-612427693.490474,736.87297053681,41191815.974597,182312819.479726,212840460.527601,768028715.400586,369053339.362482,,,1572915334.66048,380400828.95701,1176470455.94773,-221615471.372741,,-56711544.5407914,-36491682.9262335,5624003955.55691,3168949928.85931,3213993317.18368,5894190148.09478,169484368.160723,14374618.234001,5454053325.622863,8090,,8090.0,-36491682.9262335,1880414974.16952,,
2022-05-06,740496949.332697,3315143123.650051,,,50893341.973035,,268358017.64318,-647138991.996908,563181951.151581,,,121132170.213492,129500706.708945,236889968.090788,7876.0,846588325.375713,,30538694.0408794,110024669.75877,1736297515.289998,-2490553.85035127,207354573.130528,24383732.1806152,24383732.1806152,17403627.3105518,736.87297053681,30538694.0408794,184658939.021895,152869926.448855,750549073.391992,337054114.146375,,,1909253203.96517,381087509.549144,1030293560.4097,-58168380.8516927,,-18167430.7687061,-6995229.69101698,6003502743.50317,3019031059.5571,3729415330.63911,4774027895.15267,1353577365.3457,16439840.1086784,4649134686.128732,8090,,8090.0,-6995229.69101698,1298656619.65987,,
2022-12-31,740496949.332697,3315143123.650051,,,50893341.973035,,268358017.64318,-647138991.996908,563181951.151581,,,121132170.213492,129500706.708945,236889968.090788,7876.0,846588325.375713,,30538694.0408794,110024669.75877,1736297515.289998,-2490553.85035127,207354573.130528,24383732.1806152,24383732.1806152,17403627.3105518,736.87297053681,30538694.0408794,184658939.021895,152869926.448855,750549073.391992,337054114.146375,,,1909253203.96517,381087509.549144,1030293560.4097,-58168380.8516927,,-18167430.7687061,-6995229.69101698,6003502743.50317,3019031059.5571,3729415330.63911,4774027895.15267,1353577365.3457,16439840.1086784,4649134686.128732,8090,,8090.0,-6995229.69101698,1298656619.65987,,
