datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2011-12-31,,,,,,,160.9275,-62735.9766,,,,424.8486,,,,,,,271227.2085,25.7484,,,-869613.5874,-869613.5874,-869066.4339,,,,,,,,,,,597839.2254,,,,,22233.7434,5491869.7989,22207.995,4170101.4333,-5469636.0555,,5491869.7989,,,,,,,
2012-12-31,,,,,,,55.3815,-87139.7135,,,,24.614,,,,,,,264458.9695,25.7484,,,-703505.041,-703505.041,-702748.1605,,,,,,,,,,,438289.191,,,,,20423.4665,5808608.632,20423.4665,4073420.088,-5788185.1655,,5808608.632,,,,,,,
2013-12-31,,,,,,,55.3815,-87139.7135,,,,24.614,,,,,,,264458.9695,25.7484,,,-703505.041,-703505.041,-702748.1605,,,,,,,,,,,438289.191,,,,,20423.4665,5808608.632,20423.4665,4073420.088,-5788185.1655,,5808608.632,,,,,,,
2014-12-31,,,,,,,55.3815,-87139.7135,,,,24.614,,,,,,,264458.9695,25.7484,,,-703505.041,-703505.041,-702748.1605,,,,,,,,,,,438289.191,,,,,20423.4665,5808608.632,20423.4665,4073420.088,-5788185.1655,,5808608.632,,,,,,,
2015-04-02,,,,,,,24.1604,-71091.977,,,,24.614,,,1,,,,268379.7633,25.7484,,,-673773.155,-673773.155,-673138.9445,,,,,,,,,,,404759.1812,,,,,24.1604,6207012.1234,24.1604,4089806.0709,-6206987.963,,6207012.1234,,,,,,,
2015-06-09,,,,,,,2106.2192,-1078.7952,,,,24.614,,,1,,,,288346.5456,25.7484,231260.2996,156412.4612,-761507.4046,-761507.4046,-760942.3214,,,,,,,,,,,703862.4968,,,,,145085.1116,7156265.016,145085.1116,5619225.8692,-7011179.9044,,7156265.016,,,,,,,
2016-04-20,,,,,,,2106.2192,-1078.7952,,,,24.614,-5766362.1125,-5766362.1125,1,,,,288346.5456,25.7484,231260.2996,156412.4612,-761507.4046,-761507.4046,-760942.3214,,,,,,,,,,,703862.4968,,,,,145085.1116,7156265.016,145085.1116,5619225.8692,-7011179.9044,,7156265.016,,,,,,,
2016-04-21,,,,,,,19401838.362,-5426585.8336,,,,24.614,-5766362.1125,-5766362.1125,4,,,,181992.6344,4203940.29,13611.1112,26274228.182,-5778751.284,-5778751.284,-5778228.8236,,,,339260.0,,,,3176111.4088,,,2427188.1736,,,,,23719532.53,3212819.3408,19515592.24,2543065.8192,20167453.1892,,3552079.3408,,,,,,,
2017-05-02,1000662.1224,,,,,,17695971.2632,-22650910.9864,,,,24.614,-5766362.1125,-5766362.1125,6,,,,310685.8864,5022522.78,56542.14,20357837.4056,-32688490.552,-32688490.552,-32688263.5728,,4701947.0856,,339260.0,,,,28206072.8848,,,3981985.276,,,,235.0856,23043609.3216,15091830.7952,18021094.648,2543065.8192,7951786.6328,,15091830.7952,,,,235.0856,,,
2017-05-03,1000662.1224,,,,,,17695971.2632,-22650910.9864,,,,24.614,-30869015.94,-30869015.94,6,,,,310685.8864,5022522.78,56542.14,20357837.4056,-32688490.552,-32688490.552,-32688263.5728,,4701947.0856,,339260.0,,,,28206072.8848,,,3981985.276,,,,235.0856,23043609.3216,15091830.7952,18021094.648,2543065.8192,7951786.6328,,15091830.7952,,,,235.0856,,,
2018-04-10,5153946.7232,,,,,,16763907.3184,-27704694.9784,,,,24.614,-26825555.54,-26825555.54,8,,,,203855.036,4585350.66,98882.0888,19120196.2248,-33163258.6296,-33163258.6296,-33146976.8696,,9436419.6432,17081.0464,16844.2208,,,,21814072.6232,,,6321319.312,,,,16281.76,21601366.2304,17773650.268,16998941.9248,20806831.144,-6592543.8304,,28193910.0608,,,,16281.76,10403415.572,,
2019-04-15,2484115.72,,,,,,9625262.52,-16811090.48,,,,24.614,-14219219.19,-14219219.19,7,,,,203855.036,4856920.48,2351.64,10634899.96,-10962561.8,3798682.48,3798682.48,,4537881.32,14109.84,153640.48,,,,21814072.6232,,,1369438.36,,,,16281.76,14677369.12,13579153.24,9806338.8,19274825.32,-6996912.88,,21674282.0,,,,16281.76,7941488.28,,
2019-12-31,2484115.72,,,,,,9625262.52,-16811090.48,,,,24.614,-14219219.19,-14219219.19,7,,,,203855.036,4856920.48,2351.64,10634899.96,-10962561.8,3798682.48,3798682.48,,4537881.32,14109.84,153640.48,,,,21814072.6232,,,1369438.36,,,,16281.76,14677369.12,13579153.24,9806338.8,19274825.32,-6996912.88,,21674282.0,,,,16281.76,7941488.28,,
2020-09-01,89749.8,,,,,,500034.6,-5266578.6,,,,24.614,-14219219.19,-14219219.19,6,,,,203855.036,4856920.48,3771.0,3432364.2,-4633050.6,3194037.0,3194037.0,,171203.4,14109.84,8752491.0,,,,21814072.6232,,,939733.2,,,,16281.76,637299.0,332602.2,637299.0,19274825.32,-8447794.2,,9085093.2,,,,16281.76,7941488.28,,
2020-12-31,89749.8,,,,,,500034.6,-5266578.6,,,,24.614,-14219219.19,-14219219.19,6,,,,203855.036,4856920.48,3771.0,3432364.2,-4633050.6,3194037.0,3194037.0,,171203.4,14109.84,8752491.0,,,,21814072.6232,,,939733.2,,,,16281.76,637299.0,332602.2,637299.0,19274825.32,-8447794.2,,9085093.2,,,,16281.76,7941488.28,,
2021-05-10,19015.62,,,,,,334236.09,-769401.24,,,,24.614,-14219219.19,-14219219.19,7,,,,203855.036,4856920.48,731.37,634829.16,-536825.58,-536825.58,-536825.58,,64360.56,14109.84,8752491.0,,,,21814072.6232,,,651650.67,,,,16281.76,436627.89,99466.32,436627.89,19274825.32,337161.57,,99466.32,,,,16281.76,7941488.28,,
2021-12-31,19015.62,,,,,,334236.09,-769401.24,,,,24.614,-14219219.19,-14219219.19,7,,,,203855.036,4856920.48,731.37,634829.16,-536825.58,-536825.58,-536825.58,,64360.56,14109.84,8752491.0,,,,21814072.6232,,,651650.67,,,,16281.76,436627.89,99466.32,436627.89,19274825.32,337161.57,,99466.32,,,,16281.76,7941488.28,,
2022-12-31,19015.62,,,,,,334236.09,-769401.24,,,,24.614,-14219219.19,-14219219.19,7,,,,203855.036,4856920.48,731.37,634829.16,-536825.58,-536825.58,-536825.58,,64360.56,14109.84,8752491.0,,,,21814072.6232,,,651650.67,,,,16281.76,436627.89,99466.32,436627.89,19274825.32,337161.57,,99466.32,,,,16281.76,7941488.28,,
