datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2003-12-31,,,,,,,,,,,,,,
2005-12-15,,,,,,,,155000.0,,,,,,
2006-02-23,,,,,,9303000.0,3829000.0,304000.0,,,199000.0,,,
2007-03-28,,,,,,9303000.0,3829000.0,2404000.0,,1093000.0,968000.0,,,
2008-02-20,,,,,,9303000.0,3829000.0,6008000.0,,2612000.0,2566000.0,,,
2009-02-18,,,,,,14472000.0,283000.0,7638000.0,,3390000.0,3212000.0,,,
2010-02-25,,,,,,9698000.0,333000.0,3867000.0,,1840000.0,1981000.0,,,
2011-03-22,1651000.0,,,,,12745000.0,26000.0,-36000.0,,1240000.0,-20000.0,,,
2012-02-22,2251000.0,,,,,9698000.0,7515000.0,4219000.0,,1899000.0,1922000.0,,,
2013-02-20,2251000.0,,,,,9303000.0,7515000.0,-1645000.0,,284000.0,-405000.0,,,
2014-04-23,2251000.0,,,,,7950000.0,7515000.0,-3723000.0,,-192000.0,-442000.0,,,
2015-03-25,2251000.0,,203000.0,,,7950000.0,-3496000.0,-7730000.0,,-192000.0,-442000.0,,,
2016-04-29,2251000.0,,149000.0,,,7950000.0,-3496000.0,-14936000.0,,-192000.0,-442000.0,,,
2017-06-29,2251000.0,,149000.0,,,7950000.0,-3496000.0,-7777000.0,,-192000.0,-442000.0,,,
2017-12-31,2251000.0,,149000.0,,,7950000.0,-3496000.0,-3010000.0,,-192000.0,-442000.0,,,
2019-12-25,2251000.0,,149000.0,,,7950000.0,-3496000.0,-12269000.0,,-192000.0,-442000.0,,,
