datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt
1985-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-11-11,20142000.0,26393000.0,,,7152000.0,,521000.0,9891000.0,120165000.0,,,4631000.0,8680000.0,13310000.0,2093.0,88000.0,3323000.0,1496000.0,1150000.0,88000.0,697000.0,18000.0,-9980000.0,-9980000.0,-9317000.0,,7827000.0,,3587000.0,77086000.0,32204000.0,,,147297000.0,,29437000.0,-6659000.0,,,,75089000.0,34829000.0,41938000.0,1254000.0,36594000.0,12662000.0,38460000.0,,,,,44000.0
2000-09-05,20142000.0,26393000.0,,,7152000.0,,521000.0,9891000.0,120165000.0,,,4631000.0,10869000.0,14829000.0,2093.0,88000.0,3323000.0,1496000.0,1150000.0,88000.0,697000.0,18000.0,-9980000.0,-9980000.0,-9317000.0,,7827000.0,,3587000.0,77086000.0,32204000.0,,,147297000.0,,29437000.0,-6659000.0,,,,75089000.0,34829000.0,41938000.0,1254000.0,36594000.0,12662000.0,38460000.0,,,,,44000.0
2000-09-28,20203000.0,26813000.0,,,3919000.0,,5623000.0,7991000.0,101300000.0,,,3960000.0,10869000.0,14829000.0,1674.0,356000.0,3323000.0,1899000.0,329000.0,356000.0,58000.0,-544000.0,7728000.0,7728000.0,10540000.0,,8066000.0,,3661000.0,63966000.0,28490000.0,,,136040000.0,,24466000.0,421000.0,,,,75485000.0,32784000.0,46188000.0,784000.0,38816000.0,11744000.0,36445000.0,,,,,44000.0
2001-09-11,16089000.0,21948000.0,,,5052000.0,,5623000.0,3654000.0,89505000.0,,,3581000.0,3408000.0,6989000.0,1437.0,74000.0,2948000.0,495000.0,400000.0,74000.0,72000.0,-5752000.0,2145000.0,2145000.0,3008000.0,,5162000.0,,3245000.0,63447000.0,29120000.0,,,116594000.0,,23199000.0,-567000.0,,,,64101000.0,28486000.0,34475000.0,4072000.0,32256000.0,10896000.0,31731000.0,,,,,44000.0
2002-09-10,16794000.0,20976000.0,,,4487000.0,2164000.0,2231000.0,10873000.0,88810000.0,,,3819000.0,7877000.0,11804000.0,1232.0,66000.0,2948000.0,1410000.0,508000.0,66000.0,48000.0,-5752000.0,5199000.0,5199000.0,7477000.0,,6090000.0,,2108000.0,68365000.0,31425000.0,,,117647000.0,,20960000.0,-5109000.0,,,,68126000.0,28080000.0,36167000.0,7154000.0,34505000.0,11997000.0,33509000.0,,,,,3072000.0
2003-09-09,17716000.0,22027000.0,,,2217000.0,1650000.0,4608000.0,7031000.0,90641000.0,,,3972000.0,7740000.0,11804000.0,1090.0,58000.0,3035000.0,1202000.0,361000.0,58000.0,39000.0,-5752000.0,2384000.0,2384000.0,4462000.0,,6797000.0,,1642000.0,63810000.0,28411000.0,,,119924000.0,,21596000.0,-2966000.0,,,,69460000.0,28995000.0,40498000.0,5408000.0,36069000.0,11698000.0,33355000.0,,,,,2336000.0
2004-09-08,18197000.0,24885000.0,,,2490000.0,1104000.0,5625000.0,7201000.0,85209000.0,,,3651000.0,9180000.0,12780000.0,972.0,50000.0,3225000.0,1151000.0,242000.0,50000.0,13000.0,2000.0,6481000.0,6481000.0,8947000.0,,5972000.0,,722000.0,63601000.0,25901000.0,,,115312000.0,,21857000.0,872000.0,2114000.0,290000.0,4918000.0,70711000.0,28302000.0,44245000.0,3890000.0,39434000.0,11745000.0,31249000.0,,,,2804000.0,1553000.0
2005-09-07,21295000.0,28283000.0,,,3709000.0,1104000.0,5625000.0,4142000.0,83642000.0,,,3655000.0,7630000.0,11230000.0,966.0,5556000.0,3282000.0,704000.0,1620000.0,5875000.0,24000.0,535000.0,2165000.0,5111000.0,7697000.0,,2924000.0,8873000.0,27782000.0,65265000.0,25780000.0,,,114869000.0,,21958000.0,-194000.0,1500000.0,221000.0,2938000.0,83472000.0,32915000.0,42457000.0,4055000.0,20974000.0,12248000.0,62470000.0,,,,1438000.0,722000.0
2006-09-13,26111000.0,29939000.0,,,5343000.0,1104000.0,167000.0,7558000.0,63775000.0,,,3029000.0,9212000.0,12514000.0,787.0,5556000.0,3271000.0,534000.0,1354000.0,6119000.0,22000.0,22000.0,3928000.0,5171000.0,7497000.0,1346000.0,3872000.0,10256000.0,21713000.0,61110000.0,25407000.0,,,94426000.0,,22087000.0,103000.0,1711000.0,640000.0,4620000.0,88353000.0,41076000.0,47883000.0,3539000.0,24285000.0,14626000.0,64034000.0,,,,2909000.0,722000.0
2007-09-12,16098000.0,27086000.0,,,3069000.0,1104000.0,4814000.0,-1924000.0,72740000.0,,,3640000.0,9212000.0,12514000.0,829.0,15637000.0,3469000.0,2133000.0,1283000.0,19808000.0,72000.0,1195000.0,6231000.0,4678000.0,6601000.0,106000.0,3438000.0,5701000.0,18336000.0,59509000.0,22877000.0,,,103601000.0,,23686000.0,637000.0,1318000.0,698000.0,3776000.0,94888000.0,27933000.0,46591000.0,32595000.0,31392000.0,12793000.0,63458000.0,,,,2458000.0,14873000.0
2007-09-13,16098000.0,27086000.0,,,3069000.0,1104000.0,4814000.0,-1924000.0,72740000.0,,,3640000.0,9013000.0,12653000.0,829.0,15637000.0,3469000.0,2133000.0,1283000.0,19808000.0,72000.0,1195000.0,6231000.0,4678000.0,6601000.0,106000.0,3438000.0,5701000.0,18336000.0,59509000.0,22877000.0,,,103601000.0,,23686000.0,637000.0,1318000.0,698000.0,3776000.0,94888000.0,27933000.0,46591000.0,32595000.0,31392000.0,12793000.0,63458000.0,,,,2458000.0,14873000.0
2008-09-10,16982000.0,27673000.0,,,2503000.0,3000.0,5529000.0,9335000.0,84145000.0,,,3826000.0,11233000.0,15049000.0,897.0,16888000.0,3609000.0,237000.0,6071000.0,21384000.0,4480000.0,421000.0,7315000.0,7315000.0,9989000.0,48000.0,2995000.0,5597000.0,20649000.0,57235000.0,20078000.0,,,125808000.0,,23686000.0,794000.0,1581000.0,1075000.0,5312000.0,95405000.0,26675000.0,48377000.0,29777000.0,30887000.0,13060000.0,64496000.0,,,,3731000.0,14881000.0
2009-09-10,11606000.0,18075000.0,,,2283000.0,1424000.0,1019000.0,5626000.0,75513000.0,,,3545000.0,11233000.0,9991000.0,835.0,16888000.0,3570000.0,237000.0,5950000.0,21426000.0,4424000.0,-124000.0,1052000.0,1052000.0,1804000.0,25000.0,2713000.0,3526000.0,13003000.0,56072000.0,16704000.0,,,109088000.0,,23686000.0,-3067000.0,338000.0,688000.0,1488000.0,75192000.0,18124000.0,33544000.0,22668000.0,30796000.0,12865000.0,44363000.0,,,,1150000.0,11331000.0
2010-09-09,15162000.0,19281000.0,,,846000.0,1424000.0,5622000.0,6493000.0,57939000.0,,,2981000.0,11233000.0,8431000.0,732.0,16888000.0,3586000.0,237000.0,674000.0,20891000.0,-886000.0,-191000.0,2234000.0,2304000.0,3476000.0,1000.0,2071000.0,3256000.0,11965000.0,51203000.0,15131000.0,,,87488000.0,,23686000.0,-323000.0,427000.0,792000.0,2332000.0,78253000.0,21720000.0,38959000.0,29878000.0,27743000.0,12021000.0,50477000.0,,,,1905000.0,14939000.0
2011-09-06,18823000.0,21966000.0,,,1236000.0,1424000.0,5038000.0,2145000.0,75952000.0,1055000.0,,2751000.0,5679000.0,8430000.0,741.0,16888000.0,3570000.0,56000.0,987000.0,20444000.0,-727000.0,-249000.0,3645000.0,3832000.0,5383000.0,98000.0,2708000.0,840000.0,3303000.0,46343000.0,14605000.0,,,106805000.0,,23686000.0,518000.0,441000.0,960000.0,3102000.0,77605000.0,25601000.0,41797000.0,30493000.0,31965000.0,12813000.0,45640000.0,,,,2661000.0,14724000.0
2012-09-04,20710000.0,24974000.0,,,1949000.0,1424000.0,6550000.0,3081000.0,84501000.0,3422000.0,,3096000.0,5679000.0,5375000.0,776.0,16888000.0,714000.0,56000.0,718000.0,19864000.0,-305000.0,-249000.0,413000.0,413000.0,390000.0,82000.0,5130000.0,3571000.0,15008000.0,47558000.0,13826000.0,,,110619000.0,,23686000.0,-866000.0,-177000.0,126000.0,-46000.0,84667000.0,29258000.0,47471000.0,39558000.0,18928000.0,14227000.0,65739000.0,,,,131000.0,19779000.0
2013-09-03,17942000.0,21751000.0,,,1519000.0,1424000.0,9147000.0,9242000.0,86087000.0,2819000.0,,2874000.0,5679000.0,9250000.0,768.0,16488000.0,1603000.0,584000.0,783000.0,19464000.0,16000.0,-249000.0,1886000.0,1886000.0,2774000.0,63000.0,5411000.0,2377000.0,10634000.0,47577000.0,12872000.0,,,116769000.0,,24433000.0,-2368000.0,909000.0,-40000.0,888000.0,79700000.0,28274000.0,45033000.0,33668000.0,22443000.0,12294000.0,57257000.0,,,,-21000.0,16834000.0
2014-09-02,18620000.0,21357000.0,,,1494000.0,1424000.0,2224000.0,4027000.0,59249000.0,1759000.0,,1556000.0,5679000.0,9000000.0,775.0,16488000.0,1784000.0,445000.0,531000.0,19258000.0,10000.0,-249000.0,4041000.0,4789000.0,6076000.0,40000.0,3716000.0,3624000.0,18969000.0,47891000.0,12039000.0,,,88857000.0,,21843000.0,-900000.0,1210000.0,73000.0,1287000.0,73549000.0,26428000.0,38651000.0,19780000.0,17042000.0,12694000.0,56507000.0,,,,77000.0,9890000.0
2015-09-03,15539000.0,19223000.0,,,1436000.0,1424000.0,5914000.0,6172000.0,60741000.0,936000.0,,1237000.0,9022000.0,10600000.0,462.0,16488000.0,2139000.0,429000.0,597000.0,19319000.0,5000.0,-249000.0,4376000.0,4805000.0,6288000.0,40000.0,3242000.0,4187000.0,22159000.0,23284000.0,7473000.0,,,90295000.0,,21963000.0,-711000.0,922000.0,511000.0,1483000.0,67894000.0,29416000.0,36898000.0,5000000.0,15929000.0,10667000.0,51965000.0,,,,561000.0,9890000.0
2016-09-01,17234000.0,18495000.0,,,1124000.0,1424000.0,10540000.0,7536000.0,61434000.0,1583000.0,,1295000.0,9022000.0,9700000.0,504.0,16488000.0,2309000.0,188000.0,215000.0,19130000.0,5000.0,-612000.0,6484000.0,5178000.0,6759000.0,40000.0,4606000.0,4080000.0,23732000.0,14862000.0,5267000.0,,,92233000.0,,23101000.0,-713000.0,1433000.0,145000.0,1581000.0,69014000.0,26286000.0,40537000.0,3816000.0,16580000.0,10238000.0,52434000.0,,,,148000.0,1908000.0
2017-09-05,17043000.0,21276000.0,,,1056000.0,1424000.0,9014000.0,864000.0,72022000.0,727000.0,,1383000.0,9143000.0,10526000.0,511.0,16488000.0,2556000.0,494000.0,132000.0,18852000.0,5000.0,-612000.0,6540000.0,6540000.0,8123000.0,40000.0,3116000.0,3501000.0,21486000.0,15462000.0,5332000.0,,,104761000.0,,23864000.0,-617000.0,1117000.0,477000.0,1583000.0,69666000.0,24210000.0,41981000.0,5876000.0,20437000.0,10508000.0,49229000.0,,,,466000.0,2938000.0
2018-09-11,16776000.0,22249000.0,,,3196000.0,1424000.0,4656000.0,1722000.0,60389000.0,265000.0,,1515000.0,6668000.0,8306000.0,531.0,18705000.0,2639000.0,405000.0,212000.0,22618000.0,5000.0,-612000.0,4317000.0,3963000.0,4930000.0,40000.0,2649000.0,2574000.0,16665000.0,21370000.0,10661000.0,,,87336000.0,,20723000.0,-843000.0,469000.0,467000.0,967000.0,74704000.0,23245000.0,38851000.0,18936000.0,24421000.0,10440000.0,50283000.0,,,,498000.0,9468000.0
2019-09-05,15482000.0,20184000.0,,,2411000.0,1424000.0,7999000.0,1280000.0,63255000.0,295000.0,,1849000.0,5865000.0,7714000.0,507.0,18705000.0,2619000.0,405000.0,281000.0,22121000.0,5000.0,-238000.0,3641000.0,729000.0,985000.0,40000.0,3715000.0,2202000.0,14223000.0,22285000.0,11693000.0,,,90104000.0,,20984000.0,-4378000.0,-69000.0,343000.0,256000.0,76170000.0,27691000.0,40154000.0,20951000.0,25445000.0,10488000.0,50725000.0,,,,325000.0,7857000.0
2020-09-08,8635000.0,15125000.0,,,1759000.0,5244000.0,16143000.0,4450000.0,53413000.0,898000.0,,2164000.0,4161000.0,6325000.0,456.0,18705000.0,715000.0,405000.0,496000.0,22057000.0,5000.0,-238000.0,2256000.0,1917000.0,2359000.0,207000.0,2931000.0,3868000.0,20451000.0,28800000.0,16945000.0,,,75992000.0,6270000,19386000.0,-1127000.0,22000.0,391000.0,442000.0,84204000.0,17752000.0,41541000.0,51553000.0,19841000.0,8596000.0,64363000.0,,,,420000.0,25153000.0
2021-09-07,14827000.0,19101000.0,,,1996000.0,4811000.0,4999000.0,8439000.0,48364000.0,745000.0,,2291000.0,11004000.0,13273000.0,391.0,18705000.0,3396000.0,1019000.0,489000.0,22026000.0,5000.0,-238000.0,7586000.0,7353000.0,9471000.0,207000.0,3532000.0,1145000.0,5848000.0,30007000.0,17203000.0,,,77805000.0,6644000,18935000.0,-1183000.0,1346000.0,703000.0,2118000.0,77633000.0,23927000.0,37259000.0,22289000.0,36145000.0,10871000.0,41488000.0,,,,772000.0,10747000.0
2022-09-06,14257000.0,17344000.0,,,2572000.0,4251000.0,8284000.0,3872000.0,56015000.0,745000.0,,2716000.0,13333000.0,16273000.0,404.0,8526000.0,3582000.0,309000.0,608000.0,10652000.0,5000.0,-526000.0,-7047000.0,9610000.0,12031000.0,325000.0,2393000.0,854000.0,3175000.0,31813000.0,17499000.0,,,89381000.0,6909000,20033000.0,-11508000.0,1094000.0,1136000.0,2421000.0,69469000.0,21581000.0,40789000.0,35383000.0,25732000.0,13394000.0,43737000.0,,,,1327000.0,17251000.0
2023-06-30,14257000.0,17344000.0,,,2572000.0,4251000.0,8284000.0,3872000.0,56015000.0,745000.0,,2716000.0,13333000.0,16273000.0,404.0,8526000.0,3582000.0,309000.0,608000.0,10652000.0,5000.0,-526000.0,-7047000.0,9610000.0,12031000.0,325000.0,2393000.0,854000.0,3175000.0,31813000.0,17499000.0,,,89381000.0,6909000,20033000.0,-11508000.0,1094000.0,1136000.0,2421000.0,69469000.0,21581000.0,40789000.0,35383000.0,25732000.0,13394000.0,43737000.0,,,,1327000.0,17251000.0
