datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt
2002-12-31,52000.0,211000.0,0.0,0.0,4000.0,0.0,0.0,-1538000.0,0.0,0.0,0.0,87000.0,0.0,0.0,25,0.0,0.0,0.0,36000.0,81000.0,1000.0,642000.0,-1703000.0,-1703000.0,-1922000.0,0.0,0.0,0.0,0.0,169000.0,30000.0,0.0,0.0,17000.0,0.0,1904000.0,0.0,-207000.0,0.0,-219000.0,390000.0,307000.0,279000.0,1518000.0,-645000.0,30000.0,1033000.0,0.0,0.0,0.0,-12000.0,726000.0
2003-12-31,77000.0,258000.0,0.0,0.0,6000.0,0.0,329000.0,-1245000.0,11000.0,0.0,0.0,43000.0,0.0,0.0,24,0.0,0.0,0.0,106000.0,56000.0,3000.0,703000.0,-1264000.0,-1264000.0,-1384000.0,0.0,0.0,0.0,0.0,171000.0,16000.0,0.0,0.0,204000.0,0.0,1474000.0,0.0,-150000.0,0.0,-120000.0,712000.0,190000.0,640000.0,3478000.0,-1204000.0,27000.0,1914000.0,0.0,0.0,0.0,30000.0,1724000.0
2004-12-31,77000.0,258000.0,0.0,0.0,6000.0,0.0,329000.0,-1245000.0,11000.0,0.0,0.0,43000.0,0.0,0.0,24,0.0,0.0,0.0,106000.0,56000.0,3000.0,703000.0,-1264000.0,-1264000.0,-1384000.0,0.0,0.0,0.0,0.0,171000.0,16000.0,0.0,0.0,204000.0,0.0,1474000.0,0.0,-150000.0,0.0,-120000.0,712000.0,190000.0,640000.0,3478000.0,-1204000.0,27000.0,1914000.0,0.0,0.0,0.0,30000.0,1724000.0
2005-07-06,21000.0,213000.0,0.0,0.0,10000.0,0.0,291000.0,-1615000.0,6000.0,0.0,0.0,38000.0,0.0,0.0,22,0.0,0.0,0.0,240000.0,31000.0,3000.0,689000.0,-1973000.0,-1973000.0,-2143000.0,0.0,3000.0,0.0,0.0,180000.0,12000.0,0.0,0.0,123000.0,0.0,2023000.0,0.0,-150000.0,0.0,-170000.0,610000.0,325000.0,567000.0,5614000.0,-2447000.0,27000.0,3056000.0,0.0,0.0,0.0,-20000.0,2731000.0
2006-05-03,112000.0,320000.0,0.0,0.0,17000.0,0.0,501000.0,-1033000.0,6000.0,0.0,0.0,39000.0,-1021000.0,0.0,15,0.0,0.0,0.0,309000.0,7000.0,19000.0,1563000.0,-1183000.0,-1183000.0,-1331000.0,0.0,43000.0,0.0,0.0,195000.0,16000.0,0.0,0.0,243000.0,0.0,1284000.0,0.0,-119000.0,0.0,-148000.0,990000.0,284000.0,967000.0,724000.0,395000.0,19000.0,595000.0,0.0,0.0,0.0,-29000.0,311000.0
2007-03-27,112000.0,320000.0,0.0,0.0,17000.0,0.0,501000.0,-1033000.0,6000.0,0.0,0.0,39000.0,-1114000.0,-946000.0,15,0.0,0.0,0.0,309000.0,7000.0,19000.0,1563000.0,-1183000.0,-1183000.0,-1331000.0,0.0,43000.0,0.0,0.0,195000.0,16000.0,0.0,0.0,243000.0,0.0,1284000.0,0.0,-119000.0,0.0,-148000.0,990000.0,284000.0,967000.0,724000.0,395000.0,19000.0,595000.0,0.0,0.0,0.0,-29000.0,311000.0
2007-04-24,277000.0,387000.0,0.0,0.0,326000.0,0.0,1669000.0,-1274000.0,923000.0,0.0,0.0,168000.0,-1114000.0,-946000.0,47,1408000.0,0.0,0.0,19000.0,1430000.0,74000.0,4085000.0,-864000.0,-864000.0,-1060000.0,0.0,43000.0,0.0,0.0,495000.0,203000.0,0.0,0.0,2551000.0,0.0,2575000.0,-46000.0,-175000.0,0.0,-196000.0,4744000.0,865000.0,3111000.0,529000.0,3649000.0,399000.0,1094000.0,0.0,0.0,0.0,-21000.0,229000.0
2008-05-21,11994000.0,9390000.0,0.0,0.0,886000.0,0.0,12028000.0,-4303000.0,25870000.0,0.0,0.0,335000.0,-223000.0,140000.0,724,4819000.0,0.0,0.0,345000.0,5775000.0,51000.0,16052000.0,-502000.0,-502000.0,-517000.0,0.0,43000.0,264000.0,0.0,3277000.0,1677000.0,0.0,0.0,29316000.0,0.0,3306000.0,-46000.0,-15000.0,0.0,-15000.0,40898000.0,15185000.0,33182000.0,11392000.0,19574000.0,8698000.0,21324000.0,0.0,0.0,0.0,-21000.0,5696000.0
2008-12-31,11994000.0,9390000.0,0.0,0.0,886000.0,0.0,12028000.0,-4303000.0,25870000.0,0.0,0.0,335000.0,-223000.0,140000.0,724,4819000.0,0.0,0.0,345000.0,5775000.0,51000.0,16052000.0,-502000.0,-502000.0,-517000.0,0.0,43000.0,264000.0,0.0,3277000.0,1677000.0,0.0,0.0,29316000.0,0.0,3306000.0,-46000.0,-15000.0,0.0,-15000.0,40898000.0,15185000.0,33182000.0,11392000.0,19574000.0,8698000.0,21324000.0,0.0,0.0,0.0,-21000.0,5696000.0
2009-12-31,11994000.0,9390000.0,0.0,0.0,886000.0,0.0,12028000.0,-4303000.0,25870000.0,0.0,0.0,335000.0,-223000.0,140000.0,724,4819000.0,0.0,0.0,345000.0,5775000.0,51000.0,16052000.0,-502000.0,-502000.0,-517000.0,0.0,43000.0,264000.0,0.0,3277000.0,1677000.0,0.0,0.0,29316000.0,0.0,3306000.0,-46000.0,-15000.0,0.0,-15000.0,40898000.0,15185000.0,33182000.0,11392000.0,19574000.0,8698000.0,21324000.0,0.0,0.0,0.0,-21000.0,5696000.0
2010-12-31,11994000.0,9390000.0,0.0,0.0,886000.0,0.0,12028000.0,-4303000.0,25870000.0,0.0,0.0,335000.0,-223000.0,140000.0,724,4819000.0,0.0,0.0,345000.0,5775000.0,51000.0,16052000.0,-502000.0,-502000.0,-517000.0,0.0,43000.0,264000.0,0.0,3277000.0,1677000.0,0.0,0.0,29316000.0,0.0,3306000.0,-46000.0,-15000.0,0.0,-15000.0,40898000.0,15185000.0,33182000.0,11392000.0,19574000.0,8698000.0,21324000.0,0.0,0.0,0.0,-21000.0,5696000.0
2011-12-31,11994000.0,9390000.0,0.0,0.0,886000.0,0.0,12028000.0,-4303000.0,25870000.0,0.0,0.0,335000.0,-223000.0,140000.0,724,4819000.0,0.0,0.0,345000.0,5775000.0,51000.0,16052000.0,-502000.0,-502000.0,-517000.0,0.0,43000.0,264000.0,0.0,3277000.0,1677000.0,0.0,0.0,29316000.0,0.0,3306000.0,-46000.0,-15000.0,0.0,-15000.0,40898000.0,15185000.0,33182000.0,11392000.0,19574000.0,8698000.0,21324000.0,0.0,0.0,0.0,-21000.0,5696000.0
2012-12-31,11994000.0,9390000.0,0.0,0.0,886000.0,0.0,12028000.0,-4303000.0,25870000.0,0.0,0.0,335000.0,-223000.0,140000.0,724,4819000.0,0.0,0.0,345000.0,5775000.0,51000.0,16052000.0,-502000.0,-502000.0,-517000.0,0.0,43000.0,264000.0,0.0,3277000.0,1677000.0,0.0,0.0,29316000.0,0.0,3306000.0,-46000.0,-15000.0,0.0,-15000.0,40898000.0,15185000.0,33182000.0,11392000.0,19574000.0,8698000.0,21324000.0,0.0,0.0,0.0,-21000.0,5696000.0
2013-12-31,11994000.0,9390000.0,0.0,0.0,886000.0,0.0,12028000.0,-4303000.0,25870000.0,0.0,0.0,335000.0,-223000.0,140000.0,724,4819000.0,0.0,0.0,345000.0,5775000.0,51000.0,16052000.0,-502000.0,-502000.0,-517000.0,0.0,43000.0,264000.0,0.0,3277000.0,1677000.0,0.0,0.0,29316000.0,0.0,3306000.0,-46000.0,-15000.0,0.0,-15000.0,40898000.0,15185000.0,33182000.0,11392000.0,19574000.0,8698000.0,21324000.0,0.0,0.0,0.0,-21000.0,5696000.0
