datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2000-03-10,676686.3702734,35697540.50652035,,,,,27391.1686219224,,1672106.33905644,1429943.50737627,,,,,,,491795.982075424,,,5602.7390363023,,,770687.880771361,770687.880771361,850993.806958361,,2130285.88691405,,1843923.66950305,,3087109.20900257,,,5460180.45415639,,3141269.01968682,-13073.057751372,,,,38952109.3600524,,,21343323.0955138,12771754.8965309,,26180354.4635215,,,,,,1429943.50737627,
2001-03-23,725683.47858859,34309962.1048664,,,,,152443.925189617,,2950608.8660668,1263646.7517784,,,,,,,646941.781693127,,,5602.7390363023,,,810724.51123569,810724.51123569,1186794.85560842,,2246343.12903378,,2124765.94902718,,2713753.84180525,,,6363588.97630376,,2610444.7354784,-13073.057751372,,,,37332383.3985019,,,18626505.8840156,13217896.2076601,,24114487.1908418,,,,,,1263646.7517784,
2002-03-15,1104656.65262802,32881293.200010672,,,,,533345.867205656,,2166449.68791459,1538191.52516717,,,,,3,,725619.807851553,,,5602.7390363023,,,998722.284055597,998722.284055597,1443891.567016,,2284018.46690826,,2513032.65098968,,2554059.25615935,,,6269722.54227177,,2835734.45583168,-13073.057751372,,,,36139540.4553509,,,16786004.8882992,13199544.7916017,,22939995.6637491,,,,,,1538191.52516717,
2003-03-27,1132994.80445872,32983244.37936902,,,,,2101154.82713017,,2420400.05667863,1308253.92027206,,,,,3,,849583.223124882,,,5602.7390363023,,,1275677.87644058,1275677.87644058,1799500.66125071,,2318762.79992443,,3304513.88626488,,2742902.89061024,,,7632567.06971472,,2602825.9021349,-13073.057751372,,,,38023409.8809749,,,16464584.0733044,14547809.6542603,,23475600.2267145,,,,,,1308253.92027206,
2004-03-23,1080738.66310901,35932974.33702946,,,,,300322.681333619,,2461095.0247316,1417720.45108429,,,,,3,,974991.240104213,,,5602.7390363023,,,1358501.8942016,1358501.8942016,2016250.86529143,,2180511.86235888,,4284885.58015431,,2717708.77122324,,,8033279.23426428,,3031426.12613746,-13073.057751372,,157211.168867129,657748.971089827,39112446.8553736,,,15155720.6650473,16180765.6853737,,22931681.1699999,,,,657748.971089827,,1417720.45108429,
2004-04-16,1080738.66310901,35932974.33702946,,,,,300322.681333619,,2461095.0247316,1417720.45108429,,,1909651.51569679,,3,,974991.240104213,,,5602.7390363023,,,1358501.8942016,1358501.8942016,2016250.86529143,,2180511.86235888,,4284885.58015431,,2717708.77122324,,,8033279.23426428,,3031426.12613746,-13073.057751372,,157211.168867129,657748.971089827,39112446.8553736,,,15155720.6650473,16180765.6853737,,22931681.1699999,,,,657748.971089827,,1417720.45108429,
2005-04-25,1080738.66310901,35932974.33702946,,,,,300322.681333619,,2461095.0247316,1417720.45108429,,,3058480.96296585,3093839.12438742,3,,974991.240104213,,,5602.7390363023,,,1358501.8942016,1358501.8942016,2016250.86529143,,2180511.86235888,,4284885.58015431,,2717708.77122324,,,8033279.23426428,,3031426.12613746,-13073.057751372,,157211.168867129,657748.971089827,39112446.8553736,,,15155720.6650473,16180765.6853737,,22931681.1699999,,,,657748.971089827,,1417720.45108429,
2005-05-12,1689107.88128584,3465851.485282758,,,12014.5748878073,,9894.35578995892,3999439.95824125,2110324.74205838,1434681.58954404,,2921661.91683501,3058480.96296585,3093839.12438742,3,,1395810.90608349,,,5602.7390363023,,-101770.51669672,1810667.10956248,1810667.10956248,2740029.81411934,,2199373.94416801,,2846040.76901176,2207148.08086012,24684297.4768497,,,8141641.33573763,,427577.518066082,-13073.057751372,,157211.168867129,657748.971089827,34126339.8592676,,,6003753.74540722,20881331.155009,,13245008.7042586,,,,657748.971089827,,1434681.58954404,
2005-12-31,1689107.88128584,3465851.485282758,,,12014.5748878073,,9894.35578995892,3999439.95824125,2110324.74205838,1434681.58954404,,2921661.91683501,3058480.96296585,3093839.12438742,3,,1395810.90608349,,,5602.7390363023,,-101770.51669672,1810667.10956248,1810667.10956248,2740029.81411934,,2199373.94416801,,2846040.76901176,2207148.08086012,24684297.4768497,,,8141641.33573763,,427577.518066082,-13073.057751372,,157211.168867129,657748.971089827,34126339.8592676,,,6003753.74540722,20881331.155009,,13245008.7042586,,,,657748.971089827,,1434681.58954404,
2006-06-08,1088307.51015286,3068174.143667337,,,-471233.024307652,,9631.03991285713,3476805.40854142,2334839.24744551,592308.954640713,,1871173.46878367,3058480.96296585,3093839.12438742,3,,1494874.9807599,,,70856.9365017346,,-809007.352679998,1882868.30296357,1882868.30296357,2832213.66580234,,2144970.17487775,,570983.080547958,5882501.59248866,26803872.0089037,,,8112087.33231509,,524891.675250713,-35084.5025396938,,157211.168867129,657748.971089827,30220139.4522786,,,8290261.57070295,21255017.1562533,,8965122.29602529,,,,657748.971089827,3478181.27138612,592308.954640713,
