datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-30,52610671.3109563,88333966.6455563,,,10554609.9852227,,175125336.447118,71365401.3616213,278560514.302301,81189.3075786362,,24113224.350855,,,6688,,,3572329.53346,8930823.83364999,5845630.14566181,1461407.536415454,,58212733.5338822,58212733.5338822,54396836.0776863,405946.537893181,14938832.5944691,22733006.12201818,32556912.3390331,254853236.489339,149956651.097741,,,611193107.451974,,199644507.335867,-3166382.99556681,405946.537893181,-4221843.99408909,-3815897.4561959,534063265.252269,176505554.675955,352848730.736753,260861245.25015798,197695963.953979,82813093.730209,336204922.68313277,,,,-4221843.994089081,120566121.754275,81189.3075786362,
2014-02-19,52610671.3109563,88333966.6455563,,,10554609.9852227,,175125336.447118,71365401.3616213,278560514.302301,81189.3075786362,,24113224.350855,61297857.4829381,84614058.6649822,6688,,,3572329.53346,8930823.83364999,5845630.14566181,1461407.536415454,,58212733.5338822,58212733.5338822,54396836.0776863,405946.537893181,14938832.5944691,22733006.12201818,32556912.3390331,254853236.489339,149956651.097741,,,611193107.451974,,199644507.335867,-3166382.99556681,405946.537893181,-4221843.99408909,-3815897.4561959,534063265.252269,176505554.675955,352848730.736753,260861245.25015798,197695963.953979,82813093.730209,336204922.68313277,,,,-4221843.994089081,120566121.754275,81189.3075786362,
2014-03-31,53714499.5464167,96802328.3943151,,,15773964.3181131,,82522739.6431811,62016586.0296341,257530722.709404,83020.8648321742,,23993029.9364983,61297857.4829381,84614058.6649822,6211,,18264590.2630783,6724690.05140611,14528651.3456305,4649168.43060175,1328333.8373147899,,35283867.553674,35283867.553674,40016056.849108,664166.918657394,19094798.9114001,23411883.882673092,32544179.0142123,257945827.033565,143875158.754158,,,582640429.392198,,201076534.623526,-5811460.53825219,7388856.9700635,-2822709.40429392,4732189.29543393,440840792.258845,166124750.529181,266081871.787118,400990777.139402,36778243.1206532,77375446.0235863,403979528.27335984,,,,-2656667.67462957,200495388.569701,83020.8648321742,
2015-03-02,53714499.5464167,96802328.3943151,,,15773964.3181131,,82522739.6431811,62016586.0296341,257530722.709404,83020.8648321742,,23993029.9364983,57437004.7304325,75345120.2737612,6211,,18264590.2630783,6724690.05140611,14528651.3456305,4649168.43060175,1328333.8373147899,,35283867.553674,35283867.553674,40016056.849108,664166.918657394,19094798.9114001,23411883.882673092,32544179.0142123,257945827.033565,143875158.754158,,,582640429.392198,,201076534.623526,-5811460.53825219,7388856.9700635,-2822709.40429392,4732189.29543393,440840792.258845,166124750.529181,266081871.787118,400990777.139402,36778243.1206532,77375446.0235863,403979528.27335984,,,,-2656667.67462957,200495388.569701,83020.8648321742,
2015-05-27,47306993.286155,86768327.5872497,,,16545795.6813645,,18876189.4393032,57327686.4452912,227135711.607089,233039.375793867,,19109228.8150971,57437004.7304325,75345120.2737612,6149,,18264590.2630783,8389417.52857921,9554614.40754854,5592945.0190528,-7224220.64960991,-1242876.67090062,35421985.1206678,35421985.1206678,41403329.099377,621438.335450312,19886026.73441,22837858.82779891,32237113.6514849,170351783.705317,121258155.204742,,,535524485.574306,,182858230.206254,1475916.04669449,6680462.10609085,-1165196.87896933,5981343.97870925,340625887.618702,157146219.076998,190859248.775177,223251722.010524,35965743.6641868,77291392.9716325,304660143.954515,,,,-699118.1273816004,111625861.005262,233039.375793867,
2015-12-31,47306993.286155,86768327.5872497,,,16545795.6813645,,18876189.4393032,57327686.4452912,227135711.607089,233039.375793867,,19109228.8150971,57437004.7304325,75345120.2737612,6149,,18264590.2630783,8389417.52857921,9554614.40754854,5592945.0190528,-7224220.64960991,-1242876.67090062,35421985.1206678,35421985.1206678,41403329.099377,621438.335450312,19886026.73441,22837858.82779891,32237113.6514849,170351783.705317,121258155.204742,,,535524485.574306,,182858230.206254,1475916.04669449,6680462.10609085,-1165196.87896933,5981343.97870925,340625887.618702,157146219.076998,190859248.775177,223251722.010524,35965743.6641868,77291392.9716325,304660143.954515,,,,-699118.1273816004,111625861.005262,233039.375793867,
2016-12-31,47306993.286155,86768327.5872497,,,16545795.6813645,,18876189.4393032,57327686.4452912,227135711.607089,233039.375793867,,19109228.8150971,57437004.7304325,75345120.2737612,6149,,18264590.2630783,8389417.52857921,9554614.40754854,5592945.0190528,-7224220.64960991,-1242876.67090062,35421985.1206678,35421985.1206678,41403329.099377,621438.335450312,19886026.73441,22837858.82779891,32237113.6514849,170351783.705317,121258155.204742,,,535524485.574306,,182858230.206254,1475916.04669449,6680462.10609085,-1165196.87896933,5981343.97870925,340625887.618702,157146219.076998,190859248.775177,223251722.010524,35965743.6641868,77291392.9716325,304660143.954515,,,,-699118.1273816004,111625861.005262,233039.375793867,
2017-12-31,47306993.286155,86768327.5872497,,,16545795.6813645,,18876189.4393032,57327686.4452912,227135711.607089,233039.375793867,,19109228.8150971,57437004.7304325,75345120.2737612,6149,,18264590.2630783,8389417.52857921,9554614.40754854,5592945.0190528,-7224220.64960991,-1242876.67090062,35421985.1206678,35421985.1206678,41403329.099377,621438.335450312,19886026.73441,22837858.82779891,32237113.6514849,170351783.705317,121258155.204742,,,535524485.574306,,182858230.206254,1475916.04669449,6680462.10609085,-1165196.87896933,5981343.97870925,340625887.618702,157146219.076998,190859248.775177,223251722.010524,35965743.6641868,77291392.9716325,304660143.954515,,,,-699118.1273816004,111625861.005262,233039.375793867,
