datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2005-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-05,240000.0,218000.0,,,56000.0,,944000.0,-442000.0,,,,2000.0,,,3,,,,,819000.0,45000.0,2150000.0,-344000.0,-344000.0,-344000.0,,,,,191000.0,189000.0,,,,,387000.0,,,,,2217000.0,281000.0,1209000.0,,1936000.0,,281000.0,,,,,,,
2006-09-26,170000.0,38000.0,,,486000.0,,321000.0,-946000.0,,,,64000.0,-1006000.0,,39,,,,14000.0,1305000.0,10000.0,2150000.0,-1550000.0,-1550000.0,-1550000.0,,6000.0,,,329000.0,263000.0,,,,,1305000.0,-252000.0,,,,1985000.0,339000.0,417000.0,1286000.0,1003000.0,11000.0,982000.0,,,,,643000.0,,
2007-09-27,351000.0,94000.0,,,1080000.0,,28356000.0,-1693000.0,,,,77000.0,-1586000.0,-1509000.0,44,,,,175000.0,1305000.0,154000.0,32624000.0,-1959000.0,-1959000.0,-1959000.0,,6000.0,,,329000.0,5123000.0,,,,,1305000.0,-252000.0,,,,33757000.0,351000.0,28634000.0,1286000.0,33406000.0,184000.0,351000.0,,,,,643000.0,,
2008-09-29,96329.0,736841.0,,,256646.0,213336.0,21046108.0,-2283901.0,,,,104651.802,-2262000.0,-2157000.0,104,,,,2990.0,259735.0,1389377.0,98173.357,-809806.0,-809806.0,-809806.0,32278.0,6000.0,32278.0,,11588725.0,11355719.0,,,,,2093535.0,-54319.268,,,,33737320.0,609243.0,22121865.0,548218.0,32914741.0,233005.0,822579.0,,,,,213336.0,,
2009-09-18,71204.0,624084.0,,,256646.0,213336.0,17926694.0,-3147751.0,,,,976376.925,-8324000.0,-7164000.0,79,,,,2990.0,259735.0,790937.0,98173.357,-5996308.0,-239947.0,-239947.0,32278.0,6000.0,32278.0,,13276784.0,9754970.0,,,,,1250687.0,-191365.138,,,,28381140.0,283420.0,18626171.0,548218.0,28097720.0,27923.0,283420.0,,,,,213336.0,,
2010-08-05,332000.0,184000.0,,,256646.0,213336.0,9615000.0,-1480461.0,,,,6273.137,-1611000.0,-1604000.0,16,,,,2990.0,259735.0,3137.0,98173.357,-604103.0,-1059533.0,-1059533.0,32278.0,6000.0,32278.0,,13276784.0,7000.0,,,,,1523118.0,-191365.138,,,,10630000.0,332000.0,9799000.0,548218.0,10298000.0,27923.0,332000.0,,,,,213336.0,,
2011-03-31,332000.0,184000.0,,,256646.0,213336.0,9615000.0,-1480461.0,,,,6273.137,-1611000.0,-1604000.0,16,,,,2990.0,259735.0,3137.0,98173.357,-604103.0,-1059533.0,-1059533.0,32278.0,6000.0,32278.0,,13276784.0,7000.0,,,,,1523118.0,-191365.138,,,,10630000.0,332000.0,9799000.0,548218.0,10298000.0,27923.0,332000.0,,,,,213336.0,,
2011-06-09,26000.0,8000.0,,,256646.0,213336.0,732000.0,-1271000.0,,,,4000.0,-1611000.0,-1604000.0,6,,,,183000.0,259735.0,17000.0,-7445000.0,-2169000.0,-2169000.0,-2169000.0,32278.0,6000.0,32278.0,,24000.0,3000.0,,,,,1179000.0,-824000.0,,,,796000.0,112000.0,793000.0,548218.0,684000.0,27923.0,112000.0,,49000.0,49000.0,,213336.0,,49000.0
2012-03-31,26000.0,8000.0,,,256646.0,213336.0,732000.0,-1271000.0,,,,4000.0,-1611000.0,-1604000.0,6,,,,183000.0,259735.0,17000.0,-7445000.0,-2169000.0,-2169000.0,-2169000.0,32278.0,6000.0,32278.0,,24000.0,3000.0,,,,,1179000.0,-824000.0,,,,796000.0,112000.0,793000.0,548218.0,684000.0,27923.0,112000.0,,49000.0,49000.0,,213336.0,,49000.0
2012-06-21,26000.0,448000.0,,,256646.0,213336.0,1317000.0,-918000.0,,,,2000.0,-1611000.0,-1604000.0,4,,,,183000.0,259735.0,4000.0,2000000.0,-1042000.0,-1042000.0,-1042000.0,32278.0,6000.0,32278.0,,24000.0,1000.0,,,,,760000.0,-286000.0,,,,1810000.0,121000.0,1809000.0,548218.0,1689000.0,27923.0,121000.0,,49000.0,49000.0,,213336.0,,49000.0
2013-03-31,26000.0,448000.0,,,256646.0,213336.0,1317000.0,-918000.0,,,,2000.0,-1611000.0,-1604000.0,4,,,,183000.0,259735.0,4000.0,2000000.0,-1042000.0,-1042000.0,-1042000.0,32278.0,6000.0,32278.0,,24000.0,1000.0,,,,,760000.0,-286000.0,,,,1810000.0,121000.0,1809000.0,548218.0,1689000.0,27923.0,121000.0,,49000.0,49000.0,,213336.0,,49000.0
2013-06-28,32000.0,37000.0,,,260000.0,213336.0,698000.0,-699000.0,,,,1000.0,-1611000.0,-1604000.0,5,,,,183000.0,1000000.0,1000.0,694000.0,-690000.0,-615000.0,-615000.0,32278.0,6000.0,32278.0,,24000.0,1000.0,,,,,624000.0,-286000.0,,,,1755000.0,99000.0,755000.0,548218.0,1656000.0,27923.0,99000.0,,49000.0,49000.0,,213336.0,,49000.0
2014-03-31,32000.0,37000.0,,,260000.0,213336.0,698000.0,-699000.0,,,,1000.0,-1611000.0,-1604000.0,5,,,,183000.0,1000000.0,1000.0,694000.0,-690000.0,-615000.0,-615000.0,32278.0,6000.0,32278.0,,24000.0,1000.0,,,,,624000.0,-286000.0,,,,1755000.0,99000.0,755000.0,548218.0,1656000.0,27923.0,99000.0,,49000.0,49000.0,,213336.0,,49000.0
2014-08-18,48000.0,56000.0,,,260000.0,213336.0,214000.0,-447000.0,,,,1000.0,-1611000.0,-1604000.0,5,,,,183000.0,1000000.0,1000.0,694000.0,-530000.0,-478000.0,-478000.0,32278.0,6000.0,32278.0,,24000.0,899000.0,,,,,479000.0,-286000.0,,,,1239000.0,113000.0,276000.0,548218.0,1126000.0,27923.0,113000.0,,49000.0,49000.0,,213336.0,,49000.0
2015-03-31,48000.0,56000.0,,,260000.0,213336.0,214000.0,-447000.0,,,,1000.0,-1611000.0,-1604000.0,5,,,,183000.0,1000000.0,1000.0,694000.0,-530000.0,-478000.0,-478000.0,32278.0,6000.0,32278.0,,24000.0,899000.0,,,,,479000.0,-286000.0,,,,1239000.0,113000.0,276000.0,548218.0,1126000.0,27923.0,113000.0,,49000.0,49000.0,,213336.0,,49000.0
2015-06-30,89000.0,13000.0,,,260000.0,213336.0,106000.0,-307000.0,,,,1000.0,-1611000.0,-1604000.0,5,,,,183000.0,899000.0,1000.0,60000.0,-317000.0,-317000.0,-317000.0,32278.0,6000.0,32278.0,,24000.0,899000.0,,,,,290000.0,-27000.0,,,,1097000.0,89000.0,119000.0,548218.0,1008000.0,27923.0,89000.0,,49000.0,49000.0,,213336.0,,49000.0
2016-03-31,89000.0,13000.0,,,260000.0,213336.0,106000.0,-307000.0,,,,1000.0,-1611000.0,-1604000.0,5,,,,183000.0,899000.0,1000.0,60000.0,-317000.0,-317000.0,-317000.0,32278.0,6000.0,32278.0,,24000.0,899000.0,,,,,290000.0,-27000.0,,,,1097000.0,89000.0,119000.0,548218.0,1008000.0,27923.0,89000.0,,49000.0,49000.0,,213336.0,,49000.0
2016-08-25,67000.0,11000.0,,,260000.0,213336.0,45000.0,-199000.0,,,,1000.0,-1611000.0,-1604000.0,5,,,,183000.0,926000.0,1000.0,118000.0,-243000.0,-243000.0,-243000.0,32278.0,6000.0,32278.0,,24000.0,899000.0,,,,,179000.0,-64000.0,,,,1024000.0,117000.0,56000.0,50000.0,907000.0,27923.0,117000.0,,49000.0,49000.0,,213336.0,,49000.0
2017-09-06,737000.0,86000.0,,,2000.0,213336.0,7073000.0,-910000.0,,,,1000.0,-1611000.0,-1604000.0,5,,,,183000.0,935000.0,1000.0,8084000.0,-1584000.0,-1584000.0,-1584000.0,32278.0,6000.0,32278.0,,24000.0,1000.0,,,,,1585000.0,-429000.0,,,,8213000.0,737000.0,7159000.0,50000.0,7476000.0,27923.0,737000.0,,49000.0,49000.0,,213336.0,,49000.0
2018-08-01,1755000.0,1949000.0,,,91000.0,213336.0,2493000.0,-3111000.0,2604000.0,,,661000.0,-1611000.0,-1604000.0,5,,,,183000.0,20669000.0,1000.0,9020000.0,-2885000.0,-2885000.0,-2882000.0,32278.0,6000.0,32278.0,,24000.0,76000.0,,,6240000.0,,6520000.0,-1020000.0,,,,25238000.0,1755000.0,4442000.0,50000.0,22143000.0,27923.0,3095000.0,,49000.0,49000.0,,213336.0,,49000.0
2019-07-31,1755000.0,15211000.0,,,700000.0,213336.0,597000.0,-3461000.0,16617000.0,,,1394000.0,-6716000.0,-5322000.0,5,,,,183000.0,52389000.0,1000.0,17527000.0,-5860000.0,-5860000.0,-6880000.0,32278.0,6000.0,665000.0,206000.0,24000.0,248000.0,,,23452000.0,,13551000.0,-3734000.0,,,,69143000.0,16380000.0,15808000.0,50000.0,49354000.0,27923.0,19789000.0,,49000.0,49000.0,,213336.0,,49000.0
2020-07-29,6093000.0,9047000.0,,,1429000.0,243000.0,3343000.0,5220000.0,22817000.0,425000.0,,2734000.0,710000.0,3400000.0,105,36660000.0,,856000.0,560000.0,56767000.0,1000.0,2000.0,-1504000.0,-1504000.0,-1262000.0,32278.0,1556000.0,186000.0,206000.0,1091000.0,692000.0,,,33004000.0,740000,10897000.0,-700000.0,351000.0,-42000.0,242000.0,71493000.0,14586000.0,13848000.0,6276000.0,52514000.0,27923.0,18979000.0,,49000.0,49000.0,-109000.0,971000.0,425000.0,49000.0
2021-07-28,7724000.0,9306000.0,,,754000.0,96000.0,8049000.0,6593000.0,21871000.0,441000.0,,3200000.0,2382000.0,3705000.0,92,36660000.0,,2514000.0,197000.0,54616000.0,-3000.0,3750000.0,145000.0,145000.0,33000.0,32278.0,2955000.0,186000.0,206000.0,906000.0,405000.0,,,31766000.0,541000,6501000.0,-700000.0,185000.0,-316000.0,-112000.0,72681000.0,12237000.0,17660000.0,1915000.0,56488000.0,27923.0,16193000.0,,49000.0,49000.0,-297000.0,851000.0,441000.0,49000.0
2022-07-29,4573000.0,19385000.0,,,1146000.0,48000.0,5575000.0,-365000.0,25053000.0,456000.0,,3412000.0,3352000.0,4398000.0,88,36660000.0,,1043000.0,97000.0,52564000.0,-13000.0,3750000.0,-292000.0,-292000.0,936000.0,32278.0,1499000.0,186000.0,3958000.0,990000.0,315000.0,,,35876000.0,576000,6435000.0,-700000.0,442000.0,773000.0,1228000.0,78609000.0,14519000.0,25730000.0,254000.0,56206000.0,27923.0,22403000.0,,49000.0,49000.0,786000.0,48000.0,456000.0,49000.0
2023-03-31,4573000.0,19385000.0,,,1146000.0,48000.0,5575000.0,-365000.0,25053000.0,456000.0,,3412000.0,3352000.0,4398000.0,88,36660000.0,,1043000.0,97000.0,52564000.0,-13000.0,3750000.0,-292000.0,-292000.0,936000.0,32278.0,1499000.0,186000.0,3958000.0,990000.0,315000.0,,,35876000.0,576000,6435000.0,-700000.0,442000.0,773000.0,1228000.0,78609000.0,14519000.0,25730000.0,254000.0,56206000.0,27923.0,22403000.0,,49000.0,49000.0,786000.0,48000.0,456000.0,49000.0
