datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
1991-03-31,,,,,,,485004694.898604,209399513.33807,,,,,,
1992-03-30,,,,,,,147178873.601964,178646942.190119,,,,,,
1993-03-31,,,,,,,-39627181.5433957,265477775.170969,,,,,,
1994-03-31,,,,,,,83277785.7288717,211812716.580278,,,,,,
1995-03-31,,,,,,,-29369926.9776632,362706618.17209,,,,,,
1996-03-30,,,,,,,-22607518.2075259,416731871.834808,,,,,,
1997-04-22,,,,,,,18079701.7942313,432015541.546692,,,,,,
1998-03-31,,,,,,,659442713.879462,-395970645.720363,,,,,,
1999-06-24,,,,,,,49373617.1300739,557154736.866732,,,,,,
2000-07-07,,,,,,,23033482.7047983,-529770102.210362,,,,146680,,146680.0
2001-05-14,,,,,,,231185622.08508,-18268073.6797475,,,,146680,,146680.0
2002-03-31,,,,,,,178802518.052872,999946958.836781,,,,146680,,146680.0
2003-02-05,,,,,,6274146041.94219,-119879841.29983,1417709427.54581,,,,146680,,146680.0
2004-03-05,,,,,,5744905000.44051,-430744503.039533,1376831447.52243,,,,146680,,146680.0
