datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
2000-02-25,,839000.0,,,,,7222000.0,-1362000.0,1896000.0,,,,,,,,,,,,,,143888000.0,143888000.0,143969000.0,,311000.0,,,,,,,146158000.0,,,,,,,216165000.0,1064000.0,8061000.0,57792000.0,186205000.0,,29960000.0,,,,,28896000.0,,,1
2001-07-24,,293000.0,,,,,7368000.0,-2239000.0,2365000.0,,,,,,,,,,,,,-1470000.0,-111882000.0,-111882000.0,-111763000.0,,251000.0,,,,,,,-108972000.0,,,,,,,101263000.0,10147000.0,7661000.0,46433000.0,72553000.0,,28710000.0,,49000.0,49000.0,,18563000.0,,49000.0,2
2002-03-01,,61000.0,,,,,1480000.0,-1348000.0,1458000.0,,,,,,,,,,,,,-1282000.0,-17351000.0,-17351000.0,-17242000.0,,80000.0,,,,,,,-15365000.0,,,,,,,71111000.0,8368000.0,1541000.0,25519000.0,53920000.0,,17191000.0,,4000.0,4000.0,,8823000.0,,4000.0,3
2003-02-28,,548000.0,,,,,2921000.0,-829000.0,1041000.0,,,,,,,,,,,,,-1470000.0,-10397000.0,-10397000.0,-10278000.0,,80000.0,,,,,,,-9039000.0,,,,,,,58961000.0,288000.0,3469000.0,33240000.0,42053000.0,,16908000.0,,4000.0,4000.0,,16620000.0,,4000.0,4
2004-03-11,,865000.0,,,,,3248000.0,-549000.0,959000.0,,,,,,,,,,,,,-1470000.0,17285000.0,17285000.0,17351000.0,,329000.0,,,,,,,18567000.0,,,,,,,76729000.0,17391000.0,4113000.0,16660000.0,59338000.0,,17391000.0,,4000.0,4000.0,,16620000.0,,4000.0,5
2004-08-13,,865000.0,,,,,3248000.0,-549000.0,959000.0,,,,17680000.0,,,,,,,,,-1470000.0,17285000.0,17285000.0,17351000.0,,329000.0,,,,,,,18567000.0,,,,,,,76729000.0,17391000.0,4113000.0,16660000.0,59338000.0,,17391000.0,,4000.0,4000.0,,16620000.0,,4000.0,5
2005-03-11,,456000.0,,,,,673000.0,-858000.0,1158000.0,,,,17680000.0,,,,,,,,,1000.0,10645000.0,10645000.0,10693000.0,,8000.0,,,,,,,12216000.0,,,,,,,86505000.0,455000.0,1129000.0,32132000.0,69984000.0,,16521000.0,,1000.0,1000.0,,16066000.0,,1000.0,6
2005-03-15,,456000.0,,,,,673000.0,-858000.0,1158000.0,,,,-550000.0,,,,,,,,,1000.0,10645000.0,10645000.0,10693000.0,,8000.0,,,,,,,12216000.0,,,,,,,86505000.0,455000.0,1129000.0,32132000.0,69984000.0,,16521000.0,,1000.0,1000.0,,16066000.0,,1000.0,6
2006-03-14,,252000.0,,,,,1710000.0,-814000.0,1401000.0,,,,-713000.0,,,,,,,,,1000.0,51364000.0,51364000.0,51422000.0,,824000.0,,,,,,,53187000.0,,,,,,,138470000.0,1420000.0,1962000.0,31404000.0,121348000.0,,17122000.0,,1000.0,1000.0,,15702000.0,,1000.0,7
2007-03-09,,417000.0,,,,,419000.0,-737000.0,1212000.0,,,,-380000.0,,,,,,,,,1000.0,-43182000.0,-43182000.0,-43110000.0,,128000.0,,,,,,,-43560000.0,,,,,,72000.0,92453000.0,655000.0,836000.0,27264000.0,78166000.0,,14287000.0,,1000.0,1000.0,72000.0,13632000.0,,1000.0,8
2008-03-19,,392000.0,,,,,937000.0,-598000.0,1052000.0,,,,-210000.0,,,,,,,,,-778000.0,-12696000.0,-12696000.0,-12627000.0,,9000.0,,,,,,,-10518000.0,,311000.0,,,,69000.0,79451000.0,419000.0,1329000.0,28680000.0,64692000.0,,14759000.0,,1000.0,1000.0,69000.0,14340000.0,,1000.0,9
2009-03-16,,1124000.0,,,,,2301000.0,-107000.0,988000.0,,,,-210000.0,,,,,,,,,-680000.0,-12799000.0,-12799000.0,-12710000.0,,241000.0,,,,,,,-1776000.0,,293000.0,,,,89000.0,75794000.0,24581000.0,10470000.0,23952000.0,51213000.0,,24581000.0,,1000.0,1000.0,89000.0,14340000.0,,1000.0,10
2009-12-31,,1124000.0,,,,,2301000.0,-107000.0,988000.0,,,,-210000.0,,,,,,,,,-680000.0,-12799000.0,-12799000.0,-12710000.0,,241000.0,,,,,,,-1776000.0,,293000.0,,,,89000.0,75794000.0,24581000.0,10470000.0,23952000.0,51213000.0,,24581000.0,,1000.0,1000.0,89000.0,14340000.0,,1000.0,10
2010-03-16,,926000.0,,,,,2403000.0,-646000.0,921000.0,,,,-210000.0,,,,,,,,,-680000.0,1891000.0,1891000.0,1955000.0,1692000.0,1260000.0,1692000.0,,,,,,535000.0,,570000.0,,,,64000.0,54764000.0,1660000.0,5021000.0,23952000.0,53104000.0,,1660000.0,,1000.0,1000.0,64000.0,14340000.0,,1000.0,11
2010-12-31,,926000.0,,,,,2403000.0,-646000.0,921000.0,,,,-210000.0,,,,,,,,,-680000.0,1891000.0,1891000.0,1955000.0,1692000.0,1260000.0,1692000.0,,,,,,535000.0,,570000.0,,,,64000.0,54764000.0,1660000.0,5021000.0,23952000.0,53104000.0,,1660000.0,,1000.0,1000.0,64000.0,14340000.0,,1000.0,11
2011-03-18,,191000.0,,,,,1237000.0,-304000.0,835000.0,,,,-210000.0,,,,,,,,,58000.0,12325000.0,12325000.0,12383000.0,2339000.0,433000.0,2339000.0,,,,,,13676000.0,,413000.0,,,,58000.0,66331000.0,843000.0,3767000.0,23952000.0,65488000.0,,843000.0,,1000.0,1000.0,58000.0,14340000.0,,1000.0,12
2011-12-31,,191000.0,,,,,1237000.0,-304000.0,835000.0,,,,-210000.0,,,,,,,,,58000.0,12325000.0,12325000.0,12383000.0,2339000.0,433000.0,2339000.0,,,,,,13676000.0,,413000.0,,,,58000.0,66331000.0,843000.0,3767000.0,23952000.0,65488000.0,,843000.0,,1000.0,1000.0,58000.0,14340000.0,,1000.0,12
2012-03-16,,797000.0,,,,,4056000.0,30000.0,913000.0,,,,-210000.0,,,,,,,,,971000.0,-3923000.0,-3923000.0,-3848000.0,2202000.0,2861000.0,2202000.0,,,,,,-2494000.0,,441000.0,,,,75000.0,65862000.0,3327000.0,7055000.0,23952000.0,62535000.0,,3327000.0,,1000.0,1000.0,75000.0,14340000.0,,1000.0,13
