datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt
2006-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-04-08,,3381337.35,,,,,104126144.85,1435972.5,2356506.45,,,,,,,,,4534.65,,,,102414062.55,-7049365.35,-7049365.35,-6981849.45,,31238.7,68019.75,74569.8,,,,,4199589.75,,8054042.25,-503346.15,5038.5,,67515.9,180292645.5,182393.7,107507482.2,8061.6,180035682.0,,256963.5,,,,62477.399999999994,
2009-04-01,,175713.47,,,,,41987998.52,324078.54,5469680.0,,,,,,,,,639952.56,,,,102414062.55,-77973706.95,-77973706.95,-77184705.61,121016.67,773276.01,194173.64,101872.79,,,,,11231987.88,,13231155.92,-583204.63,8888.23,,789001.34,176208476.04,1515785.07,43077148.55,3220274.1,173300657.41,,2908502.34,,,,780113.11,1290844.48
2009-12-31,,175713.47,,,,,41987998.52,324078.54,5469680.0,,,,,,,,,639952.56,,,,102414062.55,-77973706.95,-77973706.95,-77184705.61,121016.67,773276.01,194173.64,101872.79,,,,,11231987.88,,13231155.92,-583204.63,8888.23,,789001.34,176208476.04,1515785.07,43077148.55,3220274.1,173300657.41,,2908502.34,,,,780113.11,1290844.48
2010-04-12,,58808.8,,,,,29968964.48,-4010760.16,4952320.0,,,,,,,,,1847834.4,,,,102414062.55,42292812.8,42292812.8,43761794.72,8666.56,1948737.92,56332.64,312615.2,,,,,10372015.2,,6894248.48,-583204.63,48285.12,,1364983.2,212086199.2,2252067.52,30086582.08,2205639.52,208418387.2,,3563813.28,,,,1316698.0799999998,999130.56
2011-03-31,,166678.2,,,,,79261253.73,-928269.36,5277288.24,,,,3864379.05,3864379.05,,,,3521397.51,,,,102414062.55,27416640.69,27416640.69,29010340.71,111546.18,3949632.27,141676.47,312615.2,,,,,14456128.5,,4302220.77,-583204.63,225015.57,,1564851.87,261913635.99,4334915.34,79591404.78,2052065.07,256539546.18,,5237541.899999999,,,,1339836.3,902626.56
2012-03-30,,224654.79,,,,,65090667.78,-4554248.25,5801758.23,,,,1415990.87,1415990.87,,,,4639217.97,,,,102414062.55,-6787278.24,-6787278.24,-4807869.99,1857103.35,5042180.43,2287101.63,312615.2,,,,,11816584.47,,3042817.17,-583204.63,64371.0,431929.41,1963315.5,256879556.31,5415532.23,67222635.3,1502419.1400000001,250247412.18,,6478941.149999999,,,,1898944.5,631479.51
2013-04-02,,265831.2,,,,,78172217.95,-2670619.0,6167653.05,,,,4605322.8,4605322.8,,,,5646451.6,,,,57238626.3,72811904.1,72811904.1,74181057.85,100917.4,5683987.95,100917.4,312615.2,,,,,14131512.75,,2234335.85,-583204.63,77534.1,76303.4,1360538.85,386156739.0,10052357.6,78582041.05,4960951.7,375244737.45,,10909540.15,,,,1283004.75,369210.0
2014-02-21,,7248.12,,,,,76244786.31,-8396947.02,9022701.38,,,,3027557.0,4605322.8,,,15100250.0,5646451.6,,,,57238626.3,-6654378.17,-6654378.17,-6654378.17,100917.4,72481.2,100917.4,312615.2,,,,,1340298.19,,4276390.8,-583204.63,77534.1,76303.4,1360538.85,369352115.0,3400576.3,76273174.78,3219977.31,365951538.7,,3400576.3,,,,1283004.75,369210.0
2015-02-25,,2568.56,,,,,51612644.64,-9244247.44,9653932.76,,,,-14153423.04,4605322.8,,,19264200.0,5646451.6,,,,3210700.0,74283397.34,74283397.34,74283397.34,100917.4,66140.42,100917.4,312615.2,,,,,1186032.58,,2485723.94,-583204.63,77534.1,76303.4,1360538.85,456222490.08,3249870.54,51640256.66,3048880.72,452972619.54,,3249870.54,,,,1283004.75,369210.0
2016-03-01,,122812.12,,,,,49628309.84,-10215797.12,10193405.96,,,,-15037972.6,-15037972.6,,,20356278.52,5646451.6,,,,1847609.96,10494668.84,10494668.84,10494668.84,100917.4,67852.0,100917.4,312615.2,,,,,973676.2,,1347540.72,-583204.63,77534.1,76303.4,1360538.85,475407752.08,3438739.36,49777584.24,3237897.44,471969012.72,,3438739.36,,,,1283004.75,369210.0
2016-12-31,,122812.12,,,,,49628309.84,-10215797.12,10193405.96,,,,-15037972.6,-15037972.6,,,20356278.52,5646451.6,,,,1847609.96,10494668.84,10494668.84,10494668.84,100917.4,67852.0,100917.4,312615.2,,,,,973676.2,,1347540.72,-583204.63,77534.1,76303.4,1360538.85,475407752.08,3438739.36,49777584.24,3237897.44,471969012.72,,3438739.36,,,,1283004.75,369210.0
