datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2011-12-31,,,,,,,,2311100.0,,858830.0,860990.0,,,
2012-12-31,,,,,,,,2648440.0,,858830.0,971850.0,,,
2014-11-07,,,,,,31469610.0,468120.0,-1941870.0,,536480.0,548420.0,,,
2015-03-23,,,,,,31469610.0,53434560.0,1296410.0,,1362500.0,1224830.0,,,
2016-03-14,,,,,,31469610.0,53434560.0,13330780.0,,3516850.0,3429730.0,,,
2017-03-21,,,,,,31469610.0,53434560.0,27497660.0,,7105390.0,6804220.0,,,
2018-03-13,,,,,,31469610.0,168090.0,45508920.0,,11251380.0,10917770.0,,,
2019-03-26,,,,,,31469600.0,1082200.0,61775800.0,,15310200.0,13801600.0,,,
2020-04-22,,,1200000.0,,,31500000.0,1082200.0,58500000.0,,14600000.0,14000000.0,,,
2021-03-18,,,1100000.0,,,32200000.0,1082200.0,41700000.0,,10000000.0,9900000.0,,,
2022-03-16,,,2100000.0,,,32200000.0,1082200.0,44600000.0,,10600000.0,11000000.0,,,
2023-03-22,,,13500000.0,,,36400000.0,1082200.0,24900000.0,,6800000.0,6100000.0,,,
