datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
2001-03-28,2272120.68423289,1485409.730131746,,,1433270.15087123,,1285304.560136,-1333608.25754356,22808153.4976625,,,,,,253,3967580.46323842,,,486730.786230344,6395977.8155546095,43189.1882702932,4321476.08159796,1923410.60985975,1923410.60985975,1851878.51678708,,1832628.07267318,230721.189970251,109109.528261793,7554201.03059923,2855387.83042924,,,32589510.1529962,,6711088.40628984,246064.717382065,,-360857.033574161,-71532.0930726732,22180915.7798555,6596011.95070123,12468036.719082,16724800.05312367,7339533.71653209,8221076.19422014,14831792.358691016,,,,-71532.0930726732,8126670.87972801,,,1
2001-12-11,3961005.97548175,1379941.999788138,,,1822188.63165802,,333391.018961682,-3980749.72024538,19581753.3007194,,,,,,353,3559041.88326384,,,448010.745274025,5503668.23412718,42336.4191408018,4321476.08159796,-2383096.49464085,-2383096.49464085,-3328344.83874385,,530364.687358558,2634663.60493447,766759.591105633,8166887.38937414,3477549.24548107,,,24599115.8752323,,6240547.19137913,-725350.730443659,,-945248.344103004,-945248.344103004,24183304.660009,6400749.79150817,12418616.6937915,15502218.602478793,9372779.66602787,9823506.83256132,14810524.9939812,,,,-945248.344103004,7643015.61136738,,,1
2002-12-11,4640498.93194052,1772254.651175188,,,2519517.18062144,,711007.019133401,398397.837232852,31682087.5147897,,,1737994.22587006,,,357,3475369.28742738,,,495744.226403027,5473550.11671907,63567.5361082982,-51115.4538186857,847429.556041145,847429.556041145,1383694.64691147,,647508.279059852,2205325.68992165,7705.15589191494,8455514.24292491,3504882.78633481,,,43890356.657251,,9977076.14347386,1102456.45685658,,536265.09087033,1072530.18174066,27083416.5719768,8315170.33203645,15683088.0616106,17474399.21441134,10527375.625433,11743483.1316954,16556040.9465437,,,,1072530.18174066,8233165.45861536,,,2
2003-09-11,4640498.93194052,1772254.651175188,,,2519517.18062144,,711007.019133401,398397.837232852,31682087.5147897,,,1737994.22587006,2043198.42053307,,357,3475369.28742738,,,495744.226403027,5473550.11671907,63567.5361082982,-51115.4538186857,847429.556041145,847429.556041145,1383694.64691147,,647508.279059852,2205325.68992165,7705.15589191494,8455514.24292491,3504882.78633481,,,43890356.657251,,9977076.14347386,1102456.45685658,,536265.09087033,1072530.18174066,27083416.5719768,8315170.33203645,15683088.0616106,17474399.21441134,10527375.625433,11743483.1316954,16556040.9465437,,,,1072530.18174066,8233165.45861536,,,3
2003-10-24,6115396.21718591,1870356.2733959176,,,931841.735334569,,933661.590623692,1349801.8334031,49454794.9638223,,,2222270.78993004,-2916180.96906013,,535,5178929.01632482,,,958305.464330563,7609800.718770551,42235.8081683908,979688.763977755,-3422920.31692878,-3422920.31692878,-3804862.44573342,,904468.078694014,2741915.3022783,339023.874902828,12636999.3003648,3723575.5761526,,,65470431.4357472,,15161290.2409855,-1828878.73826467,,-476953.740357591,-763884.257609281,31533466.694971,21154452.8445853,17329875.2998864,15187602.31537405,8180173.69730312,11986401.0345034,23353292.9976679,,,,-763884.257609281,1859816.27817975,,,3
2004-10-22,5839964.75065091,1320910.01001402,,,1103758.89445223,,188701.430002003,6125054.30803124,43986029.2088925,,,1891830.0020028,-2916180.96906013,,489,4759173.05027038,,,482533.338674144,6759319.303024241,39044.2299218907,-1344321.73042259,1694386.22070899,1694386.22070899,2228114.17584619,,1014483.18846385,2201590.77107951,339023.874902828,11689560.9052674,3438633.47887042,,,62239391.9166834,,13689929.4211897,-300944.330062087,,477421.28580012,1067455.91027438,26031388.1994793,15511005.6479071,13584724.8547967,7848186.565191269,9686895.66993791,10371466.2287202,16344492.5295414,,,,1067455.91027438,833486.881634288,,,4
2004-11-24,5839964.75065091,1320910.01001402,,,1103758.89445223,,188701.430002003,6125054.30803124,43986029.2088925,,,1891830.0020028,2832750.71168341,4833724.20608582,489,4759173.05027038,,,482533.338674144,6759319.303024241,39044.2299218907,-1344321.73042259,1694386.22070899,1694386.22070899,2228114.17584619,,1014483.18846385,2201590.77107951,339023.874902828,11689560.9052674,3438633.47887042,,,62239391.9166834,,13689929.4211897,-300944.330062087,,477421.28580012,1067455.91027438,26031388.1994793,15511005.6479071,13584724.8547967,7848186.565191269,9686895.66993791,10371466.2287202,16344492.5295414,,,,1067455.91027438,833486.881634288,,,4
2005-10-21,8092214.9112238,2177204.79033988,,,1537912.91061475,,866094.752869835,4986138.91720842,51309873.1738319,,,1881017.41893627,3301576.48890619,5580729.2909253,497,14419346.9249408,998549.392932329,694872.901081732,464619.158711454,15931635.29598692,75919.1229626491,-1344321.73042259,1892765.05885313,1892765.05885313,2666200.3018788,,2153929.77875462,1855392.87936764,339023.874902828,11771796.00143,3976943.22560144,,,71625066.8820422,,15379275.9516464,-300944.330062087,,183483.450951315,1546870.48605135,41084800.8129543,17525202.6507077,19298362.0506574,13441429.32461239,18695341.0091755,13529022.6647424,22389459.8037788,,,,1546870.48605135,4864257.15307109,,,5
2006-10-20,20168791.7460055,15177642.20962001,,,5908788.91050584,,2240260.30714463,-2028603.27841709,82062350.1945525,,,2669516.12302343,5786752.12270611,8462034.51109285,1382,92344200.8444407,1695719.88575213,730546.444242073,690330.884179154,132468025.9541352,34998.4063250269,-1344321.73042259,820252.504346386,820252.504346386,1512902.12352016,,6135155.41435549,629464.090570412,1852669.26070039,33183561.4289262,14244206.4533488,,,111819908.208461,,21322289.9453597,-3597517.34415101,,-254698.547065154,1485874.36873913,207423815.692524,56077374.0168888,59639168.350029,117488055.9028065,89566138.9394818,36814627.9700306,115180987.04362896,,,,1485874.36873913,47845067.7208378,,,6
2007-10-19,21031821.0794342,15106995.55603914,,,6551456.55277475,,3047891.88248096,16773190.8422198,186251017.501632,,,5905254.54624592,19834596.2577703,26075720.1761784,1356,95633939.5995647,6159101.63220892,739883.669205658,2955145.59738847,134582990.25897712,336088.361262242,-1344321.73042259,18343473.9499456,18343473.9499456,22004541.8150163,,5569166.18498368,867958.446137106,2041785.36235038,39517472.422198,17111509.7192601,,,250072333.745375,,39165410.6898803,5872948.04352557,,1395871.16430903,7193485.33623504,215354283.708379,48148129.4406964,62514809.6147987,95128332.039173,111816547.425462,39561507.1207835,102735470.12404768,,,,7193485.33623504,41725251.3297062,,,7
2008-10-22,46945647.0923921,29060630.040628947,,,9039966.55398071,,2692464.29922774,408225.239586887,227238485.947337,,,8601000.9490432,2901780.5583517,10801506.6066946,1505,117207818.726545,6159101.63220892,739883.669205658,5642858.14595416,167483728.8341653,1083917.20373414,-1344321.73042259,-5383566.14458952,-5383566.14458952,-4405664.88230003,,4603135.53949695,700386.440467698,2614123.2019353,52086100.3752753,18328836.3985981,,,292902375.783891,,53900207.6977949,-3009405.12979561,,1081703.21620197,1955802.52457898,283410500.313246,102758569.711255,96622758.725925,129393350.6435506,119562309.313649,57220252.3090283,163848190.999597,,,,1955802.52457898,44892854.8832305,,,8
2009-10-22,29123988.582185,21568647.65757795,,,3752896.87161982,,1319042.64542683,-8970456.76317305,224793144.928147,612261.598325537,,8601701.43425064,-56346867.3155361,-47513875.6939025,1686,75616681.1693146,6159101.63220892,739883.669205658,3970938.99728883,126376128.4167053,563577.608271173,28570337.6740135,-57213528.694846,-57213528.694846,-59444705.6007417,,6905703.14242769,700386.440467698,2322329.90855072,55973727.0119544,16992007.3159425,,,277260416.188349,,55609978.1926475,-43159565.6510318,,-2753839.24592973,-4462353.81179148,224507687.560931,81060742.4614045,81139551.8282833,108976176.8862293,92471700.0238808,50980424.223524,132035987.53705,,,,-4462353.81179148,38620733.0889067,612261.598325537,,9
