datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
1986-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1987-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1988-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
1988-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
1991-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1991-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1992-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
1992-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
1993-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
1994-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
1994-03-31,189800000.0,132000000.0,,,35700000.0,3800000.0,87000000.0,69900000.0,698900000.0,,,27900000.0,,,,,,,7700000.0,,3500000.0,1000000.0,29500000.0,28400000.0,37700000.0,,,,11000000.0,385600000.0,205900000.0,,,922500000.0,,173500000.0,-7700000.0,,400000.0,9400000.0,575200000.0,217500000.0,367100000.0,181700000.0,261700000.0,148100000.0,308700000.0,,,,9400000.0,77000000.0,,,9
1995-03-16,189800000.0,132000000.0,,,35700000.0,3800000.0,87000000.0,69900000.0,698900000.0,,,27900000.0,,,,,,,7700000.0,,3500000.0,1000000.0,29500000.0,28400000.0,37700000.0,,,,11000000.0,385600000.0,205900000.0,,,922500000.0,,173500000.0,-7700000.0,,400000.0,9400000.0,575200000.0,217500000.0,367100000.0,181700000.0,261700000.0,148100000.0,308700000.0,,,,9400000.0,77000000.0,,,10
1995-03-31,229000000.0,202800000.0,,,39500000.0,6700000.0,47600000.0,20500000.0,753300000.0,,,32600000.0,,,,,,,10700000.0,,1400000.0,1100000.0,34300000.0,34900000.0,47900000.0,,,,8900000.0,461100000.0,223800000.0,,,1000700000.0,,190700000.0,-7700000.0,,900000.0,12700000.0,651700000.0,260700000.0,424100000.0,250300000.0,263800000.0,173700000.0,382900000.0,,,,12700000.0,109300000.0,,,10
1996-03-30,240900000.0,212600000.0,,,54100000.0,7000000.0,61800000.0,34800000.0,833100000.0,,,35900000.0,,,,,,,12800000.0,,1400000.0,4000000.0,26100000.0,31400000.0,41800000.0,,,,11100000.0,492700000.0,241400000.0,,,1102500000.0,,216300000.0,-7700000.0,,-100000.0,10100000.0,703900000.0,291300000.0,458500000.0,280200000.0,277300000.0,184100000.0,420900000.0,,,,10100000.0,114900000.0,,,11
1996-04-02,240900000.0,212600000.0,,,54100000.0,7000000.0,61800000.0,34800000.0,833100000.0,,,35900000.0,,,,,,,12800000.0,,1400000.0,4000000.0,26100000.0,31400000.0,41800000.0,,,,11100000.0,492700000.0,241400000.0,,,1102500000.0,,216300000.0,-7700000.0,,-100000.0,10100000.0,703900000.0,291300000.0,458500000.0,280200000.0,277300000.0,184100000.0,420900000.0,,,,10100000.0,114900000.0,,,11
1996-12-31,204900000.0,168000000.0,,,36400000.0,5800000.0,78400000.0,61500000.0,718900000.0,,,31300000.0,,,,,,,10700000.0,,1600000.0,4000000.0,-5200000.0,1500000.0,7100000.0,,,,32400000.0,453400000.0,215600000.0,,,926100000.0,,192300000.0,-7700000.0,,-2000000.0,5500000.0,609600000.0,225200000.0,389300000.0,230300000.0,244700000.0,142900000.0,362600000.0,,,,5500000.0,105000000.0,,,11
