datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt
1987-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-13,9727000.0,28911000.0,,,11910000.0,,22053000.0,34018000.0,66290000.0,,,6804000.0,,45000000.0,1211,,6814000.0,8087000.0,2190000.0,,1615000.0,246000.0,25975000.0,25975000.0,37799000.0,5267000.0,18066000.0,5267000.0,6590000.0,64942000.0,33292000.0,,3371000.0,144584000.0,,36549000.0,,,,,120505000.0,35971000.0,87213000.0,43843000.0,57312000.0,28505000.0,62565000.0,,,,,20004000.0
1999-03-12,8300000.0,30600000.0,,,11000000.0,,26500000.0,28400000.0,75500000.0,,,8000000.0,,45000000.0,1375,6900000.0,7900000.0,2900000.0,1100000.0,6900000.0,400000.0,500000.0,27600000.0,27600000.0,38500000.0,5267000.0,14100000.0,5267000.0,4400000.0,74000000.0,37000000.0,,16800000.0,162300000.0,,25900000.0,-4900000.0,,-800000.0,10800000.0,134200000.0,30000000.0,90300000.0,34604000.0,81300000.0,30600000.0,52102000.0,,,,10800000.0,15402000.0
1999-12-31,11200000.0,29700000.0,,,10700000.0,,32800000.0,39600000.0,78900000.0,,,9100000.0,,45000000.0,1400,10000000.0,7600000.0,3300000.0,1800000.0,10000000.0,700000.0,-50100000.0,25200000.0,25200000.0,36600000.0,5267000.0,14600000.0,5267000.0,4100000.0,79200000.0,37500000.0,,5500000.0,171400000.0,,48800000.0,-500000.0,,-400000.0,11400000.0,142000000.0,33700000.0,94500000.0,117400000.0,44200000.0,29100000.0,96900000.0,,,,11400000.0,56800000.0
2000-03-10,11200000.0,29700000.0,,,10700000.0,,32800000.0,39600000.0,78900000.0,,,9100000.0,37700000.0,46800000.0,1400,10000000.0,7600000.0,3300000.0,1800000.0,10000000.0,700000.0,-50100000.0,25200000.0,25200000.0,36600000.0,5267000.0,14600000.0,5267000.0,4100000.0,79200000.0,37500000.0,,5500000.0,171400000.0,,48800000.0,-500000.0,,-400000.0,11400000.0,142000000.0,33700000.0,94500000.0,117400000.0,44200000.0,29100000.0,96900000.0,,,,11400000.0,56800000.0
2001-03-06,14400000.0,35000000.0,,,14400000.0,,19200000.0,30400000.0,93400000.0,,,12000000.0,38400000.0,50400000.0,1552,10900000.0,8700000.0,2400000.0,3700000.0,10900000.0,800000.0,100000.0,23200000.0,23200000.0,34700000.0,5267000.0,14200000.0,5267000.0,6200000.0,96400000.0,47000000.0,,7500000.0,200000000.0,,59000000.0,-2500000.0,,-700000.0,11500000.0,156400000.0,38600000.0,95000000.0,96400000.0,63700000.0,37800000.0,92700000.0,,,,11500000.0,46200000.0
2002-02-25,9800000.0,31500000.0,,,15400000.0,,17800000.0,31000000.0,94000000.0,,,13200000.0,29700000.0,42900000.0,1490,10800000.0,9300000.0,3300000.0,3400000.0,10800000.0,800000.0,100000.0,13500000.0,13500000.0,24200000.0,5267000.0,14800000.0,5267000.0,4700000.0,105300000.0,48500000.0,,7600000.0,190400000.0,,57800000.0,-3800000.0,,1600000.0,10700000.0,145000000.0,64800000.0,85700000.0,44500000.0,67100000.0,33600000.0,77900000.0,,,,10700000.0,4200000.0
2003-03-06,12300000.0,33700000.0,,,10000000.0,,16100000.0,27200000.0,99400000.0,,,13100000.0,29700000.0,42900000.0,1446,10300000.0,9300000.0,5000000.0,2000000.0,11000000.0,400000.0,100000.0,7500000.0,7500000.0,16600000.0,5267000.0,15400000.0,5267000.0,10300000.0,103200000.0,42700000.0,,7500000.0,182200000.0,,50600000.0,-6500000.0,,700000.0,9100000.0,137800000.0,36800000.0,83600000.0,52000000.0,62900000.0,30500000.0,74900000.0,,,,9100000.0,24000000.0
2003-04-09,12300000.0,33700000.0,,,10000000.0,,16100000.0,27200000.0,99400000.0,,,13100000.0,24700000.0,42900000.0,1446,10300000.0,9300000.0,5000000.0,2000000.0,11000000.0,400000.0,100000.0,7500000.0,7500000.0,16600000.0,5267000.0,15400000.0,5267000.0,10300000.0,103200000.0,42700000.0,,7500000.0,182200000.0,,50600000.0,-6500000.0,,700000.0,9100000.0,137800000.0,36800000.0,83600000.0,52000000.0,62900000.0,30500000.0,74900000.0,,,,9100000.0,24000000.0
