datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2004-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-19,1249000.0,1091000.0,,,3120000.0,,3020000.0,-1334000.0,870000.0,,,,,,6,,,,12000.0,,153000.0,,-2154000.0,-2154000.0,-2154000.0,,336000.0,,121000.0,4422000.0,4396000.0,,,385000.0,,1954000.0,,,,,9764000.0,3014000.0,5368000.0,1804000.0,6171000.0,451000.0,3593000.0,,,,,458000.0,,
2008-05-28,1580000.0,1927000.0,,,5929000.0,,2942000.0,-4171000.0,890000.0,,,5000.0,-4875000.0,-4871000.0,6,,,,123000.0,,756000.0,5047000.0,-2129000.0,-2129000.0,-2129000.0,,336000.0,,247000.0,9631000.0,9604000.0,,,253000.0,,2794000.0,-1458000.0,,,,16135000.0,2580000.0,5613000.0,7384000.0,9839000.0,647000.0,6295000.0,,,,,3468000.0,,
2009-06-12,3867000.0,1071000.0,,,5415000.0,,2337000.0,-146000.0,1088000.0,,,896000.0,-4875000.0,-4871000.0,6,,,,374000.0,,160000.0,5047000.0,-2860000.0,-2860000.0,-2820000.0,,336000.0,,32000.0,13999000.0,13412000.0,,,1475000.0,,1248000.0,-3239000.0,,,,20284000.0,5077000.0,5572000.0,9612000.0,10610000.0,609000.0,9634000.0,,,,,4525000.0,,
2009-06-15,3867000.0,1071000.0,,,5415000.0,,2337000.0,-146000.0,1088000.0,,,896000.0,-3592110.0,-3152980.0,6,,,,374000.0,,160000.0,5047000.0,-2860000.0,-2860000.0,-2820000.0,,336000.0,,32000.0,13999000.0,13412000.0,,,1475000.0,,1248000.0,-3239000.0,,,,20284000.0,5077000.0,5572000.0,9612000.0,10610000.0,609000.0,9634000.0,,,,,4525000.0,,
2010-05-18,6230000.0,1767000.0,,,6061000.0,,5564000.0,442000.0,1117000.0,,,125000.0,-3592110.0,-3152980.0,6,,,,393000.0,,36000.0,10067000.0,-10756000.0,-10688000.0,-10554000.0,,115000.0,,152000.0,24039000.0,10575000.0,,,898000.0,,979000.0,-8828000.0,,,,20009000.0,10192000.0,8243000.0,5293000.0,8640000.0,431000.0,11195000.0,,,,,851000.0,,
2011-05-18,1655000.0,1541000.0,,,9620000.0,,2048000.0,1093000.0,1379000.0,,,953000.0,-3592110.0,-3152980.0,11,,,,375000.0,,13000.0,50000.0,-129000.0,-6028000.0,-5982000.0,,148000.0,,594000.0,26701000.0,11581000.0,,,1821000.0,,2389000.0,-3099000.0,,10000.0,46000.0,15634000.0,5067000.0,4053000.0,2753000.0,9973000.0,341000.0,5661000.0,,,,46000.0,851000.0,,
2011-06-02,1655000.0,1541000.0,,,9620000.0,,2048000.0,1093000.0,1379000.0,,,953000.0,-3592110.0,-3152980.0,11,,,,375000.0,,13000.0,50000.0,-129000.0,-6028000.0,-5982000.0,,148000.0,,594000.0,26701000.0,11581000.0,,,1821000.0,,2389000.0,-3099000.0,,10000.0,46000.0,15634000.0,5067000.0,4053000.0,2753000.0,9973000.0,341000.0,5661000.0,,,,46000.0,851000.0,,
2012-05-30,1250000.0,1240000.0,,,12829000.0,,2906000.0,-610000.0,1711000.0,,,1233000.0,-3592110.0,-3152980.0,11,,,,267000.0,,37000.0,17841000.0,-6295000.0,-6295000.0,-6250000.0,,89000.0,,524000.0,53130000.0,34568000.0,,,2105000.0,,2625000.0,-3471000.0,,10000.0,48000.0,39007000.0,2619000.0,4439000.0,1026000.0,35432000.0,264000.0,3578000.0,,,,48000.0,435000.0,,
2013-05-23,971000.0,883000.0,,,1462000.0,,3452000.0,-2320000.0,26000.0,,,1269000.0,-2335750.0,-3152980.0,11,,,,752000.0,,12000.0,17841000.0,-6032000.0,-2902000.0,-2894000.0,,156000.0,,2847000.0,54491000.0,32384000.0,,,79000.0,,2379000.0,-3471000.0,,10000.0,48000.0,36888000.0,3939000.0,4504000.0,9343000.0,26543000.0,136000.0,10340000.0,,,,48000.0,3554000.0,,
2014-04-10,971000.0,883000.0,,,1462000.0,,3452000.0,-2320000.0,26000.0,,,1269000.0,-1923730.0,-1923730.0,11,,,,752000.0,,12000.0,17841000.0,-6032000.0,-2902000.0,-2894000.0,,156000.0,,2847000.0,54491000.0,32384000.0,,,79000.0,,2379000.0,-3471000.0,,10000.0,48000.0,36888000.0,3939000.0,4504000.0,9343000.0,26543000.0,136000.0,10340000.0,,,,48000.0,3554000.0,,
2014-04-14,131000.0,86000.0,,,1245000.0,,184000.0,-2429000.0,26000.0,,,1269000.0,-1923730.0,-1923730.0,7,,,,1036000.0,,-173000.0,887000.0,-3587000.0,-1762000.0,-1767000.0,,2255000.0,,437000.0,54491000.0,33631000.0,,,79000.0,,1924000.0,-3471000.0,,10000.0,48000.0,33925000.0,3418000.0,294000.0,10668000.0,25113000.0,136000.0,8812000.0,,,,48000.0,4957000.0,,
