datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
1996-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1997-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1997-10-08,,104400000.0,,,5500000.0,,50600000.0,11300000.0,642000000.0,2000000.0,,4400000.0,,,5025.0,,1500000.0,3200000.0,100000.0,,1800000.0,1100000.0,5700000.0,5700000.0,8600000.0,,9600000.0,,9200000.0,71700000.0,36800000.0,,,677200000.0,,28300000.0,,,,2900000.0,257800000.0,221000000.0,220100000.0,2700000.0,27600000.0,62700000.0,230200000.0,,,,2900000.0,,2000000.0,,2
1997-10-09,,104400000.0,,,5500000.0,,50600000.0,11300000.0,642000000.0,2000000.0,,4400000.0,,,5025.0,,1500000.0,3200000.0,100000.0,,1800000.0,1100000.0,5700000.0,5700000.0,8600000.0,,9600000.0,,9200000.0,71700000.0,36800000.0,,,677200000.0,,28300000.0,,,,2900000.0,257800000.0,221000000.0,220100000.0,2700000.0,27600000.0,62700000.0,230200000.0,,,,2900000.0,,2000000.0,,2
1998-09-24,,104400000.0,,,5500000.0,,50600000.0,11300000.0,642000000.0,2000000.0,,4400000.0,,,5025.0,,1500000.0,3200000.0,100000.0,,1800000.0,1100000.0,5700000.0,5700000.0,8600000.0,,9600000.0,,9200000.0,71700000.0,36800000.0,,,677200000.0,,28300000.0,,,,2900000.0,257800000.0,221000000.0,220100000.0,2700000.0,27600000.0,62700000.0,230200000.0,,,,2900000.0,,2000000.0,,3
1999-06-30,,133800000.0,,,9900000.0,,59100000.0,30200000.0,698600000.0,2100000.0,,4500000.0,,,5423.0,,2600000.0,3500000.0,200000.0,,2900000.0,1100000.0,7200000.0,7200000.0,10800000.0,,22000000.0,,8400000.0,75800000.0,41500000.0,,,742200000.0,,36100000.0,,,700000.0,3600000.0,326100000.0,291200000.0,282500000.0,9800000.0,25800000.0,86500000.0,300300000.0,,,,3600000.0,,2100000.0,,4
1999-09-22,,164100000.0,,,12300000.0,,44700000.0,16600000.0,904400000.0,6500000.0,,6700000.0,10900000.0,17600000.0,6553.0,,3000000.0,2200000.0,200000.0,,1600000.0,1100000.0,9900000.0,9900000.0,13800000.0,,16800000.0,,9000000.0,82900000.0,46300000.0,,,954500000.0,,39200000.0,,,1100000.0,3900000.0,377100000.0,332800000.0,327700000.0,2500000.0,33500000.0,115700000.0,343600000.0,,,,3900000.0,,6500000.0,,4
2000-09-20,,184200000.0,,,6600000.0,,48200000.0,4200000.0,966400000.0,6400000.0,,7800000.0,18300000.0,26100000.0,6351.0,,3500000.0,2600000.0,600000.0,,1900000.0,600000.0,13100000.0,13100000.0,17700000.0,,18600000.0,600000.0,11800000.0,80300000.0,43600000.0,,,1026500000.0,,44900000.0,500000.0,,100000.0,4600000.0,431600000.0,373400000.0,384800000.0,7800000.0,44500000.0,149500000.0,387100000.0,,,,4600000.0,,6400000.0,,5
2001-09-13,,208400000.0,,,24500000.0,,60900000.0,35800000.0,1156300000.0,9100000.0,,7600000.0,18300000.0,26100000.0,6683.0,,4100000.0,3500000.0,900000.0,,1900000.0,-100000.0,16000000.0,16000000.0,21900000.0,,23900000.0,1100000.0,16600000.0,86300000.0,46300000.0,,,1232400000.0,,56200000.0,500000.0,,100000.0,5900000.0,493100000.0,416800000.0,437300000.0,2800000.0,57800000.0,164400000.0,435300000.0,,,,5900000.0,,9100000.0,,6
2001-09-19,,208400000.0,,,24500000.0,,60900000.0,35800000.0,1156300000.0,9100000.0,,7600000.0,21900000.0,30400000.0,6683.0,,4100000.0,3500000.0,900000.0,,1900000.0,-100000.0,16000000.0,16000000.0,21900000.0,,23900000.0,1100000.0,16600000.0,86300000.0,46300000.0,,,1232400000.0,,56200000.0,500000.0,,100000.0,5900000.0,493100000.0,416800000.0,437300000.0,2800000.0,57800000.0,164400000.0,435300000.0,,,,5900000.0,,9100000.0,,6
