datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
1984-03-30,407658018.731118,417288906.344411,,,,,701267774.018127,,1028031094.25982,,,,,,,,,48862110.5740181,55837739.5770393,,38871439.8791541,,84504422.9607251,84504422.9607251,197714183.685801,,113569543.806647,48921578.8519638,32377503.9274925,751774182.477341,424817590.332326,,,1954499290.03021,,711787712.386707,,,,,2175474490.63444,1101849067.67372,1629695449.54683,872164737.764351,786851546.223565,440538029.607251,1314522496.6767411,,,,,180295925.075529,,
1985-03-31,605113241.494436,550831836.883943,,,,,972647947.058823,,1549568494.43561,,,,,,,,,73680614.1494436,79045257.5516693,,62457079.9682035,,120229106.677266,120229106.677266,271774276.311606,,168147076.311606,91425467.8855326,38654263.5930048,1097946521.62162,614085204.292528,,,2850118685.53259,,1012187737.20191,,,,,3146196890.14308,1581317023.84738,2348114370.74722,1400649013.9904609,1044475133.54531,723180015.898251,1961448172.972969,,,,,341476885.532591,,
1986-03-06,626832065.468165,580787964.394507,,,,,1019664455.6804,,1817419803.49563,,,,,,,,,64277120.8988764,80663934.6816479,,66692458.1273408,,128595885.543071,128595885.543071,294213060.674157,,165290965.792759,76614080.4494382,38381651.9350812,1356492949.06367,747366415.980025,,,3316854908.36454,,1191250567.64045,,,,,3473935115.70537,1659128457.22846,2534625736.92884,1697416410.736578,1156127538.77653,813944353.80774,2163802066.1173544,,,,,466291956.953808,,
1987-03-05,707394984.346523,723974587.770602,,,338551302.381996,,1112350405.27583,5639379.19516362,2279954727.98511,,,,,,,,,23200303.1630819,91734187.2574981,,81869558.9085113,,45972082.0712122,45972082.0712122,118954047.932026,,147733736.894579,77228641.227385,46799133.8832689,1898559570.59305,991707971.779289,,,3810510524.15335,,1401737119.88722,,,,,4325969494.70703,1935986879.02053,3061347280.67669,2379955148.120627,1441795567.2401,1064235701.92985,2697230221.244276,,,,,714444208.340477,,
1988-03-03,744193445.6087,715732343.073414,,,290077238.951509,,1781166577.11632,463178382.887648,2593709592.60239,,,258261072.620897,,,,,,85584786.6327306,104786613.889532,,78204522.2787823,,58008439.8241497,58008439.8241497,176237208.789211,,225485690.923214,94809022.0804548,47776809.2420586,2119235244.27329,1036465053.96159,,,4277973517.75031,,1481444624.74796,,,,,4966374792.83046,2100125396.57224,3626088126.30152,2934879284.781671,1625839387.33349,962057973.341487,3123691412.8350954,,,,,975789207.020791,,
1989-02-15,1037632135.01853,857565504.158295,,,309343081.861187,,1953585548.50277,344517427.540002,2837227592.99133,,,268314457.740673,,,,,,133838628.683033,127121474.734053,,117895344.310059,9097805.3485524,164167596.513275,164167596.513275,379793548.27865,,290979321.065228,100093558.844482,48139603.3010222,2394019332.4315,1133468841.36043,,,4894097127.21422,,1667849855.52025,,,,,5751808656.45837,2661913414.92504,4251095574.19696,2973805298.284654,1842858708.40704,1228783397.39536,3621970829.33779,,9097805.3485524,9097805.3485524,,911917811.111734,,9097805.3485524
1990-02-15,1199443677.37226,1046464046.08968,,,374949399.791449,,2344680818.35245,175828191.240876,3323440632.95099,,,289505710.323253,,,,,,151184541.397289,173903647.758081,,66483052.5547445,126821374.348279,165238886.965589,165238886.965589,393068588.321168,,338223414.181439,122717695.307612,49395177.6850886,2758121087.79979,1304279515.74557,,,5829368852.34619,,2005439035.8707,,,,,7061175929.0928,3078402233.36809,5196625558.49844,3675558733.26381,2376944969.96872,1484733515.53702,4325484834.619398,,126821374.348279,126821374.348279,,1197687423.56621,,126821374.348279
1991-02-18,1263666499.26145,1076512431.31462,,,442402735.598227,,1956914097.48892,411442304.283604,3688385488.92171,,,310491190.546529,,,,,,182413861.152142,180059048.744461,,163992041.358936,5130127.0310192,234747273.264402,234747273.264402,590985282.127031,,296075610.044313,146021305.760709,42700088.6262925,2859621494.83013,1371051296.89808,,,6605508750.36928,,2310070971.93501,,,,,6987772023.63368,3224426280.64993,4877550463.81093,3410483220.08862,2360798830.13294,1483940850.81241,4272073146.233384,,5130127.0310192,5130127.0310192,,1004946776.95716,,5130127.0310192
1991-12-31,1699180954.32692,1221752738.22115,,,608034304.326923,,2426414420.19231,338169189.903846,4515402926.68269,,,394357433.653846,,,62700,,,174197304.086538,223339461.298077,,259570953.846154,279265.625,220916294.951923,227433925.0,629241306.25,,307939760.096154,185144516.586538,89936420.4326923,3772135317.54808,1898787133.89423,,,8029634291.34616,,2921221550.96154,,,,,8968757327.88461,4141809966.34615,6229337698.79808,4527226603.60577,2868689538.70192,2087149649.75962,5590515433.413459,,279265.625,279265.625,,1358769046.63462,,279265.625
1992-12-31,1783675919.47115,1355240498.79808,,,842357590.144231,,2974632782.45192,347405312.5,5767454591.34615,,,526356087.740385,,,64512,,,227866003.605769,279620204.326923,,44075709.13461502,137125018.028846,189022493.990385,189022493.990385,539314537.259615,,400565733.173077,385219362.980769,123795114.182692,5225423131.00962,2587386340.14423,,,10158840709.1346,,3616527085.33654,,,,,11479482890.625,5428778455.52885,7673880246.39423,5875224104.5673,3759404338.94231,2672974723.55769,7066923876.2019205,,137125018.028846,137125018.028846,,1514350306.49038,,137125018.028846
