datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt
1998-12-31,,5003000.0,,,2924000.0,903000.0,2492000.0,4233000.0,34353000.0,,,1677000.0,,,865.0,,248000.0,478000.0,580000.0,,14000.0,,-3086000.0,-3086000.0,-2755000.0,,663000.0,,2115000.0,26590000.0,12474000.0,,,46643000.0,,11177000.0,-3302000.0,,,,25663000.0,11653000.0,13189000.0,9879000.0,8975000.0,5461000.0,16688000.0,,,,,2761000.0
1999-12-31,,6080000.0,,,551000.0,678000.0,1282000.0,102000.0,27466000.0,,,1576000.0,,,723.0,,338000.0,772000.0,458000.0,,9000.0,,935000.0,935000.0,1327000.0,,1143000.0,,253000.0,26326000.0,11587000.0,,,36573000.0,,7331000.0,-3302000.0,,,,24386000.0,13270000.0,12799000.0,7631000.0,9576000.0,5231000.0,14810000.0,,,,,1123000.0
2000-12-31,,5945000.0,,,868000.0,351000.0,2419000.0,2139000.0,30780000.0,,,1530000.0,,,705.0,,450000.0,646000.0,473000.0,,48000.0,,1823000.0,1823000.0,2350000.0,,1204000.0,,253000.0,24984000.0,10194000.0,,,39576000.0,,6095000.0,74000.0,,,,24688000.0,9127000.0,14494000.0,10257000.0,10393000.0,5899000.0,14295000.0,,,,,4452000.0
2001-06-30,,5945000.0,,,868000.0,351000.0,2419000.0,2139000.0,30780000.0,,,1530000.0,,,705.0,,450000.0,646000.0,473000.0,,48000.0,,1823000.0,1823000.0,2350000.0,,1204000.0,,253000.0,24984000.0,10194000.0,,,39576000.0,,6095000.0,74000.0,,,,24688000.0,9127000.0,14494000.0,10257000.0,10393000.0,5899000.0,14295000.0,,,,,4452000.0
2002-09-05,,7985000.0,,,2463000.0,652000.0,1306000.0,2406000.0,50155000.0,,,1530000.0,,,710.0,,732000.0,522000.0,589000.0,,148000.0,,1945000.0,1945000.0,2694000.0,,747000.0,,253000.0,27772000.0,11142000.0,,,62458000.0,,9168000.0,74000.0,,,,29562000.0,11993000.0,18420000.0,11370000.0,11612000.0,8626000.0,17950000.0,,,,,5187000.0
2002-09-06,,7985000.0,,,2463000.0,652000.0,1306000.0,2406000.0,50155000.0,,,1530000.0,3135000.0,5356000.0,710.0,,732000.0,522000.0,589000.0,,148000.0,,1945000.0,1945000.0,2694000.0,,747000.0,,253000.0,27772000.0,11142000.0,,,62458000.0,,9168000.0,74000.0,,,,29562000.0,11993000.0,18420000.0,11370000.0,11612000.0,8626000.0,17950000.0,,,,,5187000.0
2003-09-11,,8620000.0,,,2740000.0,1013000.0,21000.0,91000.0,46701000.0,,,1492000.0,1419000.0,5356000.0,798.0,,541000.0,173000.0,454000.0,,10000.0,,718000.0,718000.0,975000.0,,398000.0,,253000.0,30257000.0,13174000.0,,,54663000.0,,6543000.0,74000.0,,,,30078000.0,11032000.0,16904000.0,15268000.0,11789000.0,7616000.0,18289000.0,,,,,6413000.0
2004-09-09,,13663000.0,,,696000.0,668000.0,94000.0,1288000.0,40722000.0,,,1488000.0,1980000.0,3470000.0,648.0,,541000.0,229000.0,419000.0,,10000.0,,816000.0,816000.0,1165000.0,,454000.0,,253000.0,30915000.0,12382000.0,,,48763000.0,,6457000.0,74000.0,,103000.0,698000.0,34677000.0,14998000.0,22295000.0,15543000.0,12064000.0,7982000.0,22613000.0,,,,698000.0,6668000.0
2005-09-19,,13663000.0,,,696000.0,668000.0,94000.0,1288000.0,40722000.0,,,1488000.0,504000.0,1924000.0,648.0,,541000.0,229000.0,419000.0,,10000.0,,816000.0,816000.0,1165000.0,,454000.0,,253000.0,30915000.0,12382000.0,,,48763000.0,,6457000.0,74000.0,,103000.0,698000.0,34677000.0,14998000.0,22295000.0,15543000.0,12064000.0,7982000.0,22613000.0,,,,698000.0,6668000.0
2006-03-13,,8384000.0,,,1204000.0,379000.0,25000.0,2109000.0,37227000.0,,,1420000.0,504000.0,1924000.0,636.0,,541000.0,229000.0,615000.0,65000.0,7000.0,,-95000.0,-95000.0,-197000.0,,454000.0,,3124000.0,31015000.0,13035000.0,,,43539000.0,,5901000.0,74000.0,,-31000.0,-204000.0,31333000.0,11243000.0,18233000.0,14810000.0,10207000.0,9312000.0,21126000.0,,,,-204000.0,6379000.0
