datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
2010-12-31,1969972.82134974,1756997.455822353,58828.7097852986,,1554141.31442713,259609.552672062,932675.167279781,-5236466.9468263,1358763.1081533,,,1089377.35589593,,,40.9,,,22039.3271353087,,86347.8540565848,,5948628.78416159,-5809755.29636814,-3882266.06514614,-3882266.06514614,,65131.7858337235,1122359.16607585,14655.7237642967,2764529.15483914,1305740.08882349,,909478.132298843,2335062.42217912,,3410041.32272089,,,,,10094071.8572671,3231402.71433349,7555201.40057521,2549315.554143533,5945961.76830981,4772011.71038726,4148110.08895726,,,,,902043.075245803,,,1
2011-12-31,2883929.12660194,7769508.87106796,170397.744854369,,1340450.03805825,490836.166213592,255259.138252427,-3545104.70796116,2512777.18990291,,,1504648.16815534,,,38.3,,,19065.4819417476,,224086.075339806,,4329205.98407767,-2858272.38757282,-5464168.79106796,-5464168.79106796,,449622.060582524,1122359.16607585,16790.6233009709,4074946.78368932,1873450.25087379,,776843.393786408,3766465.95262136,,4415058.98252427,,,,,13929809.4046602,5312353.22485437,11805991.3782524,3822687.45902912,7382382.92699029,3652089.72660194,6547426.4776699,,,,,1218282.62951456,,,2
2012-12-31,2883929.12660194,7769508.87106796,170397.744854369,,1340450.03805825,490836.166213592,255259.138252427,-3545104.70796116,2512777.18990291,,,1504648.16815534,,,38.3,,,19065.4819417476,,224086.075339806,,4329205.98407767,-2858272.38757282,-5464168.79106796,-5464168.79106796,,449622.060582524,1122359.16607585,16790.6233009709,4074946.78368932,1873450.25087379,,776843.393786408,3766465.95262136,,4415058.98252427,,,,,13929809.4046602,5312353.22485437,11805991.3782524,3822687.45902912,7382382.92699029,3652089.72660194,6547426.4776699,,,,,1218282.62951456,,,3
2013-11-05,2987539.18883259,2197956.934768843,83673.7003905425,,1324059.58478467,318927.838030399,70358.6539476462,-3238178.7002586,3626068.73614629,316654.537418197,414479.534119696,1265911.80269685,,,30.0,,,59942.0657853072,,749791.374419464,,4329205.98407767,-3472174.40363099,-3472174.40363099,-3472174.40363099,,365863.376741609,1122359.16607585,444901.167669411,5202083.09913975,2021110.38500106,,571329.157430863,5396482.77720604,,4241248.23860038,,,,,9557597.1692263,4994587.58576103,6514727.46727887,1861191.805863419,3799180.57776546,4152313.47107874,5758416.59146084,,,,,318927.838030399,731134.071537893,,3
2014-01-28,2670689.89869973,2751560.52313275,87811.1687329906,,376640.757484125,63984.1805261566,4123339.17901421,-4471495.47777442,3470479.70214696,316654.537418197,414479.534119696,1431761.23072271,,,33.1,,,31614.3453280919,,569805.403689144,,11711479.4330209,-5681499.67644391,-5681499.67644391,-5681499.67644391,,153231.610220744,1122359.16607585,94344.9107952827,5395907.90142123,1151956.00997883,,1148228.37314787,5554411.33655881,,4812071.97157545,,,,,19861986.4212277,5587495.15119444,10435631.386453,7577123.3852434205,11513723.7329906,3417910.89053523,8348262.68823707,,,,,2666422.62624735,731134.071537893,,4
2014-03-18,2670689.89869973,2751560.52313275,87811.1687329906,,376640.757484125,63984.1805261566,4123339.17901421,-4471495.47777442,3470479.70214696,316654.537418197,414479.534119696,1431761.23072271,-5454967.3967564,,33.1,,,31614.3453280919,,569805.403689144,,11711479.4330209,-5681499.67644391,-5681499.67644391,-5681499.67644391,,153231.610220744,1122359.16607585,94344.9107952827,5395907.90142123,1151956.00997883,,1148228.37314787,5554411.33655881,,4812071.97157545,,,,,19861986.4212277,5587495.15119444,10435631.386453,7577123.3852434205,11513723.7329906,3417910.89053523,8348262.68823707,,,,,2666422.62624735,731134.071537893,,4
2015-01-07,1784483.48418315,2409277.586644889,199776.888888889,,722546.352628077,371977.45164217,1879307.20619367,-4111684.60267344,3184483.07022319,316654.537418197,414479.534119696,891165.876973326,-5454967.3967564,,42.0,,,101022.569406641,,483331.433375673,,11711479.4330209,-5337836.81437126,-5337836.81437126,-5337836.81437126,,113358.12036533,1122359.16607585,64598.5149700599,5086426.16778564,1586128.1354866,,1259935.15320873,5467430.01125023,,5988078.81666969,,,,,11305982.9964314,4299685.23510555,6804330.30230448,4596748.29540918,5603921.1736527,2405152.78969334,5702061.82277869,,,,,1337778.07270308,731134.071537893,,5
2015-03-31,1784483.48418315,2409277.586644889,199776.888888889,,722546.352628077,371977.45164217,1879307.20619367,-4111684.60267344,3184483.07022319,316654.537418197,414479.534119696,891165.876973326,-4805914.5680655,-4142530.33895941,42.0,,,101022.569406641,,483331.433375673,,11711479.4330209,-5337836.81437126,-5337836.81437126,-5337836.81437126,,113358.12036533,1122359.16607585,64598.5149700599,5086426.16778564,1586128.1354866,,1259935.15320873,5467430.01125023,,5988078.81666969,,,,,11305982.9964314,4299685.23510555,6804330.30230448,4596748.29540918,5603921.1736527,2405152.78969334,5702061.82277869,,,,,1337778.07270308,731134.071537893,,5
2016-01-26,1572870.09307023,2364647.468641737,186163.58727642,,219647.095057612,219477.614274389,4759683.57858842,-5019092.3391362,2999117.20246305,316654.537418197,414479.534119696,863423.534496802,-5780594.01119504,-4892903.21178197,46.4,,,32252.9299203962,472468.211248792,467715.380588829,-21715.6464417198,8236036.56041963,-5900554.52395174,-5900554.52395174,-5900554.52395174,,174462.044504295,1122359.16607585,61204.6689327874,4755225.49711667,1050825.06836372,,836115.022208707,4902688.5159805,,6461447.49166495,,,,,12003594.3714773,3507935.35734842,9758534.01722397,3915728.22797319,7166531.7622528,2555866.00449604,4837062.60922449,,,,,1267929.95167298,731134.071537893,,6
2017-01-16,1845757.05634987,2792932.626576959,127101.397813288,,437730.259882254,73249.0622371741,5333358.39276703,-5020914.28343145,3276035.54583684,316654.537418197,414479.534119696,855603.589571068,-5780594.01119504,-4892903.21178197,43.7,,,36160.0664423886,556104.835155593,421069.187552565,-24868.0353238015,5866035.45920942,-6210958.00672834,-6210958.00672834,-6210958.00672834,,103128.202691337,1122359.16607585,85759.7804878049,5693126.76534903,1050371.95121951,,1105945.78889823,6668638.94196804,,7585066.09840202,,,,,14025725.3238015,4969311.83179142,11324816.3591253,3893381.539949533,8232240.09924306,3029801.08915055,5793493.74684609,,,,,738422.134566863,731134.071537893,,7
