datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2000-04-26,1482026.11843807,2770687.613136798,,,699048.357900181,,787119.731057667,-845543.315231445,981356.348590639,,,484973.881561934,,,355,2639452.54719421,,,143878.975950349,2765818.98112232,31028.4458236359,4563506.85285751,-502486.423584174,-502486.423584174,-595426.428756142,,1293675.45901215,2805930.69562969,1335894.49185415,3942138.60874063,1812802.43082493,,,7791191.88001034,,4215944.65994311,,,,,12285520.5585725,4817039.0483579,4879023.2738557,2269000.51719679,4485100.07757952,323727.695888285,7778402.637703649,,,,,1072988.36307215,,
2001-03-30,1910269.16277093,5425428.6719082,,,965505.669358266,,1842501.91670208,-1655396.1240969,966997.40118997,,,1223646.31109222,,,467,4969953.21929452,,105557.785805355,295789.111772206,4921152.277943054,56472.7050573736,1154316.29834254,-1840655.01062473,-1840655.01062473,-2136870.33149171,,2349335.56523587,1831207.37569061,2951569.01614959,6639840.45261368,2438200.16149596,,,23066294.1393965,,14301588.2447939,-451497.501062473,,,,18756467.7730557,8200405.05312367,9526838.79090523,4175712.57118572,5599108.87802805,475081.070973226,13157358.8950276,,,,,1983790.23161921,,
2002-03-25,3139597.16320202,5132089.51801233,,,1317182.77631025,,881983.270165767,-1454350.92071513,1082535.73465794,854931.395237549,,1656483.05673596,,,684,5027436.27923893,,92805.7023084874,328374.21901918,5318819.85662877,36793.1826882585,2251953.40339191,-6086079.48202596,-6086079.48202596,-6099506.69001952,,3641932.70931435,16652.3706979059,1622783.39745798,7989320.39546725,2765939.02702806,,,28019423.7395199,,19632947.59389,-422167.216033077,,,,17298719.6317139,12625656.33207,9173350.02584128,4306447.865701931,1556634.65219555,634633.036637189,15742084.9795184,,,,,1473965.17552927,854931.395237549,
2003-03-31,1219366.40211945,5444534.620745265,,,494496.190750446,,1868660.77866728,-3687986.33876634,1470547.01491678,944519.18447273,,1611974.64147901,,,655,4686988.76461441,,26312.1165697172,607466.691239993,4953112.943615735,32604.1444450844,6334856.56510972,-4757917.07884582,-4757917.07884582,-6363528.1921327,,3430585.19841041,1653373.32488625,1851071.70074296,7508534.26481599,2003009.87386972,,,28961918.309048,,20124908.1587283,-715074.667972125,,,,17713130.97391,10864330.1318897,9077608.71623567,2878459.752346943,4115272.23175718,582441.580372056,13597858.7421529,,,,,861650.317341473,944519.18447273,
2004-03-31,2237358.81093704,3375776.182599148,,,552740.915219839,,886690.173619316,585598.594642683,1157104.20356135,977087.722931928,,1713582.48516104,,,591,4356679.1337105,,36127.8750052128,238257.106715412,4886995.850651241,22268.4746799372,14638.0183210776,-901172.468341234,-901172.468341234,-901172.468341234,,2194067.65037045,1808418.15704972,1333850.4886084,8483977.40585774,1491209.18555999,,,31834653.2381601,,19958392.9481922,-729487.200266893,,,,14954059.3655736,9472043.64253048,6759027.09795799,1397541.440665008,3669470.89061566,275942.217712228,11284588.474958,,,,,456036.560141231,977087.722931928,
2005-02-16,1584136.72469258,4912970.925408131,,,647179.719491296,,882339.707164547,67625.1480713148,893545.264724452,967831.058897808,,793400.4915667,,,567,4397907.08036439,,27191.1082048044,163146.649228827,5053079.575178136,13399.6527464598,14638.0183210776,760567.424310754,760567.424310754,800531.300923003,,2321587.78900213,1822666.21568804,1204636.61796098,6461767.04548871,1215607.09389375,,,31025994.7881904,,20012969.0809056,-729487.200266893,,39963.8766122486,39963.8766122486,15857587.8791979,9742017.70993055,7757772.05586122,1765698.101379991,4505261.02342082,112760.820480443,11352326.855777,,,,39963.8766122486,342827.372899191,967831.058897808,
2006-02-15,1584136.72469258,4912970.925408131,,,647179.719491296,,882339.707164547,67625.1480713148,893545.264724452,967831.058897808,,793400.4915667,710665.228749841,1502978.24009175,567,4397907.08036439,,27191.1082048044,163146.649228827,5053079.575178136,13399.6527464598,14638.0183210776,760567.424310754,760567.424310754,800531.300923003,,2321587.78900213,1822666.21568804,1204636.61796098,6461767.04548871,1215607.09389375,,,31025994.7881904,,20012969.0809056,-729487.200266893,,39963.8766122486,39963.8766122486,15857587.8791979,9742017.70993055,7757772.05586122,1765698.101379991,4505261.02342082,112760.820480443,11352326.855777,,,,39963.8766122486,342827.372899191,967831.058897808,
2006-02-22,2273992.32125318,5809468.365779333,,,787970.055657692,,519167.642984864,646910.977913214,916445.024806709,813430.926536883,,791628.226761025,710665.228749841,1502978.24009175,563,5193359.18855617,,44117.5435061828,113256.977359156,6409115.7730375,15656.9723222606,33874.6644168535,602134.963608432,602134.963608432,612524.169541894,,2544258.00236734,1693806.38426474,1105938.2879593,7225473.23645705,1387763.78975999,,,31664543.7630645,,20532655.9322034,-729487.200266893,,-91307.9507391644,10389.2059334626,18058561.651598,10881522.600549,8547024.12924673,2375104.170549273,5190505.81509557,124670.471201551,12868055.8365024,,,,10389.2059334626,667616.226358073,813430.926536883,
2007-02-22,1722342.17346208,8139696.334711404,,,222843.960089404,,497073.29116328,-112764.413539217,974532.137378932,4407954.95887689,,1091547.59031744,173484.960813387,1230133.26978747,569,5997769.11457496,,108513.374139921,182943.853446891,7614133.62160898,11783.5828962938,80993.4875023739,-34232.0541101194,-34232.0541101194,8054.60096708691,,2849165.93282982,1689154.23429214,1317374.73595021,7625320.56739661,1170825.74613238,,,34565425.0945905,,21645546.8248287,-729487.200266893,,-51534.5302616394,42286.6550772062,21103576.5912378,13510325.2684324,10621408.3882372,3408587.80184944,5540148.45222269,127158.283785955,15563428.1390151,,,,42286.6550772062,431294.04993207,4407954.95887689,
2007-12-31,1722342.17346208,8139696.334711404,,,222843.960089404,,497073.29116328,-112764.413539217,974532.137378932,4407954.95887689,,1091547.59031744,173484.960813387,1230133.26978747,569,5997769.11457496,,108513.374139921,182943.853446891,7614133.62160898,11783.5828962938,80993.4875023739,-34232.0541101194,-34232.0541101194,8054.60096708691,,2849165.93282982,1689154.23429214,1317374.73595021,7625320.56739661,1170825.74613238,,,34565425.0945905,,21645546.8248287,-729487.200266893,,-51534.5302616394,42286.6550772062,21103576.5912378,13510325.2684324,10621408.3882372,3408587.80184944,5540148.45222269,127158.283785955,15563428.1390151,,,,42286.6550772062,431294.04993207,4407954.95887689,
