datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt
2000-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10242526.78529,11753204.9065014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-14,42397287.5159654,39832445.8094723,0.0,0.0,0.0,0.0,11783229.4904409,0.0,119334324.250941,0.0,0.0,0.0,10242526.78529,11753204.9065014,2263.0,0.0,0.0,0.0,0.0,470411.066391452,11345814.4399582,0.0,121709.644015959,206445.054069702,578079.567580834,0.0,0.0,9232990.09309907,36702628.756057,0.0,17566812.6683196,0.0,0.0,147043451.217726,0.0,17182447.5750444,0.0,0.0,0.0,0.0,97978529.9526135,51489940.9089776,63338740.1465269,9092653.39301222,9785960.28757882,10671977.0559324,88192569.6650347,0.0,0.0,0.0,0.0,0.0
2005-05-13,18460693.2660087,27811774.00869073,0.0,0.0,0.0,96371.7321338992,5327421.52168608,0.0,71752694.2941416,15498952.847567,0.0,0.0,10242526.78529,11753204.9065014,2238.0,0.0,0.0,0.0,0.0,123396.751494773,-2719262.97479561,0.0,4329923.45620077,4329923.45620077,4760147.00770096,0.0,17288514.5894898,700923.231557683,1229888.92014317,0.0,15037972.6910937,0.0,0.0,103921604.064414,0.0,16603121.9628239,0.0,0.0,0.0,0.0,63697610.9030736,45861855.7498543,42434208.4924956,8547264.69178518,14876454.4002196,5918648.85755928,48771797.802256085,0.0,0.0,0.0,0.0,1313920.97712759
2005-06-21,18460693.2660087,27811774.00869073,0.0,0.0,0.0,96371.7321338992,5327421.52168608,0.0,71752694.2941416,15498952.847567,0.0,0.0,16281288.5036896,17831438.8014174,2238.0,0.0,0.0,0.0,0.0,123396.751494773,-2719262.97479561,0.0,4329923.45620077,4329923.45620077,4760147.00770096,0.0,17288514.5894898,700923.231557683,1229888.92014317,0.0,15037972.6910937,0.0,0.0,103921604.064414,0.0,16603121.9628239,0.0,0.0,0.0,0.0,63697610.9030736,45861855.7498543,42434208.4924956,8547264.69178518,14876454.4002196,5918648.85755928,48771797.802256085,0.0,0.0,0.0,0.0,1313920.97712759
2005-12-31,18460693.2660087,27811774.00869073,0.0,0.0,0.0,96371.7321338992,5327421.52168608,0.0,71752694.2941416,15498952.847567,0.0,0.0,16281288.5036896,17831438.8014174,2238.0,0.0,0.0,0.0,0.0,123396.751494773,-2719262.97479561,0.0,4329923.45620077,4329923.45620077,4760147.00770096,0.0,17288514.5894898,700923.231557683,1229888.92014317,0.0,15037972.6910937,0.0,0.0,103921604.064414,0.0,16603121.9628239,0.0,0.0,0.0,0.0,63697610.9030736,45861855.7498543,42434208.4924956,8547264.69178518,14876454.4002196,5918648.85755928,48771797.802256085,0.0,0.0,0.0,0.0,1313920.97712759
2006-07-03,21399707.0205899,24845583.03238256,0.0,0.0,0.0,64897.3865899431,4442518.7237121,0.0,60222073.936703,13672162.346464,0.0,0.0,16281288.5036896,17831438.8014174,2018.0,0.0,0.0,0.0,0.0,155347.985862963,-215312.904154679,0.0,465952.462709717,465952.462709717,1003652.73311311,0.0,15531974.6278076,257124.000142081,1648450.16734747,0.0,13263001.3743947,0.0,0.0,84579555.1783706,0.0,15532043.4209498,0.0,0.0,0.0,0.0,63800189.6299506,47616726.0589635,39147152.4113002,9616654.57888443,11770333.2776377,6572540.14878225,51976513.46189279,0.0,0.0,0.0,0.0,2351865.55014859
