datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
1996-03-30,,,,,,27067042.755341,,61328495.6905081,,,,,,
1996-12-31,,,,,,45306492.2598102,,59842564.0121571,,,,,,
1998-03-25,,,,,,68409324.5267564,,147933434.408393,,,,,,
1999-03-25,,,,,,64376165.1899153,,355714957.502983,,,,,,
2000-01-10,,,,,,147305932.337747,,82915290.4609033,,,,,,
2001-03-12,,,,,,215471299.119046,,124172506.33627,,,,,,
2002-03-31,,,,,,242384571.004995,,47328169.2562484,,,13806371.1456784,,,
2003-03-27,,,,,,251387375.684867,,17072453.0511997,,,21113837.0489325,,,
2003-12-31,,,,,,296085734.585226,,42039535.5241464,,,2994062.03667577,,,
2005-04-01,,,,,,342054240.316173,,56273441.8156921,,,24939430.5082907,,,
2006-04-27,,,,,,511377262.458708,,214367686.380374,,,44392902.6154702,,,
2007-03-30,,,,,,571430605.296842,-7814665.94528972,334714942.320634,,,21959884.9843628,,,
2008-03-26,,,,,,727934429.936538,1176103.28980961,540786993.945583,,,42045692.6106937,,,
2009-04-24,,,,,,1028513302.8613,1720241.53981633,366124741.057575,,,41572503.8788946,,,
2010-03-25,,,,,,975547202.657046,1861054.80158048,307694393.861307,,,45551531.8101128,,,
2011-03-24,,,,,,1101537576.08187,1800878.87097853,370552266.738011,,,53683341.5825028,,,
2012-03-27,157740198.058252,,,,,1087099114.56311,-2999813.59223301,410807805.825243,,,55663207.7669903,,,
2013-04-23,157740198.058252,,,90769645.8729153,,1115135139.59257,568325.153050454,332307835.919358,,,70228751.0555204,,,
2014-03-27,254624992.440278,,,154501829.452676,,1204881811.30934,996250.37798609,358068990.021167,,,110500771.091624,,,
2015-04-01,269471198.209641,,,156990859.493135,,1249324093.63092,-7690299.40119761,432365721.889554,,,152796150.728845,,,
2016-03-31,276179989.357196,,,133742444.152431,,1284885398.72504,-1621120.53518098,464229971.43819,,,189376353.42796,,,
2017-03-30,284133069.80656,,,161241682.085786,,1288058553.40622,-1448788.89823381,742291253.153911,,,177178359.966358,,,
2018-04-04,273975465.745373,,,153589616.247406,4527786.37492353,1288058553.40622,355120.499994002,346686388.119144,,,165574933.122203,,,
2019-04-03,111479401.77998,,,154632718.598037,7372024.95641802,1428284883.93431,2157665.84090284,139618960.455088,,,73180833.1039545,,,
2020-03-26,121746070.892092,,718217272.380782,59266663.6773311,10990964.7333139,418333026.92644,2198192.94666278,562652848.463108,,,80403134.3183194,,,
2021-03-30,125140372.496336,,840253735.955056,151669059.599414,12147816.3165608,475193991.206644,-2143732.29115779,556298529.555447,,,57880771.8612604,,,
2022-03-30,145030227.587932,,797498198.167474,233762510.515426,12015829.9797649,952443586.158288,-4621473.06914035,3588111690.88057,,,138476138.50806,,,
2023-03-29,190561226.455479,,924230795.162671,604593974.743151,15924336.4726027,1872701969.17808,2477119.00684932,572214490.582192,,,163932197.131849,,,
