datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
1988-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-30,7512731.62456423,25898388.58343228,,,,,1970538.72714503,,31761141.3652581,1068674.10346193,,,,,421,,,288546.16021147,,2962548.12565606,,,8412068.63216233,8412068.63216233,16241990.5355962,,1357220.2636734,2377872.95697813,46171600.524282,39370335.1571339,26090892.7471938,,,83321183.5584671,,16518320.4339731,,,,,100137738.798401,,,476416.910393441,38095256.6491719,722839.705934184,59989381.495511375,39600000,,39600000.0,,,1068674.10346193,
1996-05-14,7512731.62456423,25898388.58343228,,,,,1970538.72714503,,31761141.3652581,1068674.10346193,,,,,421,,,288546.16021147,,2962548.12565606,,,8412068.63216233,8412068.63216233,16241990.5355962,,1357220.2636734,2377872.95697813,46171600.524282,39370335.1571339,26090892.7471938,,,83321183.5584671,,16518320.4339731,,,,,100137738.798401,,,476416.910393441,38095256.6491719,722839.705934184,59989381.495511375,39600000,,39600000.0,,,1068674.10346193,
1996-12-31,10143174.2135131,6903227.925516048,,,6251569.98068656,,57693209.9304917,23507580.1202296,36504048.484177,5344639.0770407,,5048566.4084452,,,536,,,288546.16021147,,2938634.28396145,,1030075.23388722,9928700.15480831,9928700.15480831,19953594.820276,,5344639.0770407,2532143.82671797,68743688.4024991,39370335.1571339,23546881.2085375,,,95298825.0573387,,19067999.3160461,-1871.50267140834,,,10024895.397536,177525198.182531,,,476416.910393441,84569870.263896,2685607.31078219,92954953.8317187,39600000,,39600000.0,10024895.397536,,5344639.0770407,
1997-07-14,10143174.2135131,6903227.925516048,,,6251569.98068656,,57693209.9304917,23507580.1202296,36504048.484177,5344639.0770407,,5048566.4084452,,,536,,,288546.16021147,,2938634.28396145,,1030075.23388722,9928700.15480831,9928700.15480831,19953594.820276,,5344639.0770407,2532143.82671797,68743688.4024991,39370335.1571339,23546881.2085375,,,95298825.0573387,,19067999.3160461,-1871.50267140834,,,10024895.397536,177525198.182531,,,476416.910393441,84569870.263896,2685607.31078219,92954953.8317187,39600000,,39600000.0,10024895.397536,,5344639.0770407,
1998-05-11,10143174.2135131,6903227.925516048,,,6251569.98068656,,57693209.9304917,23507580.1202296,36504048.484177,5344639.0770407,,5048566.4084452,,,536,,,288546.16021147,,2938634.28396145,,1030075.23388722,9928700.15480831,9928700.15480831,19953594.820276,,5344639.0770407,2532143.82671797,68743688.4024991,39370335.1571339,23546881.2085375,,,95298825.0573387,,19067999.3160461,-1871.50267140834,,,10024895.397536,177525198.182531,,,476416.910393441,84569870.263896,2685607.31078219,92954953.8317187,39600000,,39600000.0,10024895.397536,,5344639.0770407,
1998-06-11,15094643.9477506,20961297.01471021,,,6939921.17765449,,24722680.0624883,5451260.24230706,57299623.2405603,3369522.88426257,,5247655.48205456,,,668,,,2545558.23815435,,2998465.91336446,,1030075.23388722,11107147.9124197,11107147.9124197,23253118.0694974,,5915081.12241692,4292049.22559736,104501931.883285,38218847.324713,22372881.1475529,,,111691497.375578,,22417558.5183851,-116978.34716111,,,12145970.1570777,216790940.067366,,,476416.910393441,82566951.6702884,1758427.40952486,134224329.24713,39600000,,39600000.0,12145970.1570777,,3369522.88426257,
1999-02-02,38462538.521045,44935680.35678709,,,10151224.39842,,22705604.4750753,20944518.7008451,56857912.1394329,3588079.38628878,,5845954.34673043,,,791,,22181885.2045899,560570.964754973,,3778007.34906291,,1030075.23388722,16817128.9426492,16817128.9426492,33172903.0205,,4148650.35104375,6672991.40851179,166984239.659153,47839168.6533751,27285136.1745021,,,130209083.523799,,28303518.5719142,-14173.7285652332,,,16355774.0778508,320228466.84717,,,1062320.95596423,96185756.7893855,8504.23713913991,224042710.057784,39600000,,39600000.0,16355774.0778508,,3588079.38628878,
1999-05-26,38462538.521045,44935680.35678709,,,10151224.39842,,22705604.4750753,20944518.7008451,56857912.1394329,3588079.38628878,,5845954.34673043,32755787.5907399,37996713.6052582,791,,22181885.2045899,560570.964754973,,3778007.34906291,,1030075.23388722,16817128.9426492,16817128.9426492,33172903.0205,,4148650.35104375,6672991.40851179,166984239.659153,47839168.6533751,27285136.1745021,,,130209083.523799,,28303518.5719142,-14173.7285652332,,,16355774.0778508,320228466.84717,,,1062320.95596423,96185756.7893855,8504.23713913991,224042710.057784,39600000,,39600000.0,16355774.0778508,,3588079.38628878,
2000-07-13,65942370.8775993,69988793.51492876,,,14514829.2633805,,45454399.274961,54284315.9961734,70341143.5476562,2935212.72846282,,6156165.14777705,32755787.5907399,37996713.6052582,2394,,14667970.7970394,776290.619807663,,7146604.90408338,,1822135.23991743,25089687.9311213,25089687.9311213,47742806.9080107,,3711503.34827048,5225487.94119128,300309924.978601,50133931.4233926,28789363.2747596,,,162451418.357585,,28098981.3201752,-52292.2310054881,,,22653118.9768894,489946455.666885,,,7505802.72896632,98794965.0067972,13073.057751372,391152113.186647,39600000,,39600000.0,22653118.9768894,1916136.75041539,2935212.72846282,
