datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt
2000-02-16,,726000.0,,,232000.0,26000.0,1643000.0,339000.0,128000.0,,,89000.0,,,60,,,109000.0,5000.0,,60000.0,,639000.0,639000.0,875000.0,,109000.0,,,608000.0,300000.0,,,3449000.0,,2928000.0,-12000.0,,,,3686000.0,823000.0,2733000.0,179000.0,2837000.0,,849000.0,,,,,26000.0
2001-07-25,,1138000.0,,,161000.0,13000.0,495000.0,549000.0,282000.0,,,161000.0,,,69,,1454000.0,200000.0,3000.0,,79000.0,,773000.0,773000.0,1104000.0,,215000.0,,,731000.0,292000.0,,,4722000.0,,3843000.0,-12000.0,,,,3076000.0,904000.0,2056000.0,69000.0,2157000.0,,917000.0,,,,,13000.0
2002-03-05,,854000.0,,,204000.0,13000.0,857000.0,365000.0,245000.0,,,180000.0,,,83,,1454000.0,8000.0,3000.0,,26000.0,,88000.0,88000.0,160000.0,,54000.0,,,858000.0,283000.0,,,4553000.0,,4364000.0,-12000.0,,,,3035000.0,791000.0,2053000.0,224000.0,2245000.0,,791000.0,,,,,13000.0
2003-03-04,,773000.0,,,33000.0,13000.0,1228000.0,526000.0,172000.0,,,151000.0,,,66,,1454000.0,109000.0,1000.0,,32000.0,,174000.0,174000.0,266000.0,,132000.0,,,837000.0,143000.0,,,4102000.0,,3609000.0,-12000.0,,,,3237000.0,797000.0,2463000.0,72000.0,2440000.0,,797000.0,,,,,13000.0
2004-03-04,,716000.0,,,28000.0,13000.0,996000.0,-228000.0,160000.0,,,84000.0,,,54,,1454000.0,109000.0,1000.0,,29000.0,30000.0,-443000.0,-443000.0,-525000.0,,12000.0,,,703000.0,61000.0,,,3090000.0,,3267000.0,-12000.0,,,,2517000.0,491000.0,2119000.0,49000.0,2026000.0,,491000.0,,,,,13000.0
2005-03-02,,105000.0,,,36000.0,12000.0,2836000.0,-21000.0,187000.0,,,34000.0,,,34,,1454000.0,109000.0,1000.0,,80000.0,30000.0,673000.0,673000.0,675000.0,,1000.0,,,110000.0,44000.0,,,2295000.0,,2197000.0,598000.0,,,2000.0,3555000.0,201000.0,3099000.0,47000.0,3340000.0,,213000.0,,,,2000.0,12000.0
2005-03-31,,105000.0,,,36000.0,12000.0,2836000.0,-21000.0,187000.0,,,34000.0,,,34,,1454000.0,109000.0,1000.0,,80000.0,30000.0,673000.0,673000.0,675000.0,,1000.0,,,110000.0,44000.0,,,2295000.0,,2197000.0,598000.0,,,2000.0,3555000.0,201000.0,3099000.0,47000.0,3340000.0,,213000.0,,,,2000.0,12000.0
2006-06-07,,105000.0,,,36000.0,12000.0,2836000.0,-21000.0,187000.0,,,34000.0,1808000.0,,34,,1454000.0,109000.0,1000.0,,80000.0,30000.0,673000.0,673000.0,675000.0,,1000.0,,,110000.0,44000.0,,,2295000.0,,2197000.0,598000.0,,,2000.0,3555000.0,201000.0,3099000.0,47000.0,3340000.0,,213000.0,,,,2000.0,12000.0
2006-06-08,,1820000.0,,,13000.0,3000.0,495000.0,-430000.0,2257000.0,,,34000.0,1808000.0,,25,9769000.0,1454000.0,304000.0,42000.0,9769000.0,134000.0,30000.0,-28000.0,-28000.0,-13000.0,,324000.0,75000.0,,506000.0,260000.0,,,5373000.0,,2800000.0,-342000.0,,-88000.0,15000.0,13932000.0,2521000.0,3828000.0,2691000.0,10287000.0,,3644000.0,,,,15000.0,1123000.0
2007-06-07,,2494000.0,,,164000.0,3000.0,304000.0,741000.0,9344000.0,,,108000.0,2087000.0,2195000.0,104,9769000.0,421000.0,461000.0,96000.0,9769000.0,18000.0,30000.0,1344000.0,1344000.0,2009000.0,,626000.0,91000.0,,654000.0,316000.0,,,20179000.0,,8640000.0,-342000.0,,-16000.0,665000.0,15081000.0,2803000.0,4905000.0,1988000.0,11438000.0,,3643000.0,,,,665000.0,840000.0
2008-06-06,,3172000.0,,,146000.0,3000.0,688000.0,1338000.0,10241000.0,,,147000.0,2513000.0,2660000.0,126,9769000.0,450000.0,480000.0,91000.0,9769000.0,12000.0,30000.0,1631000.0,1631000.0,2434000.0,,673000.0,66000.0,,792000.0,314000.0,,,24279000.0,,11378000.0,-342000.0,,25000.0,803000.0,16588000.0,3349000.0,6439000.0,1412000.0,12679000.0,,3909000.0,,,,803000.0,560000.0
2009-06-08,,1997000.0,,,290000.0,3000.0,2499000.0,2556000.0,10255000.0,,,224000.0,750000.0,974000.0,126,9769000.0,450000.0,22000.0,37000.0,9769000.0,14000.0,30000.0,537000.0,537000.0,727000.0,,249000.0,49000.0,,1090000.0,379000.0,,,20668000.0,,9663000.0,-342000.0,,17000.0,190000.0,16047000.0,2299000.0,5850000.0,989000.0,13468000.0,,2579000.0,,,,190000.0,280000.0
2010-03-31,,1997000.0,,,290000.0,3000.0,2499000.0,2556000.0,10255000.0,,,224000.0,750000.0,974000.0,126,9769000.0,450000.0,22000.0,37000.0,9769000.0,14000.0,30000.0,537000.0,537000.0,727000.0,,249000.0,49000.0,,1090000.0,379000.0,,,20668000.0,,9663000.0,-342000.0,,17000.0,190000.0,16047000.0,2299000.0,5850000.0,989000.0,13468000.0,,2579000.0,,,,190000.0,280000.0
2010-06-04,,1822000.0,,,51000.0,3000.0,2783000.0,860000.0,7507000.0,,,189000.0,750000.0,974000.0,86,9769000.0,416000.0,130000.0,11000.0,9769000.0,12000.0,-27000.0,333000.0,333000.0,462000.0,,357000.0,54000.0,,1123000.0,251000.0,,,14180000.0,,6212000.0,-342000.0,,-5000.0,129000.0,15652000.0,2120000.0,5578000.0,476000.0,13532000.0,,2120000.0,,,,129000.0,280000.0
2011-03-31,,1822000.0,,,51000.0,3000.0,2783000.0,860000.0,7507000.0,,,189000.0,750000.0,974000.0,86,9769000.0,416000.0,130000.0,11000.0,9769000.0,12000.0,-27000.0,333000.0,333000.0,462000.0,,357000.0,54000.0,,1123000.0,251000.0,,,14180000.0,,6212000.0,-342000.0,,-5000.0,129000.0,15652000.0,2120000.0,5578000.0,476000.0,13532000.0,,2120000.0,,,,129000.0,280000.0
2011-06-03,,1706000.0,,,169000.0,21000.0,3104000.0,1349000.0,5913000.0,,,163000.0,750000.0,974000.0,89,9769000.0,476000.0,198000.0,7000.0,9769000.0,19000.0,-30000.0,696000.0,696000.0,1021000.0,,441000.0,26000.0,,1264000.0,258000.0,,,13953000.0,,7031000.0,3000.0,,28000.0,325000.0,16113000.0,2299000.0,6060000.0,98000.0,13793000.0,,2320000.0,,,,325000.0,21000.0
2012-03-31,,1706000.0,,,169000.0,21000.0,3104000.0,1349000.0,5913000.0,,,163000.0,750000.0,974000.0,89,9769000.0,476000.0,198000.0,7000.0,9769000.0,19000.0,-30000.0,696000.0,696000.0,1021000.0,,441000.0,26000.0,,1264000.0,258000.0,,,13953000.0,,7031000.0,3000.0,,28000.0,325000.0,16113000.0,2299000.0,6060000.0,98000.0,13793000.0,,2320000.0,,,,325000.0,21000.0
2012-06-01,,1453000.0,,,60000.0,21000.0,2831000.0,438000.0,4626000.0,,,120000.0,750000.0,974000.0,98,9769000.0,487000.0,105000.0,3000.0,9769000.0,21000.0,-103000.0,680000.0,680000.0,948000.0,,370000.0,2000.0,,1211000.0,195000.0,,,12652000.0,,7096000.0,-1000.0,,24000.0,268000.0,15717000.0,1823000.0,5751000.0,7000.0,13894000.0,,1823000.0,,,,268000.0,21000.0
2013-03-31,,1453000.0,,,60000.0,21000.0,2831000.0,438000.0,4626000.0,,,120000.0,750000.0,974000.0,98,9769000.0,487000.0,105000.0,3000.0,9769000.0,21000.0,-103000.0,680000.0,680000.0,948000.0,,370000.0,2000.0,,1211000.0,195000.0,,,12652000.0,,7096000.0,-1000.0,,24000.0,268000.0,15717000.0,1823000.0,5751000.0,7000.0,13894000.0,,1823000.0,,,,268000.0,21000.0
2013-05-30,,1870000.0,,,189000.0,21000.0,2282000.0,-9000.0,5443000.0,,,94000.0,750000.0,974000.0,88,9769000.0,487000.0,160000.0,3000.0,9769000.0,20000.0,-22000.0,560000.0,560000.0,783000.0,,405000.0,28000.0,,769000.0,264000.0,,,13038000.0,,6832000.0,-26000.0,,-26000.0,223000.0,15795000.0,1712000.0,5734000.0,26000.0,14083000.0,,1712000.0,,,,223000.0,21000.0
