datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
1996-12-31,,,,,,,2303710.24993062,600415.149213398,,,,,,
1997-12-31,,,,,,,2303710.24993062,958552.816581774,,,,,,
1999-03-11,,,,,,,2303710.24993062,-1686764.19521814,,,,,,
2000-02-25,,,,,,,1447146.36669253,-1687453.3229894,,,,,,
2001-02-26,,,,,,,2175726.39396515,-1788231.2919677,,,,,,
2002-04-02,,,,,,,432237.622028253,-1390440.04345163,,,,,,
2003-03-12,,,,,,4576.0202729943,1059634.69446524,-2022457.96002995,,,,,,
2004-03-12,,,,,,1047319.06615327,114534.707182474,-798862.063692851,,,,,,
2005-03-17,,,,,,1058886.00913983,11754.0813565437,126708.997023541,,,-218625.913231713,,,
2006-02-09,,,,,,988657.322386481,2580327.56944619,545140.657818521,,,-41483.6603117838,,,
2007-02-14,,,,,,790320.430076111,17933494.4735804,-175112.991395556,,,-41483.6603117838,,,
2008-02-12,,,,,,790320.430076111,17933494.4735804,-4163534.0905574,,,-41483.6603117838,,,
2009-02-13,,,,,,1803268.16465015,17933494.4735804,17061017.7325395,,,2004603.93060624,,,
2010-02-12,,,,,,1780987.12326471,-3700303.34348203,13296884.4445686,,,2023063.04293176,,,
