datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2007-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-12,396000.0,303000.0,,,,,99532260.0,-5614620.0,156460.0,,,,,,,,,,,,,,-572130.0,-572130.0,-572130.0,,,,,,,,,2117620.0,,4659080.0,,,,,99835260.0,409000.0,99835260.0,13000.0,99428000.0,,409000.0,,,,,,,
2009-05-28,52600.0,2650000.0,,,,,97341000.0,-60156000.0,20000.0,,,,,,,,,,,,,-4576000.0,5088840.0,5088840.0,5088840.0,,,,,,,,,5429840.0,,199000.0,,,,,99991000.0,52600.0,99991000.0,13000.0,99940000.0,,52600.0,,,,,,,
2009-12-31,52600.0,2650000.0,,,,,97341000.0,-60156000.0,20000.0,,,,,,,,,,,,,-4576000.0,5088840.0,5088840.0,5088840.0,,,,,,,,,5429840.0,,199000.0,,,,,99991000.0,52600.0,99991000.0,13000.0,99940000.0,,52600.0,,,,,,,
2010-04-28,106750.0,822510.0,,,,,179394590.0,-11422120.0,531120.0,,,,,,,,,,,,,25133660.0,55037380.0,55037380.0,55037380.0,,,,,,,,,4389660.0,,970090.0,,,,,180217110.0,106750.0,180217110.0,13000.0,180110360.0,,106750.0,,,,,,,
2010-12-31,106750.0,822510.0,,,,,179394590.0,-11422120.0,531120.0,,,,,,,,,,,,,25133660.0,55037380.0,55037380.0,55037380.0,,,,,,,,,4389660.0,,970090.0,,,,,180217110.0,106750.0,180217110.0,13000.0,180110360.0,,106750.0,,,,,,,
2011-04-19,520320.0,843690.0,,,,,214623970.0,74353450.0,716000.0,,,,,,,,,,,,,25133660.0,34836980.0,34836980.0,34836980.0,,,,,,,,,4835740.0,,279090.0,,,,,215467660.0,520320.0,215467660.0,13000.0,214947340.0,,520320.0,,,,,,,
2011-12-31,520320.0,843690.0,,,,,214623970.0,74353450.0,716000.0,,,,,,,,,,,,,25133660.0,34836980.0,34836980.0,34836980.0,,,,,,,,,4835740.0,,279090.0,,,,,215467660.0,520320.0,215467660.0,13000.0,214947340.0,,520320.0,,,,,,,
2012-04-24,300960.0,3977020.0,,,,,215252660.0,-51321630.0,593200.0,,,,,,,,,,,,,25133660.0,3981370.0,3981370.0,3981370.0,,,,,,,,,5452810.0,,339920.0,,,,,219229670.0,300960.0,219229670.0,13000.0,218928710.0,,300960.0,,,,,,,
2012-12-31,300960.0,3977020.0,,,,,215252660.0,-51321630.0,593200.0,,,,,,,,,,,,,25133660.0,3981370.0,3981370.0,3981370.0,,,,,,,,,5452810.0,,339920.0,,,,,219229670.0,300960.0,219229670.0,13000.0,218928710.0,,300960.0,,,,,,,
2013-04-23,401040.0,10121900.0,,,,,217843530.0,-11124070.0,754060.0,,,,,,,,,,,,,-2512000.0,11147680.0,11147680.0,11147680.0,,,,,,,,,5610970.0,,330620.0,,,,,227965440.0,401040.0,227965440.0,13000.0,227564400.0,,401040.0,,,,,,,
2013-12-31,401040.0,10121900.0,,,,,217843530.0,-11124070.0,754060.0,,,,,,,,,,,,,-2512000.0,11147680.0,11147680.0,11147680.0,,,,,,,,,5610970.0,,330620.0,,,,,227965440.0,401040.0,227965440.0,13000.0,227564400.0,,401040.0,,,,,,,
2014-04-25,624420.0,9416460.0,,,,,238148240.0,949510.0,1302150.0,,,,,,,,,,,,,-3414970.0,22790850.0,22790850.0,22790850.0,,,,,,,,,5473200.0,,360830.0,,,,,247564700.0,624420.0,247564700.0,13000.0,246940280.0,,624420.0,,,,,,,
2014-12-31,624420.0,9416460.0,,,,,238148240.0,949510.0,1302150.0,,,,,,,,,,,,,-3414970.0,22790850.0,22790850.0,22790850.0,,,,,,,,,5473200.0,,360830.0,,,,,247564700.0,624420.0,247564700.0,13000.0,246940280.0,,624420.0,,,,,,,
2015-04-22,52000.0,29748000.0,,,,,6882000.0,-53047040.0,84420.0,,,,,,,,,,,,,6860220.0,3122340.0,3122340.0,3122340.0,,,,,,,,,6522520.0,,493210.0,,,,,256974000.0,52000.0,36630000.0,13000.0,256922000.0,,52000.0,,,,,,,
2015-12-31,52000.0,29748000.0,,,,,6882000.0,-53047040.0,84420.0,,,,,,,,,,,,,6860220.0,3122340.0,3122340.0,3122340.0,,,,,,,,,6522520.0,,493210.0,,,,,256974000.0,52000.0,36630000.0,13000.0,256922000.0,,52000.0,,,,,,,
2016-04-14,594000.0,29748000.0,,,,,95520000.0,-13016000.0,5176000.0,,,,,,,,,,,,,103654000.0,21574000.0,21574000.0,21809000.0,,1997000.0,,,,,,,29130000.0,,1856000.0,,,,235000.0,384741000.0,2591000.0,95525000.0,13000.0,382150000.0,,2591000.0,,,,235000.0,,,
2017-04-05,1078000.0,639000.0,,,,,106509000.0,8110000.0,2871000.0,,,,,,,,8541180.0,,55000.0,,,-1854000.0,66677000.0,66677000.0,66677000.0,,8541000.0,,,,,,,71251000.0,,1196000.0,,,,235000.0,448051000.0,9619000.0,107182000.0,13000.0,438432000.0,,9619000.0,,,,235000.0,,,
2018-03-15,1634000.0,667000.0,,,,,117836000.0,2024000.0,1781000.0,,,,,,,,13149270.0,,42000.0,,,23291000.0,44925000.0,44925000.0,44925000.0,,34457000.0,,,,,,,51496000.0,,3440000.0,,,,235000.0,538131000.0,36091000.0,118504000.0,13000.0,502040000.0,,36091000.0,,,,235000.0,,,
2019-03-14,97000.0,667000.0,,,,,107888000.0,-3881000.0,1613000.0,,,,,,,,9208090.0,,42000.0,,,23291000.0,81998000.0,81998000.0,81998000.0,,2729000.0,,,,,,,88432000.0,,3381000.0,,,,235000.0,577648000.0,2826000.0,107899000.0,13000.0,574822000.0,,2826000.0,,,,235000.0,,,
2020-03-12,93000.0,667000.0,,,,,48866000.0,-42354000.0,10646000.0,,,,,,,,9008090.0,,42000.0,,,-4737000.0,135269000.0,135269000.0,135269000.0,,23771000.0,,,,,,,153157000.0,,5833000.0,,,,235000.0,709872000.0,23864000.0,48906000.0,13000.0,686008000.0,,23864000.0,,,,235000.0,,,
2021-03-11,87000.0,667000.0,,,,,223090000.0,221098000.0,3644440.0,,,,2846000.0,,,,8680500.0,,42000.0,,,-51894000.0,92386000.0,92386000.0,92386000.0,,210000.0,,,,,,,100006000.0,,620870.0,,,,235000.0,728247000.0,297000.0,223123000.0,13000.0,727950000.0,,297000.0,,,,235000.0,,,
2022-03-10,165000.0,667000.0,,,,,163178000.0,-38892000.0,3644440.0,,,,6322000.0,,,,8082000.0,,42000.0,,,-7151000.0,248734000.0,248734000.0,248734000.0,,343000.0,,,,,,,252485000.0,,620870.0,,,,235000.0,961959000.0,508000.0,163301000.0,13000.0,961451000.0,,508000.0,,,,235000.0,,,
2023-03-09,37000.0,310000.0,,,,,109848000.0,-37598000.0,3644440.0,,,,6322000.0,,,,3969420.0,,42000.0,,,-8933000.0,222960000.0,222960000.0,222960000.0,,4039000.0,,,,,,,229979000.0,,620870.0,,,,235000.0,1171566000.0,4076000.0,110577000.0,13000.0,1167490000.0,,4076000.0,,,,235000.0,,,
