datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
1998-12-15,756000.0,1404000.0,,,,,35120000.0,21000.0,280000.0,,,,,,,,122000.0,30000.0,689000.0,,,2984000.0,-20737000.0,-20737000.0,-20652000.0,,909000.0,,,,,,,-19529000.0,,162000.0,,,,,140028000.0,1665000.0,36524000.0,78672000.0,99027000.0,,41001000.0,,,,,39336000.0,,
1999-12-08,1155000.0,2231000.0,,,,,27101000.0,-883000.0,1085000.0,,,,,,,,1078000.0,30000.0,2247000.0,,,2984000.0,34768000.0,34768000.0,34937000.0,,1684000.0,,,,,,,38546000.0,,303000.0,,,,,175229000.0,2839000.0,29332000.0,79346000.0,132717000.0,,42512000.0,,,,,39673000.0,,
2000-12-05,2862000.0,2892000.0,,,,,24931000.0,-1771000.0,1624000.0,,,,,,,,1078000.0,30000.0,2351000.0,,,2984000.0,22129000.0,22129000.0,22313000.0,,1751000.0,,,,,,,26635000.0,,375000.0,,,,,200332000.0,4613000.0,27823000.0,83902000.0,153768000.0,,46564000.0,,,,,41951000.0,,
2001-12-04,2114000.0,932000.0,,,,,24738000.0,-1006000.0,1102000.0,,,,,,,,1274000.0,30000.0,2331000.0,,,2984000.0,-51626000.0,-51626000.0,-51393000.0,50000.0,1836000.0,50000.0,,,,,,-47587000.0,,387000.0,,,,,146339000.0,3950000.0,25720000.0,83042000.0,100868000.0,,45471000.0,,,,,41521000.0,,
2002-12-06,44000.0,268000.0,,,,,18620000.0,-1795000.0,887000.0,,,,,,,,1078000.0,30000.0,2700000.0,,,2984000.0,-25452000.0,-25452000.0,-25259000.0,33000.0,1405000.0,33000.0,,,,,,-21328000.0,,344000.0,,,,,106413000.0,1449000.0,18921000.0,61252000.0,74338000.0,,32075000.0,,,,,30626000.0,,
2003-12-10,44000.0,258000.0,,,,,24902000.0,-663000.0,643000.0,,,,,,,,1078000.0,30000.0,1658000.0,,,2984000.0,6493000.0,6493000.0,6676000.0,33000.0,1450000.0,33000.0,,,,,,9401000.0,,424000.0,,,,,110458000.0,1450000.0,25160000.0,58510000.0,79753000.0,,30705000.0,,,,,29255000.0,,
2004-12-07,44000.0,1094000.0,,,,,547000.0,-559000.0,614000.0,,,,,,,,1078000.0,30000.0,1530000.0,,,2984000.0,4517000.0,4517000.0,4605000.0,33000.0,2201000.0,33000.0,,,,,,7117000.0,,368000.0,,,,88000.0,112997000.0,2201000.0,1641000.0,55208000.0,83192000.0,,29805000.0,,,,88000.0,27604000.0,,
2005-12-05,44000.0,454000.0,,,,,305000.0,-247000.0,1653000.0,,,,,,,,980000.0,30000.0,1578000.0,,,2984000.0,25184000.0,25184000.0,25341000.0,33000.0,1101000.0,33000.0,,,,,,28931000.0,,359000.0,,,,157000.0,137559000.0,1698000.0,759000.0,55650000.0,108036000.0,,29523000.0,,,,157000.0,27825000.0,,
2006-12-01,44000.0,1629000.0,,,,,3934000.0,-1764000.0,1094000.0,,,,,,,,980000.0,30000.0,1528000.0,,,2984000.0,16980000.0,16980000.0,17110000.0,33000.0,3815000.0,33000.0,,,,,,20131000.0,,399000.0,,,,130000.0,154433000.0,4335000.0,5563000.0,52124000.0,124036000.0,,30397000.0,,,,130000.0,26062000.0,,
2007-12-11,44000.0,1067000.0,,,,,4646000.0,-295000.0,3140000.0,,,,,,,,980000.0,30000.0,1528000.0,,,2984000.0,26251000.0,26251000.0,26428000.0,33000.0,25941000.0,33000.0,,,,,,29983000.0,,415000.0,,,,177000.0,175745000.0,26438000.0,5713000.0,52124000.0,149307000.0,,26438000.0,,,,177000.0,26062000.0,,
2008-12-05,44000.0,371000.0,,,,,1449000.0,-479000.0,2130000.0,,,,,,,,1323000.0,30000.0,1528000.0,,,2984000.0,-64071000.0,-64071000.0,-63894000.0,33000.0,155000.0,33000.0,,,,,,-61612000.0,,166000.0,,,,177000.0,106122000.0,21866000.0,1820000.0,21600000.0,84256000.0,,21866000.0,,,,177000.0,26062000.0,,
2009-12-02,44000.0,2988000.0,,,,,5042000.0,1305000.0,1099000.0,,,,,,,,1470000.0,30000.0,1528000.0,,,2984000.0,42878000.0,42878000.0,43187000.0,33000.0,2256000.0,33000.0,,,,,,44708000.0,,166000.0,,,,309000.0,151685000.0,25874000.0,8030000.0,23501000.0,125811000.0,,25874000.0,,,,309000.0,26062000.0,,
2010-12-03,44000.0,314000.0,,,,,4053000.0,-69000.0,1554000.0,,,,,,,,980000.0,30000.0,1528000.0,,,2984000.0,28572000.0,28572000.0,28798000.0,33000.0,324000.0,33000.0,,,,,,30640000.0,,170000.0,,,,226000.0,178130000.0,25217000.0,4367000.0,24803000.0,152913000.0,,25217000.0,,,,226000.0,26062000.0,,
