datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
1997-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1999-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1999-04-13,1906015.69224187,27403218.924552,,,399094.636016269,,6858286.68810436,3344224.63844251,10574595.7967228,364629.797637048,,726667.284101293,10573216.4417231,10719974.020094,1652.0,,,17520609.3604088,104256.986520858,50129.6431895167,18042.4477771136,,5763964.28778555,5763964.28778555,11141041.7719681,2227862.79889119,20543852.1983309,2238666.723490039,1737692.03523331,961326.761759087,440257.269828991,,,68468450.8745736,,45845720.8991057,541813.325516872,,,,37508711.0790698,24263078.9689745,36754602.1028752,1813211.07840173,11086266.6892413,70873.6036311638,26000771.004207868,,,,,,364629.797637048,,2
1999-12-31,1943527.91903731,33061140.5266603,,,399094.636016269,,14311885.6049544,3344224.63844251,12468584.462011,395926.891898696,,726667.284101293,10573216.4417231,10719974.020094,1652.0,,,24205077.6899451,159366.799254821,75948.2402698756,-2117835.35572227,,6987238.10482856,6987238.10482856,12887544.8366145,1449864.35728312,27302147.3239011,1459824.7822365465,2985014.85322995,1105607.16983032,702209.959216555,,,89381740.8992498,,59750099.1893661,504246.513267207,,,,50468228.1858919,30236114.9992447,49127928.5030965,990439.756306329,16846191.2290418,13073.057751372,33221129.852474704,,,,,,395926.891898696,,3
2000-02-29,1943527.91903731,33061140.5266603,,,399094.636016269,,14311885.6049544,3344224.63844251,12468584.462011,395926.891898696,,726667.284101293,10573216.4417231,10719974.020094,1652.0,,,24205077.6899451,159366.799254821,75948.2402698756,-2117835.35572227,,6987238.10482856,6987238.10482856,12887544.8366145,1449864.35728312,27302147.3239011,1459824.7822365465,2985014.85322995,1105607.16983032,702209.959216555,,,89381740.8992498,,59750099.1893661,504246.513267207,,,,50468228.1858919,30236114.9992447,49127928.5030965,990439.756306329,16846191.2290418,13073.057751372,33221129.852474704,,,,,,395926.891898696,,3
2001-05-02,1943527.91903731,33061140.5266603,,,399094.636016269,,14311885.6049544,3344224.63844251,12468584.462011,395926.891898696,,726667.284101293,17110490.2284933,18089461.0256731,1652.0,,,24205077.6899451,159366.799254821,75948.2402698756,-2117835.35572227,,6987238.10482856,6987238.10482856,12887544.8366145,1449864.35728312,27302147.3239011,1459824.7822365465,2985014.85322995,1105607.16983032,702209.959216555,,,89381740.8992498,,59750099.1893661,504246.513267207,,,,50468228.1858919,30236114.9992447,49127928.5030965,990439.756306329,16846191.2290418,13073.057751372,33221129.852474704,,,,,,395926.891898696,,4
2001-05-16,3117541.26348518,56830087.4169689,,,7440775.3898337,,4034724.54892354,-4805763.24492392,17887593.8003486,562530.68262119,,898285.278183445,17110490.2284933,18089461.0256731,3012.0,8088977.03867716,,32692922.6174212,28976.9444575305,8380006.350402792,-2670288.42511895,,10471385.8199463,10471385.8199463,17267739.1623875,2412645.592877,38087043.821548,2417685.06147831,4041653.81825034,2204767.51307297,1332939.4450464,,,121635133.89551,,83732030.6779102,1431209.08277194,,,,75636754.3034814,42529335.3936025,64986467.3481886,1324750.30856927,28873005.4176285,26457.2101568757,46570989.211852826,,,,,,562530.68262119,,4
2002-05-28,3435212.76122127,63615731.5086057,,,1311014.35325753,,5564922.20570035,11200875.5487094,23864012.7861525,745214.604350497,,2001730.92984534,20544866.7167627,27179875.3722412,3490.0,22808343.1247718,,38593176.3794531,172066.80675636,23439050.63708159,17757.7843271688,,11861587.5931582,11861587.5931582,19324143.3723032,4155321.5325575,52371992.3425549,4158995.556901052,4231251.36899091,3042704.49385179,1372248.09231673,,,157401326.251681,,110003962.870295,-1887836.17519522,,,,102047863.154333,57469088.781843,75762668.3257798,1661883.67806676,40173619.1845711,57559.7147156506,61700340.15083386,,,,,,745214.604350497,,5
2002-12-31,10538350.1794823,71048351.5964481,,,2009290.38352541,,9896602.11600227,17790429.0572454,28378294.8233516,1345390.61023994,,5941870.39486114,20544866.7167627,27179875.3722412,3850.0,36279940.0151143,,38593176.3794531,446291.800491215,37025931.41885509,-267775.080294729,,10686896.9393539,10686896.9393539,17308955.1294162,11654405.4411487,51242116.946911,11654405.4411487,5499487.7196297,4625146.7031929,1646393.25524277,,,187021673.720008,,131448897.50614,-4827118.17494805,,1185767.99546571,6415526.07217079,133253610.334404,73883770.4515398,93136212.3559418,12103303.3251464,53408423.8617041,3257.60438314755,79383258.1711694,,,,6415526.07217079,,1345390.61023994,,6
2003-05-27,10538350.1794823,71048351.5964481,,,2009290.38352541,,9896602.11600227,17790429.0572454,28378294.8233516,1345390.61023994,,5941870.39486114,25206690.3417814,29742207.5725725,3850.0,36279940.0151143,,38593176.3794531,446291.800491215,37025931.41885509,-267775.080294729,,10686896.9393539,10686896.9393539,17308955.1294162,11654405.4411487,51242116.946911,11654405.4411487,5499487.7196297,4625146.7031929,1646393.25524277,,,187021673.720008,,131448897.50614,-4827118.17494805,,1185767.99546571,6415526.07217079,133253610.334404,73883770.4515398,93136212.3559418,12103303.3251464,53408423.8617041,3257.60438314755,79383258.1711694,,,,6415526.07217079,,1345390.61023994,,6
2004-03-03,10538350.1794823,71048351.5964481,,,2009290.38352541,,9896602.11600227,17790429.0572454,28378294.8233516,1345390.61023994,,5941870.39486114,21336197.4271975,23997888.0562404,3850.0,36279940.0151143,,38593176.3794531,446291.800491215,37025931.41885509,-267775.080294729,,10686896.9393539,10686896.9393539,17308955.1294162,11654405.4411487,51242116.946911,11654405.4411487,5499487.7196297,4625146.7031929,1646393.25524277,,,187021673.720008,,131448897.50614,-4827118.17494805,,1185767.99546571,6415526.07217079,133253610.334404,73883770.4515398,93136212.3559418,12103303.3251464,53408423.8617041,3257.60438314755,79383258.1711694,,,,6415526.07217079,,1345390.61023994,,7
2004-05-14,10810911.5451902,67493645.2242206,,,1478348.97360704,,15675997.9862309,38221348.5708532,35122949.0768127,1233014.95223591,,10891984.5694939,21336197.4271975,23997888.0562404,4061.0,44124874.7058009,,38593176.3794531,69793.2991831649,44796723.33329137,7049.82820031969,131831.787345978,5510145.72136987,5510145.72136987,13869832.0013089,7291637.30759065,57630230.5891533,7291637.30759065,6215128.54140184,8234199.33797339,3111794.16762111,,,206646679.156231,,146535614.023385,-8706537.82739481,,326407.045674802,8281433.18691554,141138265.55322,71294207.607013,91379873.1325438,2853065.47266938,63344116.3455125,7754.81102035166,77509336.14841479,,,,8281433.18691554,,1233014.95223591,,7
2005-03-09,10810911.5451902,67493645.2242206,,,1478348.97360704,,15675997.9862309,38221348.5708532,35122949.0768127,1233014.95223591,,10891984.5694939,33042096.1049391,23997888.0562404,4061.0,44124874.7058009,,38593176.3794531,69793.2991831649,44796723.33329137,7049.82820031969,131831.787345978,5510145.72136987,5510145.72136987,13869832.0013089,7291637.30759065,57630230.5891533,7291637.30759065,6215128.54140184,8234199.33797339,3111794.16762111,,,206646679.156231,,146535614.023385,-8706537.82739481,,326407.045674802,8281433.18691554,141138265.55322,71294207.607013,91379873.1325438,2853065.47266938,63344116.3455125,7754.81102035166,77509336.14841479,,,,8281433.18691554,,1233014.95223591,,8
