datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2000-09-28,622000.05406,1875000.0166800001,,,1033147.69278,,21047997.30096,-5857998.04142,,,,2439696.9683859,,,53,2319999.63559,,,,12677998.11264,399623.20965,28143572.2511126,-11411821.43997,-11411821.43997,-11411821.43997,,,,202999.79504,1315999.60345,1129999.97313,,,1543952.40167,,9007786.89923,-4515432.2652656,,,,36832995.7324,2272999.95587,23024996.9873,1216999.88529,34356995.98149,,2475999.75091,,,,,,,
2001-02-21,622000.05406,1875000.0166800001,,,1033147.69278,,21047997.30096,-5857998.04142,,,,2439696.9683859,,-9030000.0,53,2319999.63559,,,,12677998.11264,399623.20965,28143572.2511126,-11411821.43997,-11411821.43997,-11411821.43997,,,,202999.79504,1315999.60345,1129999.97313,,,1543952.40167,,9007786.89923,-4515432.2652656,,,,36832995.7324,2272999.95587,23024996.9873,1216999.88529,34356995.98149,,2475999.75091,,,,,,,
2002-01-04,767000.29964,896000.0009999999,,,4316727.71644,1901000.53268,3186000.75564,-13917654.06784,,,,5466625.91771312,,-9030000.0,141,1461000.41236,,,139381.78064,8729001.92464,788120.46364,303359.818481144,-24040236.46192,-24040236.46192,-24074056.97872,,,,202999.79504,9058001.80912,7267001.30652,,,839363.34984,,25450449.59028,-4515432.2652656,,,,22136004.33224,7044001.33544,6140001.10108,5621000.972,13192002.66988,1562000.00332,8945001.86812,,,,,1901000.53268,,
2002-12-02,2221000.4355,81999.8487,,,25401.49612,1242000.63526,473999.95258,-4065187.01127,,,,4972114.75231987,,-9030000.0,37,1461000.41236,,,324575.3973,3854001.36737,49862.53426,273772.070551749,-11739274.56163,-11739274.56163,-11739274.56163,,,,760000.26795,7421002.6121,4554001.4597,,,233317.71155,,12247305.13622,549425.736123726,,,,10369003.15374,7113001.97146,1961000.32667,6401002.23532,1255000.08634,1405000.52539,9115002.87467,,,,,1242000.63526,,
2003-11-26,1990000.04336,280000.36456,,,54615.96392,892999.9666,274999.77512,-4155615.5648,,,,3841333.85126918,,-9030000.0,56,1461000.41236,,,728215.06884,3854001.36737,32578.18732,1036748.12349072,-11764503.268,-11764503.268,-12391151.7226,,,,760000.26795,6466000.3268,1556000.02236,,,491544.88432,,11777917.5668,-409141.819524732,,,,2273999.91224,8245999.79448,717999.88988,8637999.57944,-8206999.7912,1405000.52539,10482000.18404,,,,,2235999.78504,,
2004-12-31,1787000.09112,598000.25844,,,192678.50916,290999.7792,22999.73508,-5536160.85528,,,,1305824.13749027,,-9030000.0,65,1461000.41236,,,957668.31144,3854001.36737,4769.37072,6539613.06539138,-6329766.33216,-6329766.33216,-6329766.33216,,,,760000.26795,6648000.3396,389000.01276,,,883267.55748,,7420974.27516,1160838.55025525,,,,1104999.86808,5899000.24296,715999.85532,5984000.14824,-6785000.45856,1405000.52539,7890000.32664,,,,,1991000.08368,,
2005-10-25,1787000.09112,598000.25844,,,192678.50916,290999.7792,22999.73508,-5536160.85528,,,,1305824.13749027,-24014000.0,-18681000.0,65,1461000.41236,,,957668.31144,3854001.36737,4769.37072,6539613.06539138,-6329766.33216,-6329766.33216,-6329766.33216,,,,760000.26795,6648000.3396,389000.01276,,,883267.55748,,7420974.27516,1160838.55025525,,,,1104999.86808,5899000.24296,715999.85532,5984000.14824,-6785000.45856,1405000.52539,7890000.32664,,,,,1991000.08368,,
2005-10-26,1787000.09112,598000.25844,,,192678.50916,290999.7792,22999.73508,-5536160.85528,,,,1305824.13749027,-24014000.0,-18681000.0,65,1461000.41236,,,957668.31144,3854001.36737,4769.37072,6539613.06539138,-6329766.33216,-6329766.33216,-6329766.33216,,,,760000.26795,6648000.3396,389000.01276,,,883267.55748,,7420974.27516,1160838.55025525,,,,1104999.86808,5899000.24296,715999.85532,5984000.14824,-6785000.45856,1405000.52539,7890000.32664,,,,,1991000.08368,,
2005-11-29,1745000.16416,1164000.4012799999,,,100572.46716,290999.7792,8000.1524,-4170133.8708,,,,312086.033276412,-24014000.0,-18681000.0,54,1461000.41236,,,1247307.50116,3854001.36737,4769.37072,311049.202583084,-7318989.3892,-7318989.3892,-7318989.3892,,,,760000.26795,6745000.50656,185000.035,,,920705.88524,,6992387.77328,1160838.55025525,,,,1544000.38264,10250000.70192,1359000.34764,6131000.254600001,-9716000.8574,1405000.52539,11260000.68176,,,,,1009999.97984,,
2005-12-01,1745000.16416,1164000.4012799999,,,100572.46716,290999.7792,8000.1524,-4170133.8708,,,,312086.033276412,-5856000.0,-5555000.0,54,1461000.41236,,,1247307.50116,3854001.36737,4769.37072,311049.202583084,-7318989.3892,-7318989.3892,-7318989.3892,,,,760000.26795,6745000.50656,185000.035,,,920705.88524,,6992387.77328,1160838.55025525,,,,1544000.38264,10250000.70192,1359000.34764,6131000.254600001,-9716000.8574,1405000.52539,11260000.68176,,,,,1009999.97984,,
2006-12-07,877000.29528,1047999.9374899999,,,105836.14691,290999.7792,65000.03176,-5762307.91681,,,,86593.393973791,-4115000.0,-4025000.0,30,1461000.41236,,,547462.67007,3854001.36737,4769.37072,5637229.9487601,-2503510.69131,-2503510.69131,-2503510.69131,,962999.97923,,760000.26795,183999.86507,183999.86507,,,635980.34206,,4978156.53606,2472722.47281977,,,,1649000.16453,5482000.42191,1305000.34619,3178999.95448,-4806000.74113,1405000.52539,6455000.90566,,,,,972999.94248,,
2007-11-26,652999.99939,943000.18738,,,36529.42545,290999.7792,455000.01177,-3738518.8024,326844.16616,,,119201.91430082,-4115000.0,-4025000.0,30,1461000.41236,,,360489.85987,3854001.36737,4769.37072,4195138.33921717,-4232630.3591,-4232630.3591,-4232630.3591,,1097000.12245,,760000.26795,6839999.66282,98999.99381,,,1035326.3878,,4461421.17587,2472722.47281977,,,,1797999.77195,5171999.75203,1538999.94902,3186999.88117,-4440999.63686,1405000.52539,6238999.40881,,,,,1067000.15449,,
2008-10-17,652999.99939,943000.18738,,,36529.42545,290999.7792,455000.01177,-3738518.8024,326844.16616,,,119201.91430082,-3648000.0,-3524000.0,30,1461000.41236,,,360489.85987,3854001.36737,4769.37072,4195138.33921717,-4232630.3591,-4232630.3591,-4232630.3591,,1097000.12245,,760000.26795,6839999.66282,98999.99381,,,1035326.3878,,4461421.17587,2472722.47281977,,,,1797999.77195,5171999.75203,1538999.94902,3186999.88117,-4440999.63686,1405000.52539,6238999.40881,,,,,1067000.15449,,
2008-11-13,805000.08933,2298999.8611500002,,,144762.65061,290999.7792,3654999.87573,-4876683.92028,392064.65481,,,105555.91114074,-2709000.0,-2604000.0,27,1461000.41236,,,415186.55418,3854001.36737,4769.37072,8510822.32241663,-3398900.64042,-3398900.64042,-3680383.43277,,754000.13541,279999.9438,760000.26795,6983999.38677,138999.86457,,,1925138.8659,,4693719.9798,2472722.47281977,,-281482.29054,-281482.29054,6669999.80823,3593999.85213,6090999.8886,1861999.62627,2315000.073,1405000.52539,4354999.73523,,,,-281482.29054,760999.8831,,
2009-10-20,703999.78,1022999.75624,,,38747.92922,290999.7792,885000.00644,-4955860.20798,389416.962,,,86214.124231158,-2709000.0,-6774000.0,33,1461000.41236,,,314827.00084,3854001.36737,4769.37072,2695886.60383854,-7066653.81928,-7066653.81928,-6795418.31474,,168000.2236,279999.9438,760000.26795,7023998.3572,90000.20656,,,1518918.70394,,7368887.18126,-154991.684018578,,271235.50454,271235.50454,2091999.42908,1656999.84802,2001999.82994,1000999.61126,137999.7498,1405000.52539,1953999.67928,,,,271235.50454,296999.83126,,
