datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
1995-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-30,615000.06032,13218999.3684,,,,,,723810.16528,,,,,,,,,1063828.19492,,,,-385828.2606,13324830.4767374,1350908.91108,1350908.91108,1974953.46944,,5497999.32656,,,,,,,,,,,,,,94070993.79312,,,,39496997.13488,,54573996.65824,,,,,,,
1997-02-13,615000.06032,13218999.3684,,,,,,723810.16528,,,,,,,,,1063828.19492,,,,-385828.2606,13324830.4767374,1350908.91108,1350908.91108,1974953.46944,,5497999.32656,,,,,,,,,,,,,,94070993.79312,,,,39496997.13488,,54573996.65824,,,,,,,
1997-06-03,3222999.23745,57864989.74297,,,375527.82366,,,7186069.34956,,,,845848.99824554,,,,,3294982.0333,,,61999.77184,3639519.90091,49780218.7894291,9034540.3509,9034540.3509,13073286.58639,,19571996.31591,,69999.7424,11954998.06152,6082998.64252,,,,,,,,,,306075946.06628,,,,87545984.48847,,218529961.57781,,,,,,,
1997-06-11,3222999.23745,57864989.74297,,,375527.82366,,,7186069.34956,,,,845848.99824554,,,,,3294982.0333,,,61999.77184,3639519.90091,49780218.7894291,9034540.3509,9034540.3509,13073286.58639,,19571996.31591,,69999.7424,11954998.06152,6082998.64252,,,,,,,,,,306075946.06628,,,,87545984.48847,,218529961.57781,,,,,,,
1998-05-15,1536999.43212,93990981.8238,,,4225160.86672,,,6756079.39736,,,,2435411.6828022,,,372,,4395281.63428,,,2266999.43616,-5085713.02112,441716.82465232,7159991.37304,7159991.37304,11135443.11792,,46963991.14752,,70000.08356,13770997.17432,6464999.00028,,,,,,,,,,387356924.64932,,,,99297980.98568,,288058944.2708,,,,,,,
1999-05-14,18819999.36999,139277996.40183,,,13590162.69975,,,21385596.22212,,,,1596957.07389491,,,320,7317000.08208,5032317.3511,,,23277999.84614,-15343408.91538,436808.83552774,9743039.86539,9743039.86539,15279290.3224,,64669998.61036,,70000.08356,12421999.40085,9115999.85907,,,,,,,,,,597197985.38543,,,,133915996.68304,,463281988.70239,,,,,,,
1999-05-26,18819999.36999,139277996.40183,,,13590162.69975,,,21385596.22212,,,,1596957.07389491,16362506.886,18081527.112,320,7317000.08208,5032317.3511,,,23277999.84614,-15343408.91538,436808.83552774,9743039.86539,9743039.86539,15279290.3224,,64669998.61036,,70000.08356,12421999.40085,9115999.85907,,,,,,,,,,597197985.38543,,,,133915996.68304,,463281988.70239,,,,,,,
2000-05-16,2767999.1548,173700948.2648,,,2448980.1358,,,22784509.6402,,,,2897792.559959,16362506.886,18081527.112,301,6970998.1506,4978925.9256,,,22633993.3952,-20396504.425,1069554.3426282,83965.1604,83965.1604,111953.5472,,65339980.7258,,70000.08356,10680996.865,6689997.8134,,,,,,-1312453.1326456,4642066.2728,-3019741.9406,27988.3868,689406794.5468,,,,129584961.1012,,559821832.8274,,,,-4614077.886,,,
2000-05-31,2767999.1548,173700948.2648,,,2448980.1358,,,22784509.6402,,,,2897792.559959,818944.2728,1799526.842,301,6970998.1506,4978925.9256,,,22633993.3952,-20396504.425,1069554.3426282,83965.1604,83965.1604,111953.5472,,65339980.7258,,70000.08356,10680996.865,6689997.8134,,,,,,-1312453.1326456,4642066.2728,-3019741.9406,27988.3868,689406794.5468,,,,129584961.1012,,559821832.8274,,,,-4614077.886,,,
2001-04-25,762000.01482,196152957.9207,,,4504729.57506,,,34050457.81302,,,,2992701.67175826,818944.2728,1799526.842,361,6633998.4216,5170224.07836,,,24406994.94618,-23426819.89428,3650104.87749072,5491845.82452,5491845.82452,3526716.0423,,106321977.4848,,70000.08356,11032997.4183,6131998.4715,,,,,,-393430.5342594,1217713.50294,-1794205.29948,-1965130.4508,817323825.09624,,,,133561971.20244,,683761853.8938,,,,-3182843.95374,,,
2001-04-26,762000.01482,196152957.9207,,,4504729.57506,,,34050457.81302,,,,2992701.67175826,3658467.5541,4236677.2869,361,6633998.4216,5170224.07836,,,24406994.94618,-23426819.89428,3650104.87749072,5491845.82452,5491845.82452,3526716.0423,,106321977.4848,,70000.08356,11032997.4183,6131998.4715,,,,,,-393430.5342594,1217713.50294,-1794205.29948,-1965130.4508,817323825.09624,,,,133561971.20244,,683761853.8938,,,,-3182843.95374,,,
2002-04-16,762000.01482,385290922.17588,,,2751300.7657,,,1611362.98535,,,,3242533.43882115,-21189831.264,-17920491.904,363,6996998.79995,5170224.07836,,,23796995.55582,-30018692.10849,53848437.8779569,-22884919.48061,-22884919.48061,-32183682.27514,,88687981.81239,,70000.08356,13743997.13444,7017998.71251,,,,,,-426857.63991666,519954.14886,-10174266.45194,-9298762.79453,1236189751.03665,,,,164790966.90418,,1071398784.13247,,,,-9818716.94339,,,
2003-03-26,762000.01482,265907934.40959,,,2954376.22887,,,19753605.00432,,,,3188229.60648951,-21189831.264,-17920491.904,367,6616998.55971,8583622.65783,,,23085994.63005,-41629590.78201,103134848.854701,13415345.87184,13415345.87184,19322234.89812,,101836974.97314,,70000.08356,15697996.02756,7118998.42896,,,,,,-400624.99424244,4221469.27422,218014.65279,5906889.02628,1417134652.04124,,,,279131931.56871,,1138002720.47253,,,,1685419.7520599999,,,
2003-04-14,762000.01482,265907934.40959,,,2954376.22887,,,19753605.00432,,,,3188229.60648951,-21189831.264,-17920491.904,367,6616998.55971,8583622.65783,,,23085994.63005,-41629590.78201,103134848.854701,13415345.87184,13415345.87184,19322234.89812,,101836974.97314,,70000.08356,15697996.02756,7118998.42896,,,,,,-400624.99424244,4221469.27422,218014.65279,5906889.02628,1417134652.04124,,,,279131931.56871,,1138002720.47253,,,,1685419.7520599999,,,
2004-03-22,762000.01482,260338022.94603,,,2792677.10958,,,19486515.48549,,,,3774506.18984913,-21189831.264,-17920491.904,412,6240000.55536,11203648.56336,,,21753001.99203,-51859423.2006,2390978.10278751,55351184.55993,55351184.55993,76320966.29517,,63643005.72024,,70000.08356,18402001.86183,7332000.8766,,,,,,-398953.86623562,3658296.97041,12535019.87997,20969782.29537,1598977142.25294,,,,329837029.29948,,1269140112.95346,,,,17311485.32496,,,
2005-03-14,762000.01482,327482064.81823,,,8566145.11067,,,36784485.11096,,,,2801590.80641529,-21189831.264,-17920491.904,446,6105001.12441,14006998.73443,7855001.47063,1887779.305,29989006.09566,-51859423.2006,2196202.74559888,61062073.4319,61062073.4319,85481937.18664,,55935011.31639,,34718006.63091,23923004.82884,10691002.18183,,,,,211177300.12901,-398953.86623562,3658296.97041,12291096.22272,24419863.75474,1818406359.67421,,,426999.88431,368826073.07696,,1449580286.59725,,,,24419863.75474,,,
