datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
2004-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2006-04-10,690683.148036325,4499759.43357132,,,5395446.14546703,4127.58853408163,13292898.8740099,-4964801.07507785,282051.883162244,,,171982.855586734,-621000.0,-449000.0,,1126831.66980428,,130019.038823571,279988.088895204,1135086.846872443,-2751.7256893879967,18887157.2005352,-802128.038456529,-802128.038456529,-808319.421257652,870233.249268876,172670.787009081,1286431.759788773,,11200899.4186528,10587952.5213417,,480176.132798162,2288059.91072591,,1775551.00107745,,,-108693.164730816,-6191.38280112244,31129584.7926213,1101378.20717745,18786031.2814502,6928845.28587835,26589925.3365538,123139.724600102,4539659.45606744,,,,-6191.38280112244,3438281.24888999,,,2
2007-04-17,586773.623995461,4888208.28439846,,,21363679.8669851,33683.9049365936,4442233.38303796,-3084772.01409324,235787.334556155,286313.191961046,,299113.075836951,-1362000.0,-1056000.0,,1104158.40382154,,272839.629986408,239155.725049815,1135821.274461938,-145514.469326084,16159516.5542814,2277031.97371373,2374715.29802985,2531682.29503437,10642092.9256674,1194431.26905161,10963437.378762502,,29474764.1757169,28593593.2225756,,3341443.36971008,4994649.4239981,,2198211.6361621,4240803.63151714,,673.678098731872,156966.997004526,50462531.6636096,2320147.37203257,20217753.4210422,6636402.950607671,44943760.6787981,39747.0078251805,5518770.9848115,,,,156966.997004526,3198623.61277893,286313.191961046,,3
2008-04-14,1628167.99183018,3680468.23254796,,,9404415.93114013,16171.4202348822,4373634.1089795,-4787475.45408126,183031.074476621,7328593.62462616,,357976.438835801,-1891000.0,-1642000.0,,2205.19366839303,,233015.46429353,357976.438835801,36018.163250419435,-19111.678459407005,162449.266904953,-2508775.33007513,-2416157.19600263,-2488193.52250346,12340263.7683274,8265800.93369319,17124798.96418414,13966.2265664892,38962096.7977241,38457842.5122183,,1784001.67772996,2893949.15748778,,2504364.94273835,4240803.63151714,,-99233.7150776862,-72036.3265008389,64009421.5478882,15716415.2746371,20527412.7945146,11694877.08804435,45241018.2361952,2205.19366839303,18768403.3116931,,,,-72036.3265008389,3038021.81048946,7328593.62462616,,4
2009-06-22,7683745.54451294,11968102.66839994,,,23227083.5464978,1911.37948868481,9207114.99699473,-8095647.82432451,298175.20023483,10032830.9361066,,357976.438835801,-2583000.0,-2233000.0,,2867.06923302722,,463509.526006066,550477.292741225,36316.210285011424,10512.587187766694,162449.266904953,129018.115486225,-3298085.30772564,-3139440.8101648,12362802.5328134,11750205.4066899,13410238.49261268,13966.2265664892,72149797.2491299,71230423.7150725,,4451602.82914692,6946908.75162494,,3971846.57748704,4240803.63151714,,-102258.802644637,158644.497560839,117523079.241274,29423775.848814,44958512.6430998,68056578.0741113,58960323.0874603,11342125.8858557,58562756.1538139,,,,158644.497560839,29138980.3049999,10032830.9361066,,5
2009-12-31,7683745.54451294,11968102.66839994,,,23227083.5464978,1911.37948868481,9207114.99699473,-8095647.82432451,298175.20023483,10032830.9361066,,357976.438835801,-2583000.0,-2233000.0,,2867.06923302722,,463509.526006066,550477.292741225,36316.210285011424,10512.587187766694,162449.266904953,129018.115486225,-3298085.30772564,-3139440.8101648,12362802.5328134,11750205.4066899,13410238.49261268,13966.2265664892,72149797.2491299,71230423.7150725,,4451602.82914692,6946908.75162494,,3971846.57748704,4240803.63151714,,-102258.802644637,158644.497560839,117523079.241274,29423775.848814,44958512.6430998,68056578.0741113,58960323.0874603,11342125.8858557,58562756.1538139,,,,158644.497560839,29138980.3049999,10032830.9361066,,6
2010-03-22,12459318.7882953,5913723.186165029,,,39730861.3640268,1911.37948868481,2957304.70136861,-226871.442478383,295110.118536334,2577117.79190288,,357976.438835801,-2583000.0,-2233000.0,,2658.64971654355,,109004.638378286,111663.288094829,16838.11487144245,24814.0640210731,4458555.57464353,23721358.9875737,23721358.9875737,28342092.1949264,12711004.2947947,3336605.39426215,13340218.06104334,1718373.93345931,7988356.18164118,6888561.41556434,,8345501.4602302,11599688.7132795,,4586170.76103762,4240803.63151714,,4431082.86090592,4620733.20735269,174263854.320563,19036818.187024,28298667.5828895,135349198.4195156,82854159.7663632,6650169.1576476,91409694.5542003,,,,4620733.20735269,66139228.9984539,2577117.79190288,,6
2010-12-31,12459318.7882953,5913723.186165029,,,39730861.3640268,1911.37948868481,2957304.70136861,-226871.442478383,295110.118536334,2577117.79190288,,357976.438835801,-2583000.0,-2233000.0,,2658.64971654355,,109004.638378286,111663.288094829,16838.11487144245,24814.0640210731,4458555.57464353,23721358.9875737,23721358.9875737,28342092.1949264,12711004.2947947,3336605.39426215,13340218.06104334,1718373.93345931,7988356.18164118,6888561.41556434,,8345501.4602302,11599688.7132795,,4586170.76103762,4240803.63151714,,4431082.86090592,4620733.20735269,174263854.320563,19036818.187024,28298667.5828895,135349198.4195156,82854159.7663632,6650169.1576476,91409694.5542003,,,,4620733.20735269,66139228.9984539,2577117.79190288,,7
2011-04-28,9664716.60758478,5340892.19450204,,,16291093.2914186,1911.37948868481,5225121.40993913,-5996069.07899137,981050.203999732,2341142.53227209,,357976.438835801,-2583000.0,-2233000.0,,2572.6841013979,,265844.023811116,2209935.6431008,17151.2273426527,30872.2092167748,4458555.57464353,-17325312.3001806,-17325312.3001806,-18881786.1815263,20275323.4031168,3651496.30125075,21144890.62938929,1662811.49087018,7775508.91579159,6440285.86716607,,1382388.9238178,2879691.07083138,,3653211.42398502,4240803.63151714,,-1535892.40853455,-1556473.88134573,176528149.862885,27299608.5613002,36323726.8276369,177246786.2885426,62849815.0357836,5391488.31516287,113678334.827102,,,,-1556473.88134573,81696441.2012575,2341142.53227209,,7
2011-12-31,9664716.60758478,5340892.19450204,,,16291093.2914186,1911.37948868481,5225121.40993913,-5996069.07899137,981050.203999732,2341142.53227209,,357976.438835801,-2583000.0,-2233000.0,,2572.6841013979,,265844.023811116,2209935.6431008,17151.2273426527,30872.2092167748,4458555.57464353,-17325312.3001806,-17325312.3001806,-18881786.1815263,20275323.4031168,3651496.30125075,21144890.62938929,1662811.49087018,7775508.91579159,6440285.86716607,,1382388.9238178,2879691.07083138,,3653211.42398502,4240803.63151714,,-1535892.40853455,-1556473.88134573,176528149.862885,27299608.5613002,36323726.8276369,177246786.2885426,62849815.0357836,5391488.31516287,113678334.827102,,,,-1556473.88134573,81696441.2012575,2341142.53227209,,8
