datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt
1997-05-31,5856139.2194204,12802798.4110583,0.0,0.0,178172.748314914,0.0,472416.923803332,-16897182.2358778,5624755.5380299,0.0,0.0,17208839.187445,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,20578077.5940791,-3724438.56502549,-3724438.56502549,-3724438.56502549,0.0,24992.2240052007,352331.334861601,0.0,256019.260957334,220054.484962535,0.0,0.0,31252969.7354159,0.0,11232324.0121121,0.0,0.0,0.0,0.0,58427284.8476067,11015539.8106545,52512017.0392445,0.0,47411745.0369521,38352315.8498991,11015539.8106545,0.0,0.0,0.0,0.0,0.0
1998-05-31,13142396.715944,11697604.2497602,0.0,0.0,2236867.62575652,0.0,5858311.23623375,-12900334.3734497,10600888.543837,0.0,0.0,17807816.1897791,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,587745.593147468,19178403.2971161,-4524043.59063399,-4524043.59063399,-4610548.77468003,0.0,49080.1352647419,480983.83768231,0.0,2494490.82415584,2091421.50676324,0.0,0.0,38759288.0212984,0.0,17105352.0124351,0.0,0.0,0.0,0.0,83694896.7159441,21295198.357972,74097303.284056,0.0,62486202.1893706,54829108.6285015,21295199.03429572,0.0,0.0,0.0,0.0,0.0
1999-11-03,19065683.3395992,8177781.80739614,0.0,0.0,590900.494013692,0.0,1250536.23605539,-39700309.8859007,10586440.8767623,0.0,0.0,23542282.5587619,0.0,0.0,180,0.0,0.0,0.0,0.0,0.0,89127.1362627515,30115115.6138008,-11486392.1703884,-11486392.1703884,-11750300.6964541,0.0,51169.9130969376,451790.766101554,0.0,3174389.72049307,2012464.3374423,0.0,0.0,44338967.3578551,0.0,18640284.1413581,0.0,0.0,0.0,0.0,106507109.898613,22636949.2338984,96484100.5155623,0.0,84242700.0,81359727.4699538,22636949.884129256,0.0,0.0,0.0,0.0,0.0
2000-05-31,7378386.5,21450285.5399085,0.0,0.0,1075767.50639511,0.0,34315660.0598627,-9704863.92297738,13824297.3936086,0.0,0.0,18485966.0303313,0.0,0.0,180,0.0,0.0,0.0,3482286.41084355,0.0,4229243.82371254,106551924.479949,169368.087149769,169368.087149769,630943.649750572,0.0,5818765.50498856,451790.766101554,0.0,4220503.4501144,2282469.44512584,0.0,0.0,58698204.4419377,0.0,23223926.680057,0.0,256844.289955366,0.0,366654.643036645,168692234.059863,20227105.5199542,159900128.519954,138725657.9600916,79398101.0149657,100286096.475057,89589934.49999997,0.0,0.0,0.0,109810.35308127904,69362828.9800458
2001-06-30,14861814.4,38471897.550065845,0.0,0.0,2643469.53867856,0.0,30065507.04,-2950211.35836839,16980626.6825069,0.0,0.0,28964970.7753817,0.0,0.0,350,6850279.58013172,0.0,0.0,7809186.01510941,6850279.58013172,9198230.42461015,106551924.479949,11435836.6421755,11435836.6421755,9270562.1688209,0.0,6228682.78013172,451790.766101554,0.0,7413954.56,4089824.70013172,0.0,0.0,86618341.7655067,0.0,33536637.2138517,-181499.886000187,58267.5718716805,-2925431.28314425,-2498805.44999363,208657331.580132,40703288.64,197169798.449934,147083930.6802634,94373934.4601317,123862345.230066,114245253.37986828,0.0,0.0,0.0,-2557073.0218653106,73541965.3401317
2002-09-30,14861814.4,38471897.550065845,0.0,0.0,2643469.53867856,0.0,30065507.04,-2950211.35836839,16980626.6825069,0.0,0.0,28964970.7753817,0.0,0.0,350,6850279.58013172,0.0,0.0,7809186.01510941,6850279.58013172,9198230.42461015,106551924.479949,11435836.6421755,11435836.6421755,9270562.1688209,0.0,6228682.78013172,451790.766101554,0.0,7413954.56,4089824.70013172,0.0,0.0,86618341.7655067,0.0,33536637.2138517,-181499.886000187,58267.5718716805,-2925431.28314425,-2498805.44999363,208657331.580132,40703288.64,197169798.449934,147083930.6802634,94373934.4601317,123862345.230066,114245253.37986828,0.0,0.0,0.0,-2557073.0218653106,73541965.3401317
2002-12-18,12323474.783551,23869041.344516996,0.0,0.0,1149404.06121261,0.0,39022956.0,13917032.7250513,66653699.2030227,0.0,0.0,28964970.7753817,0.0,0.0,350,6183735.96644898,0.0,0.0,9335974.93269079,6183735.96644898,10030032.872879,106551924.479949,-31009068.8288809,-20617519.598029,-22790072.3508306,0.0,8009907.95935601,451790.766101554,0.0,8178242.58128798,3133314.12193197,0.0,0.0,107258842.889729,0.0,33536637.2138517,-17981335.1882088,653352.478346224,-3992557.15618341,-2827975.35222161,166359579.864839,42735875.716449,155792775.479678,132772420.243864,56576272.446127,81699531.64839,109122085.209356,0.0,0.0,0.0,-3481327.830567834,66386210.121932
2003-12-11,16087577.880762,28227918.35500942,0.0,0.0,806429.088111171,0.0,30977016.0,6759197.65590245,58984228.0747045,0.0,0.0,33649260.8865635,2209259.4953,29749777.772,350,16867872.9430856,0.0,0.0,5765122.00909324,16867872.9430856,6850099.95793793,106551924.479949,2485514.80090466,2485514.80090466,3651005.4551983,0.0,2487192.35365711,451790.766101554,0.0,8291243.41327613,2426382.11923803,0.0,0.0,95333259.3215043,0.0,33536637.2138517,-17981335.1882088,681763.755741565,-399318.620811863,804480.600060622,165804402.823848,42171489.7628763,145781630.119238,132772420.243864,122826126.001352,75395468.3509525,42171489.76287628,0.0,0.0,0.0,122716.84431905697,66386210.121932
2004-12-08,17358583.4872458,27077623.2280593,0.0,0.0,659553.838496345,0.0,47486724.8795933,17413018.5970737,64541518.2509199,0.0,0.0,25842794.9182997,2209259.4953,29749777.772,350,15465672.4525508,0.0,1933760.87040674,1020644.7562528,15465672.4525508,1587669.54459003,2423255.70232239,3288179.14319278,3288179.14319278,4293590.3034409,0.0,13311651.3102034,11268036.1678559,0.0,7552874.40510168,1685899.78469494,0.0,0.0,93288260.9076625,0.0,33536637.2138517,-2821019.44343019,1156053.507297,-750955.41452439,1112609.72623191,178192523.987246,55201895.8576525,148594883.534695,8942886.0,122337024.582144,64149750.1551017,55201895.85765255,0.0,0.0,0.0,-43443.78106508986,66386210.121932
2004-12-09,17358583.4872458,27077623.2280593,0.0,0.0,659553.838496345,0.0,47486724.8795933,17413018.5970737,64541518.2509199,0.0,0.0,25842794.9182997,7317477.0,32300692.8,350,15465672.4525508,0.0,1933760.87040674,1020644.7562528,15465672.4525508,1587669.54459003,2423255.70232239,3288179.14319278,3288179.14319278,4293590.3034409,0.0,13311651.3102034,11268036.1678559,0.0,7552874.40510168,1685899.78469494,0.0,0.0,93288260.9076625,0.0,33536637.2138517,-2821019.44343019,1156053.507297,-750955.41452439,1112609.72623191,178192523.987246,55201895.8576525,148594883.534695,8942886.0,122337024.582144,64149750.1551017,55201895.85765255,0.0,0.0,0.0,-43443.78106508986,66386210.121932
2005-12-08,20241543.0,42256063.97553288,0.0,0.0,359164.825734976,0.0,70464383.2472814,16581185.7742746,65697143.9858659,0.0,0.0,23187879.958111,7317477.0,32300692.8,350,15884791.7581557,0.0,1933760.87040674,1108096.74144734,79595190.0163114,2416445.33165327,4115632.60329397,10607985.8187581,10607985.8187581,14008511.9585479,0.0,6150140.50271857,5155072.77990425,0.0,7552874.40510168,1232636.47825146,0.0,0.0,100844318.824171,0.0,33536637.2138517,-2821019.44343019,927171.741110523,1615437.25458307,3199736.84682192,203169526.972814,60835191.7771857,116344080.23097,8942886.0,141359111.986407,64149750.1551017,60835192.45922152,0.0,0.0,0.0,2272565.105711397,66386210.121932
2005-12-13,20241543.0,42256063.97553288,0.0,0.0,359164.825734976,0.0,70464383.2472814,16581185.7742746,65697143.9858659,0.0,0.0,23187879.958111,12593324.4,37005608.1,350,15884791.7581557,0.0,1933760.87040674,1108096.74144734,79595190.0163114,2416445.33165327,4115632.60329397,10607985.8187581,10607985.8187581,14008511.9585479,0.0,6150140.50271857,5155072.77990425,0.0,7552874.40510168,1232636.47825146,0.0,0.0,100844318.824171,0.0,33536637.2138517,-2821019.44343019,927171.741110523,1615437.25458307,3199736.84682192,203169526.972814,60835191.7771857,116344080.23097,8942886.0,141359111.986407,64149750.1551017,60835192.45922152,0.0,0.0,0.0,2272565.105711397,66386210.121932
2006-11-28,19084104.6122656,38670422.503801264,0.0,0.0,666684.744044602,0.0,86043619.0572732,11425013.684744,23268312.823112,1655544.04460213,0.0,29589296.4014192,11925179.9,40555854.46,364,6656018.04358844,0.0,3335454.23213381,2358778.00304105,79845143.03091735,4800806.99442473,5285422.50380132,15831224.5311708,15831224.5311708,20440486.5686771,0.0,21342033.8570704,5763269.64014192,0.0,5936539.98986315,885980.030410542,0.0,0.0,110214832.843386,0.0,44705103.9026863,-2821019.44343019,4024474.60719716,572604.358844399,4479309.27521541,213475839.2296,53160832.3365433,126733724.075013,8942886.0,159213792.600101,64149750.1551017,53160832.33654331,0.0,0.0,0.0,454834.6680182498,66386210.121932
2007-11-15,5136251.54127183,39004695.5988127,0.0,0.0,237744.234501655,0.0,69362751.9123188,18373934.1819842,52441079.4325836,2131331.74449138,0.0,31332040.7580774,11925179.9,40555854.46,365,6856236.95627355,0.0,2202445.85569129,4112068.90055942,65102180.01484185,8193461.12569928,1521981.41911177,26010334.7699509,26010334.7699509,30558849.0980706,0.0,17338596.3865738,5291029.31270693,0.0,3194557.42664688,712535.50633634,0.0,0.0,116044285.534878,0.0,45510242.379267,-2821019.44343019,4153203.53350839,644907.380979564,4174119.44856719,181589185.751798,37313992.4648933,110030959.955474,8942886.0,143200115.252883,64149750.1551017,37313992.46489325,0.0,0.0,0.0,20915.91505880002,66386210.121932
