datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc,count
1986-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1987-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1988-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
1991-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1991-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1992-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
1993-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
1993-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
1994-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
1995-03-09,128400000.0,193200000.0,,,47500000.0,1300000.0,100100000.0,81300000.0,843500000.0,,,39900000.0,,,17186.0,,34300000.0,5500000.0,13400000.0,,3300000.0,3600000.0,19500000.0,19500000.0,50300000.0,24400000.0,33400000.0,24400000.0,32700000.0,589200000.0,250200000.0,,,1161200000.0,,229600000.0,-34000000.0,,,,867200000.0,306300000.0,605400000.0,313000000.0,394700000.0,281000000.0,472500000.0,,,,,129400000.0,,,10
1995-03-22,128400000.0,193200000.0,,,47500000.0,1300000.0,100100000.0,81300000.0,843500000.0,,,39900000.0,,,17186.0,,34300000.0,5500000.0,13400000.0,,3300000.0,3600000.0,19500000.0,19500000.0,50300000.0,24400000.0,33400000.0,24400000.0,32700000.0,589200000.0,250200000.0,,,1161200000.0,,229600000.0,-34000000.0,,,,867200000.0,306300000.0,605400000.0,313000000.0,394700000.0,281000000.0,472500000.0,,,,,129400000.0,,,10
1996-03-07,128400000.0,193200000.0,,,47500000.0,1300000.0,100100000.0,81300000.0,843500000.0,,,39900000.0,,,17186.0,,34300000.0,5500000.0,13400000.0,,3300000.0,3600000.0,19500000.0,19500000.0,50300000.0,24400000.0,33400000.0,24400000.0,32700000.0,589200000.0,250200000.0,,,1161200000.0,,229600000.0,-34000000.0,,,,867200000.0,306300000.0,605400000.0,313000000.0,394700000.0,281000000.0,472500000.0,,,,,129400000.0,,,11
1996-03-08,126100000.0,210800000.0,,,57600000.0,1400000.0,199100000.0,93000000.0,968200000.0,,,41100000.0,,,17076.0,,38800000.0,3700000.0,14600000.0,,6800000.0,49800000.0,54300000.0,54300000.0,87200000.0,24400000.0,35700000.0,24400000.0,43300000.0,636800000.0,268600000.0,,,1322400000.0,,244800000.0,-18600000.0,,,,986000000.0,318400000.0,704800000.0,365700000.0,464700000.0,286200000.0,521300000.0,,,,,157300000.0,,,11
1997-03-10,126100000.0,210800000.0,,,57600000.0,1400000.0,199100000.0,93000000.0,968200000.0,,,41100000.0,,,17076.0,,38800000.0,3700000.0,14600000.0,,6800000.0,49800000.0,54300000.0,54300000.0,87200000.0,24400000.0,35700000.0,24400000.0,43300000.0,636800000.0,268600000.0,,,1322400000.0,,244800000.0,-18600000.0,,,,986000000.0,318400000.0,704800000.0,365700000.0,464700000.0,286200000.0,521300000.0,,,,,157300000.0,,,12
1997-03-11,113500000.0,195900000.0,,,64000000.0,1500000.0,99500000.0,123500000.0,920100000.0,,,43100000.0,,,16163.0,,45100000.0,9100000.0,12300000.0,,7700000.0,4300000.0,108700000.0,108700000.0,161100000.0,24400000.0,40300000.0,24400000.0,70600000.0,655900000.0,275100000.0,,,1316400000.0,,259900000.0,23600000.0,,,,830900000.0,265200000.0,555800000.0,252700000.0,373900000.0,247800000.0,457000000.0,,,,,120500000.0,,,12
