datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2011-12-31,16532000.0,42208000.0,,,5604000.0,252000.0,4063000.0,6078000.0,53783000.0,,,19862000.0,,,2267,124804000.0,,67000.0,23500000.0,125601000.0,29000.0,,-13568000.0,-13568000.0,-13299000.0,,167854000.0,,10216000.0,200255000.0,56580000.0,,,177012000.0,,108832000.0,4090000.0,269000.0,,269000.0,242251000.0,203661000.0,60070000.0,406927000.0,-174920000.0,3366000.0,417171000.0,,,,,203294000.0,,
2012-12-29,20288000.0,41699000.0,,,4689000.0,3045000.0,1523000.0,-1258000.0,60273000.0,,,20926000.0,,,2362,115215000.0,,134000.0,12581000.0,163226000.0,30000.0,,-10086000.0,-10086000.0,-10541000.0,,1580000.0,,15321000.0,213500000.0,65423000.0,,,181582000.0,,107705000.0,-7157000.0,-190000.0,-265000.0,-455000.0,285411000.0,43996000.0,56762000.0,450895000.0,-5991000.0,3754000.0,291402000.0,,,,-265000.0,222204000.0,,
2014-12-31,20288000.0,41699000.0,,,4689000.0,3045000.0,1523000.0,-1258000.0,60273000.0,,,20926000.0,,,2362,115215000.0,,134000.0,12581000.0,163226000.0,30000.0,,-10086000.0,-10086000.0,-10541000.0,,1580000.0,,15321000.0,213500000.0,65423000.0,,,181582000.0,,107705000.0,-7157000.0,-190000.0,-265000.0,-455000.0,285411000.0,43996000.0,56762000.0,450895000.0,-5991000.0,3754000.0,291402000.0,,,,-265000.0,222204000.0,,
2015-02-02,29493000.0,54217000.0,,,5933000.0,5019000.0,2871000.0,7903000.0,73525000.0,,,27241000.0,,,2612,118446000.0,,1274000.0,20316000.0,166212000.0,12000.0,,413000.0,413000.0,2637000.0,,4366000.0,1154000.0,14939000.0,259587000.0,99877000.0,,,226698000.0,,129006000.0,900000.0,2776000.0,-631000.0,2224000.0,342925000.0,66128000.0,75682000.0,523117000.0,-5480000.0,5417000.0,348405000.0,,,,-552000.0,257917000.0,,
2015-04-20,62040000.0,69515000.0,,,14596000.0,5019000.0,5858000.0,-1942000.0,103029000.0,,,35668000.0,,,2896,122385000.0,,561000.0,30973000.0,170379000.0,17000.0,,-5519000.0,-5519000.0,-8533000.0,,2629000.0,2462000.0,21925000.0,323684000.0,147213000.0,,,284559000.0,,155314000.0,-1098000.0,121000.0,-2860000.0,-3014000.0,417669000.0,122831000.0,97615000.0,574948000.0,-11505000.0,6823000.0,429174000.0,,,,-3135000.0,275046000.0,,
2016-04-06,62040000.0,69515000.0,,,14596000.0,5019000.0,5858000.0,-1942000.0,103029000.0,,,35668000.0,20345000.0,71047000.0,2896,122385000.0,,561000.0,30973000.0,170379000.0,17000.0,,-5519000.0,-5519000.0,-8533000.0,,2629000.0,2462000.0,21925000.0,323684000.0,147213000.0,,,284559000.0,,155314000.0,-1098000.0,121000.0,-2860000.0,-3014000.0,417669000.0,122831000.0,97615000.0,574948000.0,-11505000.0,6823000.0,429174000.0,,,,-3135000.0,275046000.0,,
2016-04-26,48554000.0,81258000.0,,,20278000.0,21583000.0,1812000.0,-24636000.0,120884000.0,,,44360000.0,20345000.0,71047000.0,3344,130171000.0,1764000.0,520000.0,20706000.0,180242000.0,24000.0,103121000.0,-14245000.0,-14245000.0,-13840000.0,,6072000.0,1900000.0,10851000.0,375435000.0,183213000.0,,,312333000.0,,176954000.0,-2475000.0,183000.0,363000.0,405000.0,473847000.0,141113000.0,108492000.0,366129000.0,158269000.0,9095000.0,315578000.0,,,,222000.0,153772000.0,,
2017-04-05,52505000.0,80011000.0,,,16804000.0,17266000.0,15211000.0,13216000.0,141834000.0,,,43966000.0,20463000.0,68638000.0,3254,129744000.0,882000.0,501000.0,14205000.0,178755000.0,-481000.0,12954000.0,-17313000.0,-17313000.0,-17417000.0,,7399000.0,780000.0,10712000.0,375155000.0,178473000.0,,,342410000.0,,186364000.0,-27403000.0,389000.0,-519000.0,-104000.0,484861000.0,162082000.0,126853000.0,378404000.0,153386000.0,7898000.0,331475000.0,,,,-493000.0,150478000.0,,
2018-04-05,52505000.0,80011000.0,,,16804000.0,17266000.0,15211000.0,13216000.0,141834000.0,,,43966000.0,-4852000.0,48944000.0,3254,129744000.0,882000.0,501000.0,14205000.0,178755000.0,-481000.0,12954000.0,-17313000.0,-17313000.0,-17417000.0,,7399000.0,780000.0,10712000.0,375155000.0,178473000.0,,,342410000.0,,186364000.0,-27403000.0,389000.0,-519000.0,-104000.0,484861000.0,162082000.0,126853000.0,378404000.0,153386000.0,7898000.0,331475000.0,,,,-493000.0,150478000.0,,
2018-05-09,39729000.0,81112000.0,,,7260000.0,14105000.0,2151000.0,-2464000.0,143110000.0,,,43643000.0,-4852000.0,48944000.0,3066,128991000.0,882000.0,90000.0,13124000.0,172509000.0,-28000.0,12954000.0,-79922000.0,-86311000.0,-93003000.0,,17690000.0,1858000.0,36510000.0,369551000.0,150915000.0,,,304020000.0,,179220000.0,-80803000.0,486000.0,-6389000.0,-6692000.0,429455000.0,168226000.0,104173000.0,377586000.0,73572000.0,5519000.0,355883000.0,,,,-7178000.0,148347000.0,,
