datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt
2012-12-31,0.0,254934.425796918,0.0,0.0,501749.920835972,0.0,0.0,-1841373.49588347,0.0,0.0,0.0,42218.4399408909,0.0,0.0,0.0,0.0,0.0,0.0,30851.9368798818,873596.949546126,-47901.6914713954,1145581.12993456,-1997256.96643445,-1997256.96643445,-1997256.96643445,0.0,69822.8045176272,0.0,0.0,0.0,0.0,0.0,2088188.99092252,0.0,0.0,144516.967489973,0.0,0.0,0.0,0.0,1571824.9947224,772922.208148617,698228.045176272,3587755.50189994,-679554.504433185,443293.619379354,2251379.49915558,0.0,0.0,0.0,0.0,1478457.29100697
2013-12-31,0.0,37359.3891744784,0.0,0.0,60605.2313274871,0.0,0.0,-637600.241911098,83020.8648321742,0.0,0.0,46491.6843060175,0.0,0.0,0.0,0.0,0.0,0.0,26566.6767462957,907418.052615664,-207552.162080435,1058516.02661022,-1251954.64166919,-1251954.64166919,-1251954.64166919,0.0,919871.18234049,0.0,0.0,0.0,0.0,0.0,1644643.33232537,166041.729664348,0.0,160230.269126096,0.0,0.0,0.0,0.0,1857176.74629574,1445393.25672815,949758.693680072,2887465.67886302,-787868.007257333,912399.304505594,2645044.75355307,0.0,0.0,0.0,0.0,1199651.49682492
2015-11-17,0.0,31071.9167725156,0.0,0.0,117296.485816246,0.0,187985.096473719,-302174.390612714,330139.115707978,0.0,0.0,46607.8751587734,0.0,0.0,0.0,0.0,0.0,0.0,63697.4293836569,919728.736466461,-48938.268916712,873897.659227001,-1059552.36194278,-1059552.36194278,-1054891.5744269,0.0,1166750.47480796,0.0,0.0,1553.59583862578,0.0,0.0,1096061.86415049,703778.914897478,0.0,271102.473840198,0.0,0.0,0.0,0.0,1681767.49531241,1291038.14189802,762038.758845945,2627130.5631162,-922835.928143713,542981.74559971,2604603.42345612,0.0,0.0,0.0,0.0,1313565.2815581
2015-12-31,0.0,31071.9167725156,0.0,0.0,117296.485816246,0.0,187985.096473719,-302174.390612714,330139.115707978,0.0,0.0,46607.8751587734,0.0,0.0,0.0,0.0,0.0,0.0,63697.4293836569,919728.736466461,-48938.268916712,873897.659227001,-1059552.36194278,-1059552.36194278,-1054891.5744269,0.0,1166750.47480796,0.0,0.0,1553.59583862578,0.0,0.0,1096061.86415049,703778.914897478,0.0,271102.473840198,0.0,0.0,0.0,0.0,1681767.49531241,1291038.14189802,762038.758845945,2627130.5631162,-922835.928143713,542981.74559971,2604603.42345612,0.0,0.0,0.0,0.0,1313565.2815581
2016-03-10,0.0,609393.9466339417,0.0,0.0,78845.4078474387,0.0,8155710.03790141,-5265694.24745604,18421.8242634203,0.0,0.0,135584.626578773,0.0,0.0,6.0,0.0,0.0,0.0,19895.5702044939,737609.843507347,-27264.299909862,13322663.3073055,-4559769.94168178,-4559769.94168178,-4528821.27691923,0.0,20632.4431750307,736.87297053681,0.0,28738.0458509356,20632.4431750307,0.0,2797169.79615773,383173.944679141,0.0,2248936.30607834,0.0,0.0,0.0,0.0,10921194.2963261,1618909.91626937,10162215.1366731,2311570.50857398,8236766.06466046,478230.55787839,2684428.2316656,0.0,0.0,0.0,0.0,1065518.31539623
2017-03-29,0.0,1081478.30109336,0.0,0.0,78405.0462573591,0.0,9781881.74936922,-8027142.72497897,18421.8242634203,0.0,0.0,66473.8435660219,-7670988.900253,-7525501.64181515,10.0,0.0,0.0,0.0,20453.4903280067,259077.544154752,-2556.68629100084,7951294.36501262,-8639895.20605551,-8639895.20605551,-8575978.04878049,0.0,2160399.91589571,1257037.42640875,523268.460891505,23862.4053826745,17896.8040370059,0.0,7799597.6450799,811321.783010934,0.0,2087960.47098402,0.0,0.0,0.0,0.0,13420046.3414634,3962011.52228764,11886034.5668629,3629642.30445753,7159573.84356602,478230.55787839,6260472.49789739,0.0,0.0,0.0,0.0,1775192.51471825
2018-05-08,0.0,2065025.70746512,0.0,0.0,87004.5224985305,0.0,8265429.6373604,-16302694.3534746,18421.8242634203,0.0,0.0,67472.8949988604,-18093258.2114516,-18026697.0214583,18.0,0.0,0.0,0.0,66585.0937488754,288535.406245127,-887.801249985005,15414005.3022397,-18697982.1259342,-18697982.1259342,-18697094.3246842,0.0,4014637.25243219,1163019.63748036,523268.460891505,31960.8449994602,19531.6274996701,0.0,16895745.5884646,811321.783010934,0.0,2705130.40870431,0.0,0.0,0.0,0.0,13216697.2085268,7152126.8698792,11745610.5373016,4007534.8424323103,4210841.32867888,478230.55787839,9005855.87984789,0.0,0.0,0.0,0.0,1853729.00996869
2019-05-07,3177162.95072942,849580.924855491,0.0,0.0,265213.092944307,0.0,3656344.5728966,-18452538.0768878,18421.8242634203,0.0,0.0,89902.7433709515,-17108504.7109639,-17022915.1131303,25.0,0.0,0.0,0.0,108782.319478851,471989.402697495,-1798.05486741903,15304144.0040371,-18057865.0334893,-18057865.0334893,-18056066.9786219,-899.027433709515,18879.5761078998,537618.4053582895,899.027433709515,35062.0699146711,15283.4663730617,0.0,14717978.1172585,17081.5212404808,0.0,3364160.656941,0.0,0.0,0.0,0.0,7194017.52454354,5164912.60666116,6135862.23506744,3613191.25607854,331741.123038811,478230.55787839,6862276.40150473,0.0,0.0,0.0,0.0,1696464.76740985
2020-03-20,2508476.33567249,1056823.53204941,0.0,0.0,84545.8825639531,220664.753491918,5968093.85018945,-9742222.04784431,18421.8242634203,0.0,0.0,201219.200502208,-12035239.0439525,-11816600.245963,24.0,0.0,0.0,0.0,131891.576799767,447247.718763312,-1690.91765127906,13211985.068269,-11212474.9456315,-11212474.9456315,-11203174.8985494,-899.027433709515,1039914.35553662,32127.4353743022,899.027433709515,359320.000896801,337338.071430173,0.0,8493479.36237473,17081.5212404808,326347.106696859,2538067.39456987,0.0,0.0,0.0,0.0,8631289.15095397,5136162.36576015,7781603.03118624,4519822.88186894,1361188.70927965,478230.55787839,7270100.44167433,0.0,0.0,0.0,0.0,2133938.07591418
2021-03-25,1889164.0815828,1134391.67073766,0.0,0.0,126837.493893503,177751.1358085,3669355.10503175,-15612623.6321446,18421.8242634203,100040.84025403,702072.325354177,252781.765999023,-14267328.2983354,-14024884.8067761,30.0,0.0,0.0,0.0,133090.04640938,504670.310210063,-3572.887151929681,12597106.875916,-15136536.41915,-15136536.41915,-15127604.2012702,-899.027433709515,1426475.19540791,893.221787982413,702072.325354177,361754.824132877,334958.170493405,0.0,12196050.2931119,17081.5212404808,322453.065461651,4322300.2320469,0.0,0.0,0.0,0.0,7473586.70004885,5808621.28724963,6583937.79921837,5495100.4396678,-1651567.08597948,478230.55787839,9125153.78602833,0.0,0.0,0.0,0.0,2614460.17342452
