datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
2000-03-07,,5271000.0,,,780000.0,198000.0,1658000.0,1441000.0,18408000.0,,,449000.0,2550000.0,3020000.0,297,722000.0,,78000.0,729000.0,1452000.0,3000.0,795000.0,1957000.0,1957000.0,1832000.0,,86000.0,,,3073000.0,2825000.0,,,31939000.0,,10497000.0,-93000.0,,,,14978000.0,9261000.0,10701000.0,12858000.0,2102000.0,3772000.0,12876000.0,3114580,,3114580,,3615000.0,,
2001-04-04,,7356000.0,,,364000.0,153000.0,1972000.0,-189000.0,18893000.0,,,398000.0,2550000.0,3020000.0,278,639000.0,,185000.0,704000.0,1479000.0,3000.0,26000.0,2473000.0,2473000.0,2570000.0,,185000.0,,,3260000.0,2726000.0,,,33557000.0,,10965000.0,-83000.0,,,,17762000.0,12004000.0,13557000.0,11260000.0,4639000.0,4229000.0,13166000.0,3114580,,3114580,,1162000.0,,
2002-03-22,,6655000.0,,,807000.0,77000.0,1326000.0,960000.0,20564000.0,,,597000.0,1113000.0,1710000.0,282,1695000.0,,185000.0,821000.0,1992000.0,3000.0,178000.0,-1033000.0,-1033000.0,-1068000.0,,696000.0,,,3916000.0,3017000.0,,,34311000.0,,12369000.0,-182000.0,,,,17921000.0,10567000.0,12912000.0,13639000.0,3635000.0,4931000.0,14364000.0,3114580,,3114580,,3797000.0,,
2003-03-19,,4568000.0,,,354000.0,26000.0,842000.0,2964000.0,20445000.0,,,713000.0,1113000.0,1710000.0,271,1283000.0,,185000.0,765000.0,1616000.0,3000.0,178000.0,239000.0,239000.0,220000.0,,14000.0,,,4030000.0,2693000.0,,,34138000.0,,11778000.0,-255000.0,,,,13824000.0,7441000.0,9515000.0,9761000.0,3638000.0,4105000.0,10272000.0,3114580,,3114580,,2831000.0,,
2003-04-03,,4568000.0,,,354000.0,26000.0,842000.0,2964000.0,20445000.0,,,713000.0,1210000.0,1710000.0,271,1283000.0,,185000.0,765000.0,1616000.0,3000.0,178000.0,239000.0,239000.0,220000.0,,14000.0,,,4030000.0,2693000.0,,,34138000.0,,11778000.0,-255000.0,,,,13824000.0,7441000.0,9515000.0,9761000.0,3638000.0,4105000.0,10272000.0,3114580,,3114580,,2831000.0,,
2003-12-31,,4953000.0,,,677000.0,2000.0,541000.0,2205000.0,19910000.0,,,721000.0,1210000.0,1710000.0,252,1067000.0,,185000.0,586000.0,1321000.0,3000.0,691000.0,1088000.0,1088000.0,974000.0,,8000.0,,,4587000.0,2906000.0,,,33235000.0,,11461000.0,-304000.0,,,,13676000.0,6281000.0,9449000.0,6349000.0,5503000.0,3755000.0,8173000.0,3114580,,3114580,,1892000.0,,
2004-03-30,,4953000.0,,,677000.0,2000.0,541000.0,2205000.0,19910000.0,,,721000.0,1950000.0,2370000.0,252,1067000.0,,185000.0,586000.0,1321000.0,3000.0,691000.0,1088000.0,1088000.0,974000.0,,8000.0,,,4587000.0,2906000.0,,,33235000.0,,11461000.0,-304000.0,,,,13676000.0,6281000.0,9449000.0,6349000.0,5503000.0,3755000.0,8173000.0,3114580,,3114580,,1892000.0,,
2005-03-15,,4953000.0,,,677000.0,2000.0,541000.0,2205000.0,19910000.0,,,721000.0,1310000.0,2410000.0,252,1067000.0,,185000.0,586000.0,1321000.0,3000.0,691000.0,1088000.0,1088000.0,974000.0,,8000.0,,,4587000.0,2906000.0,,,33235000.0,,11461000.0,-304000.0,,,,13676000.0,6281000.0,9449000.0,6349000.0,5503000.0,3755000.0,8173000.0,3114580,,3114580,,1892000.0,,
2005-03-16,,4800000.0,,,513000.0,2000.0,809000.0,2539000.0,20380000.0,,,1104000.0,1310000.0,2410000.0,263,612000.0,,185000.0,547000.0,634000.0,3000.0,25000.0,766000.0,766000.0,767000.0,,39000.0,,,6188000.0,4406000.0,,,34574000.0,,12874000.0,-265000.0,,,,16301000.0,7626000.0,9487000.0,5509000.0,7700000.0,3678000.0,8601000.0,3114580,,3114580,,975000.0,,
2006-03-15,,6671000.0,,,699000.0,2000.0,1525000.0,3438000.0,21409000.0,,,794000.0,2256000.0,3050000.0,254,4850000.0,,159000.0,500000.0,4850000.0,3000.0,25000.0,1185000.0,1185000.0,1606000.0,,674000.0,,,6902000.0,4645000.0,,,36316000.0,,12874000.0,-312000.0,,100000.0,289000.0,21590000.0,8865000.0,12095000.0,8786000.0,9035000.0,3799000.0,12333000.0,3114580,,3114580,289000.0,3468000.0,,
