datadate,ap,rect,xad,ob,capx,dm,che,oancf,cogs,drc,drlt,dp,ebit,ebitda,emp,gdwlia,dvt,txp,xint,intan,nopi,scstkc,ni,ib,pi,aco,lco,ao,lo,ppegt,ppent,pstkq,xrd,revt,fatl,xsga,spi,txfed,txdi,txt,at,lct,act,dlc,ceq,invt,lt,pstk,dcvt,dcpstk,txfo,dltt,dr,dc
1986-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-24,73990751.290082,128392692.05070819,,,53461528.0164057,,68403593.2214765,67204011.6107383,668815968.292319,,,47821229.4407159,,,13266,,,,,6589858.45637584,-14551351.804623459,-29619.2990305742,31391230.0372856,31391230.0372856,41188684.3475019,12547693.3407905,46823755.9880686,12547693.3407905,62585578.8516033,754675346.935123,469733770.059657,,,1261242893.22893,,363621324.548844,-10079273.2289336,,,,816000798.844146,193809527.427293,335044799.075317,548948843.005221,244853162.371365,125700820.462342,559248954.2431027,,,,,255591900.581656,,
1998-04-23,63685122.4905919,95180171.3581936,,,18474447.6223058,,186634710.913445,70998461.2795074,585395297.707834,,,24973531.4676702,,,10416,,,,,11002827.6428327,-12303973.80773179,-225166.418063633,60821936.2299008,60821936.2299008,68163940.1163189,10289108.2586384,37889442.7916524,10289108.2586384,52863840.4652754,486064503.318508,329003033.431406,,,1007467671.18714,,272253618.227848,26269276.9620253,,,,744390207.649675,139906447.622306,385337427.875471,413576287.841259,301372372.056107,93233437.3451933,434596528.4707497,,,,,199980183.26377,,
1998-04-27,63685122.4905919,95180171.3581936,,,18474447.6223058,,186634710.913445,70998461.2795074,585395297.707834,,,24973531.4676702,,49209457.7298754,10416,,,,,11002827.6428327,-12303973.80773179,-225166.418063633,60821936.2299008,60821936.2299008,68163940.1163189,10289108.2586384,37889442.7916524,10289108.2586384,52863840.4652754,486064503.318508,329003033.431406,,,1007467671.18714,,272253618.227848,26269276.9620253,,,,744390207.649675,139906447.622306,385337427.875471,413576287.841259,301372372.056107,93233437.3451933,434596528.4707497,,,,,199980183.26377,,
1999-04-28,77110464.6596287,104080000.11649069,,,26366446.19585,,228918156.512559,69879996.6945759,659993153.949763,,,27784806.4870768,,49209457.7298754,10145,,12704933.6949399,,,11994873.1270477,-11025528.19803419,-415559.315617037,40738899.6869312,40738899.6869312,49564252.6101201,15859486.7200582,43428149.5376775,15859486.7200582,76841935.8645795,535711424.433928,345568385.715326,,,1123078984.81252,,293524863.967965,-5113052.38441937,,,,812594106.275937,151021034.546778,449066866.916636,398039792.69020796,332526250.287586,100209223.567528,471213449.12996,,,,,193350857.291591,,
1999-05-21,77110464.6596287,104080000.11649069,,,26366446.19585,,228918156.512559,69879996.6945759,659993153.949763,,,27784806.4870768,,49209457.7298754,10145,,12704933.6949399,,,11994873.1270477,-11025528.19803419,-415559.315617037,40738899.6869312,40738899.6869312,49564252.6101201,15859486.7200582,43428149.5376775,15859486.7200582,76841935.8645795,535711424.433928,345568385.715326,,,1123078984.81252,,293524863.967965,-5113052.38441937,,,,812594106.275937,151021034.546778,449066866.916636,398039792.69020796,332526250.287586,100209223.567528,471213449.12996,,,,,193350857.291591,,
2000-04-27,77110464.6596287,104080000.11649069,,,26366446.19585,,228918156.512559,69879996.6945759,659993153.949763,,,27784806.4870768,,49209457.7298754,10145,,12704933.6949399,,,11994873.1270477,-11025528.19803419,-415559.315617037,40738899.6869312,40738899.6869312,49564252.6101201,15859486.7200582,43428149.5376775,15859486.7200582,76841935.8645795,535711424.433928,345568385.715326,,,1123078984.81252,,293524863.967965,-5113052.38441937,,,,812594106.275937,151021034.546778,449066866.916636,398039792.69020796,332526250.287586,100209223.567528,471213449.12996,,,,,193350857.291591,,
2000-05-05,64038631.2413533,56453610.36347624,,,26443580.8074456,,81066538.5486102,50803817.5072318,526569402.339328,,,32543164.5076091,,49209457.7298754,8117,173826861.526852,12822732.234939,9207688.96994089,7651109.42019872,183983504.21330652,892195.3213432301,-2503589.4855993,44983360.7093447,31878780.2792102,41914519.8088291,22727072.1921771,71839800.5282355,53988896.4910074,1228080.61879009,380761750.220098,211199154.697522,,,890588592.252547,,166901948.55993,-10780207.5210665,,,,714686161.740662,144272065.400579,288241678.531002,456971558.42032397,327055090.680417,76016596.4029682,384994526.9777387,,,,,224288962.394667,,
2001-02-03,80465056.4347826,57853763.88819872,,,24342956.2732919,,98869278.1863354,95551294.2111801,581610200.012422,,,36286037.5155279,,49209457.7298754,8670,200362629.055901,13712119.0062112,8240559.95031056,10448535.0186335,209728147.52795067,1683908.01242236,-2947981.00621118,22798578.0,41841480.5217391,54968072.9440994,22071860.6086957,94601163.1304348,63732699.9503106,945563.142857143,406632847.602484,212626711.751553,,,1016714589.20497,,192810166.658385,-10965957.8012422,,,,814212504.149068,187954448.68323,350196805.52795,521293071.801242,350388658.919255,93511502.310559,460767479.51552826,,,,,254202421.341615,,
2001-05-08,80465056.4347826,57853763.88819872,,,24342956.2732919,,98869278.1863354,95551294.2111801,581610200.012422,,,36286037.5155279,65964965.5410062,89886326.6712612,8670,200362629.055901,13712119.0062112,8240559.95031056,10448535.0186335,209728147.52795067,1683908.01242236,-2947981.00621118,22798578.0,41841480.5217391,54968072.9440994,22071860.6086957,94601163.1304348,63732699.9503106,945563.142857143,406632847.602484,212626711.751553,,,1016714589.20497,,192810166.658385,-10965957.8012422,,,,814212504.149068,187954448.68323,350196805.52795,521293071.801242,350388658.919255,93511502.310559,460767479.51552826,,,,,254202421.341615,,
