Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.BUILDINGSGROSS,TR.BUILDINGSGROSS.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
0EGV.L^I16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0EES.L^I09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0EDZ.L^H19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ED1.L^G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0EB2.L^G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E9S.L^G19,4983640.98296199,1999-03-31,11318943.0288336,1999-03-31,,,,,17376971.1074705,1999-03-31,-5024372.28309305,1999-03-31,,,11820159.9030144,1999-03-31,10953549.9842726,1999-03-31,31368489.6775885,1999-03-31,,,,,2496812.84927916,1999-03-31,,,,,1154,1999-03-31,,,7945139.32634338,1999-03-31,4981342.91349934,1999-03-31,-265862.863695937,1999-03-31,,,368087.332896461,1999-03-31,,,0.0,1999-03-31,,,,,12063200.559633,1999-03-31,12063200.559633,1999-03-31,17158099.802097,1999-03-31,,,18938390.4416776,1999-03-31,,,776430.50327654,1999-03-31,-54836.6920052425,1999-03-31,18580287.8243775,1999-03-31,17538390.6762778,1999-03-31,1783777.36566186,1999-03-31,,,,,96378893.6815203,1999-03-31,,,,,24099378.9921363,1999-03-31,-145412.326343381,1999-03-31,,,-92715.2162516383,1999-03-31,5094899.24246396,1999-03-31,55026560.0891219,1999-03-31,23922031.4246396,1999-03-31,37287920.3944954,1999-03-31,3058809.69855832,1999-03-31,26231828.965924,1999-03-31,12365040.0969856,1999-03-31,28794731.1231979,1999-03-31,3058809.69855832,1999-03-31,,,,
0E9S.L^G19,4983640.98296199,1999-06-30,11318943.0288336,1999-06-30,,,,,17376971.1074705,1999-06-30,-5024372.28309305,1999-06-30,,,11820159.9030144,1999-06-30,10953549.9842726,1999-06-30,31368489.6775885,1999-06-30,,,,,2496812.84927916,1999-06-30,,,,,1154,1999-06-30,,,7945139.32634338,1999-06-30,4981342.91349934,1999-06-30,-265862.863695937,1999-06-30,,,368087.332896461,1999-06-30,,,0.0,1999-06-30,,,,,12063200.559633,1999-06-30,12063200.559633,1999-06-30,17158099.802097,1999-06-30,,,18938390.4416776,1999-06-30,,,776430.50327654,1999-06-30,-54836.6920052425,1999-06-30,18580287.8243775,1999-06-30,17538390.6762778,1999-06-30,1783777.36566186,1999-06-30,,,,,96378893.6815203,1999-06-30,,,,,24099378.9921363,1999-06-30,-145412.326343381,1999-06-30,,,-92715.2162516383,1999-06-30,5094899.24246396,1999-06-30,55026560.0891219,1999-06-30,23922031.4246396,1999-06-30,37287920.3944954,1999-06-30,3058809.69855832,1999-06-30,26231828.965924,1999-06-30,12365040.0969856,1999-06-30,28794731.1231979,1999-06-30,3058809.69855832,1999-06-30,,,,
0E9S.L^G19,4983640.98296199,1999-09-30,11318943.0288336,1999-09-30,,,,,17376971.1074705,1999-09-30,-5024372.28309305,1999-09-30,,,11820159.9030144,1999-09-30,10953549.9842726,1999-09-30,31368489.6775885,1999-09-30,,,,,2496812.84927916,1999-09-30,,,,,1154,1999-09-30,,,7945139.32634338,1999-09-30,4981342.91349934,1999-09-30,-265862.863695937,1999-09-30,,,368087.332896461,1999-09-30,,,0.0,1999-09-30,,,,,12063200.559633,1999-09-30,12063200.559633,1999-09-30,17158099.802097,1999-09-30,,,18938390.4416776,1999-09-30,,,776430.50327654,1999-09-30,-54836.6920052425,1999-09-30,18580287.8243775,1999-09-30,17538390.6762778,1999-09-30,1783777.36566186,1999-09-30,,,,,96378893.6815203,1999-09-30,,,,,24099378.9921363,1999-09-30,-145412.326343381,1999-09-30,,,-92715.2162516383,1999-09-30,5094899.24246396,1999-09-30,55026560.0891219,1999-09-30,23922031.4246396,1999-09-30,37287920.3944954,1999-09-30,3058809.69855832,1999-09-30,26231828.965924,1999-09-30,12365040.0969856,1999-09-30,28794731.1231979,1999-09-30,3058809.69855832,1999-09-30,,,,
0E9S.L^G19,4983640.98296199,1999-12-31,11318943.0288336,1999-12-31,,,,,17376971.1074705,1999-12-31,-5024372.28309305,1999-12-31,,,11820159.9030144,1999-12-31,10953549.9842726,1999-12-31,31368489.6775885,1999-12-31,,,,,2496812.84927916,1999-12-31,,,,,1154,1999-12-31,,,7945139.32634338,1999-12-31,4981342.91349934,1999-12-31,-265862.863695937,1999-12-31,,,368087.332896461,1999-12-31,,,0.0,1999-12-31,,,,,12063200.559633,1999-12-31,12063200.559633,1999-12-31,17158099.802097,1999-12-31,,,18938390.4416776,1999-12-31,,,776430.50327654,1999-12-31,-54836.6920052425,1999-12-31,18580287.8243775,1999-12-31,17538390.6762778,1999-12-31,1783777.36566186,1999-12-31,,,,,96378893.6815203,1999-12-31,,,,,24099378.9921363,1999-12-31,-145412.326343381,1999-12-31,,,-92715.2162516383,1999-12-31,5094899.24246396,1999-12-31,55026560.0891219,1999-12-31,23922031.4246396,1999-12-31,37287920.3944954,1999-12-31,3058809.69855832,1999-12-31,26231828.965924,1999-12-31,12365040.0969856,1999-12-31,28794731.1231979,1999-12-31,3058809.69855832,1999-12-31,,,,
0E8P.L^G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
