Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.BUILDINGSGROSS,TR.BUILDINGSGROSS.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
0N73.L^I20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0N5E.L^G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0N0K.L^G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MZL.L^I22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MZ7.L^G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MYG.L^G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MVC.L^G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MU8.L^G21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MRR.L^H18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MR1.L^G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MQU.L^G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MQL.L^G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MPY.L^I10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MOP.L^G19,460287365.372574,1999-05-30,762697016.280526,1999-05-30,,,,,,,-678363057.294928,1999-05-30,,,42214304.9467752,1999-05-30,814092459.298685,1999-05-30,1592122922.6675,1999-05-30,17605068.8791484,1999-05-30,,,481867772.385723,1999-05-30,,,,,16410,1999-05-30,625358548.841578,1999-05-30,194412964.934252,1999-05-30,,1999-05-30,-107428780.525986,1999-05-30,174157670.632436,1999-05-30,102696235.128366,1999-05-30,,,-959854857.545398,1999-05-30,,,,1999-05-30,379834093.613024,1999-05-30,379834093.613024,1999-05-30,557399196.931747,1999-05-30,26502254.226675,1999-05-30,529571829.993738,1999-05-30,,,379644791.79712,1999-05-30,,,4758669048.2154,1999-05-30,2268876914.52724,1999-05-30,156457950.845335,1999-05-30,,,,,3217089710.39449,1999-05-30,,,,,702309737.006888,1999-05-30,5963007.20100188,1999-05-30,,,29152479.6493425,1999-05-30,177565103.318723,1999-05-30,4336525998.74765,1999-05-30,1428944757.35755,1999-05-30,1131930208.20288,1999-05-30,880916000.313087,1999-05-30,1907878351.59674,1999-05-30,79412111.7720726,1999-05-30,2428647647.15091,1999-05-30,558913611.458986,1999-05-30,,,,
0MOP.L^G19,460287365.372574,1999-06-30,762697016.280526,1999-06-30,,,,,,,-678363057.294928,1999-06-30,,,42214304.9467752,1999-06-30,814092459.298685,1999-06-30,1592122922.6675,1999-06-30,17605068.8791484,1999-06-30,,,481867772.385723,1999-06-30,,,,,16410,1999-06-30,625358548.841578,1999-06-30,194412964.934252,1999-06-30,,1999-06-30,-107428780.525986,1999-06-30,174157670.632436,1999-06-30,102696235.128366,1999-06-30,,,-959854857.545398,1999-06-30,,,,1999-06-30,379834093.613024,1999-06-30,379834093.613024,1999-06-30,557399196.931747,1999-06-30,26502254.226675,1999-06-30,529571829.993738,1999-06-30,,,379644791.79712,1999-06-30,,,4758669048.2154,1999-06-30,2268876914.52724,1999-06-30,156457950.845335,1999-06-30,,,,,3217089710.39449,1999-06-30,,,,,702309737.006888,1999-06-30,5963007.20100188,1999-06-30,,,29152479.6493425,1999-06-30,177565103.318723,1999-06-30,4336525998.74765,1999-06-30,1428944757.35755,1999-06-30,1131930208.20288,1999-06-30,880916000.313087,1999-06-30,1907878351.59674,1999-06-30,79412111.7720726,1999-06-30,2428647647.15091,1999-06-30,558913611.458986,1999-06-30,,,,
0MOP.L^G19,460287365.372574,1999-09-30,762697016.280526,1999-09-30,,,,,,,-678363057.294928,1999-09-30,,,42214304.9467752,1999-09-30,814092459.298685,1999-09-30,1592122922.6675,1999-09-30,17605068.8791484,1999-09-30,,,481867772.385723,1999-09-30,,,,,16410,1999-09-30,625358548.841578,1999-09-30,194412964.934252,1999-09-30,,1999-09-30,-107428780.525986,1999-09-30,174157670.632436,1999-09-30,102696235.128366,1999-09-30,,,-959854857.545398,1999-09-30,,,,1999-09-30,379834093.613024,1999-09-30,379834093.613024,1999-09-30,557399196.931747,1999-09-30,26502254.226675,1999-09-30,529571829.993738,1999-09-30,,,379644791.79712,1999-09-30,,,4758669048.2154,1999-09-30,2268876914.52724,1999-09-30,156457950.845335,1999-09-30,,,,,3217089710.39449,1999-09-30,,,,,702309737.006888,1999-09-30,5963007.20100188,1999-09-30,,,29152479.6493425,1999-09-30,177565103.318723,1999-09-30,4336525998.74765,1999-09-30,1428944757.35755,1999-09-30,1131930208.20288,1999-09-30,880916000.313087,1999-09-30,1907878351.59674,1999-09-30,79412111.7720726,1999-09-30,2428647647.15091,1999-09-30,558913611.458986,1999-09-30,,,,
0MOP.L^G19,508893326.838773,1999-12-31,786425880.824809,1999-12-31,,,,,,,-853676083.779834,1999-12-31,,,81218839.6384695,1999-12-31,708385533.365806,1999-12-31,1594766628.78173,1999-12-31,15808816.3662932,1999-12-31,,,466987416.78844,1999-12-31,,,,,17464,1999-12-31,633356389.024192,1999-12-31,180588542.512313,1999-12-31,14219570.27656,1999-12-31,-112585538.77794,1999-12-31,211871597.120745,1999-12-31,82891730.2592412,1999-12-31,,,-9619121.06943768,1999-12-31,,,12546679.6557883,1999-12-31,313917924.987823,1999-12-31,313917924.987823,1999-12-31,543689451.750825,1999-12-31,19740109.3251069,1999-12-31,562258537.641392,1999-12-31,,,262141960.274936,1999-12-31,,,4626295367.21329,1999-12-31,2167731666.39606,1999-12-31,264818585.268171,1999-12-31,,,,,3195722952.86031,1999-12-31,,,,,634443767.927694,1999-12-31,-45000757.6987606,1999-12-31,,,,1999-12-31,,1999-12-31,5202689830.60021,1999-12-31,1613837581.85853,1999-12-31,1857995967.96017,1999-12-31,1242204930.45408,1999-12-31,2163716728.90621,1999-12-31,79713238.0797749,1999-12-31,3038973101.694,1999-12-31,801732830.004871,1999-12-31,,,,
0MN9.L^G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MKN.L^G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MJY.L^G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MIL.L^H21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MHS.L^H21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0MH7.L^I11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
