Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.BUILDINGSGROSS,TR.BUILDINGSGROSS.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
IFXGnq.L^K07,,1998-12-31,,,,,,,,,,1998-12-31,,,,1998-12-31,,1998-12-31,,1998-12-31,,,,,,1998-12-31,,,,,,1998-12-31,,,,1998-12-31,,,,,,,,1998-12-31,,,,,,,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,,,1998-12-31,,1998-12-31,,1998-12-31,,,,1998-12-31,,1998-12-31,,,,,,1998-12-31,,1998-12-31,,,,,,,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,1998-12-31,,,,
IFXGnq.L^K07,391944371.608398,1999-03-31,,,,,,,,,-982152294.001868,1999-03-31,,,10428665.9327462,1999-03-31,340872499.054799,1999-03-31,1525845644.73801,1999-03-31,,,,,410350891.37977,1999-03-31,,,,,20000,1999-03-31,,,0.0,1999-03-31,,,,,,,17642273.2630549,1999-03-31,,,,,,,6656229.70598701,1999-03-31,-65406305.4888355,1999-03-31,-65406305.4888355,1999-03-31,-131660704.674851,1999-03-31,10056851.7591851,1999-03-31,77010893.8817721,1999-03-31,189111836.302375,1999-03-31,241978176.152033,1999-03-31,,,3118451520.88337,1999-03-31,1834470652.41082,1999-03-31,629646341.128458,1999-03-31,,,314054456.787652,1999-03-31,1982998387.48777,1999-03-31,,,,,266930274.830976,1999-03-31,0.0,1999-03-31,,,,,,,3157782725.18014,1999-03-31,716041934.714439,1999-03-31,1111593109.98799,1999-03-31,732180456.754292,1999-03-31,1531222861.17783,1999-03-31,444836140.52353,1999-03-31,1626559864.00231,1999-03-31,611083123.331999,1999-03-31,,,,
IFXGnq.L^K07,391944371.608398,1999-06-30,,,,,,,,,-982152294.001868,1999-06-30,,,10428665.9327462,1999-06-30,340872499.054799,1999-06-30,1525845644.73801,1999-06-30,,,,,410350891.37977,1999-06-30,,,,,20000,1999-06-30,,,0.0,1999-06-30,,,,,,,17642273.2630549,1999-06-30,,,,,,,6656229.70598701,1999-06-30,-65406305.4888355,1999-06-30,-65406305.4888355,1999-06-30,-131660704.674851,1999-06-30,10056851.7591851,1999-06-30,77010893.8817721,1999-06-30,189111836.302375,1999-06-30,241978176.152033,1999-06-30,,,3118451520.88337,1999-06-30,1834470652.41082,1999-06-30,629646341.128458,1999-06-30,,,314054456.787652,1999-06-30,1982998387.48777,1999-06-30,,,,,266930274.830976,1999-06-30,0.0,1999-06-30,,,,,,,3157782725.18014,1999-06-30,716041934.714439,1999-06-30,1111593109.98799,1999-06-30,732180456.754292,1999-06-30,1531222861.17783,1999-06-30,444836140.52353,1999-06-30,1626559864.00231,1999-06-30,611083123.331999,1999-06-30,,,,
IFXGnq.L^K07,391944371.608398,1999-09-30,,,,,,,,,-982152294.001868,1999-09-30,,,10428665.9327462,1999-09-30,340872499.054799,1999-09-30,1525845644.73801,1999-09-30,,,,,410350891.37977,1999-09-30,,,,,20000,1999-09-30,,,0.0,1999-09-30,,,,,,,17642273.2630549,1999-09-30,,,,,,,6656229.70598701,1999-09-30,-65406305.4888355,1999-09-30,-65406305.4888355,1999-09-30,-131660704.674851,1999-09-30,10056851.7591851,1999-09-30,77010893.8817721,1999-09-30,189111836.302375,1999-09-30,241978176.152033,1999-09-30,,,3118451520.88337,1999-09-30,1834470652.41082,1999-09-30,629646341.128458,1999-09-30,,,314054456.787652,1999-09-30,1982998387.48777,1999-09-30,,,,,266930274.830976,1999-09-30,0.0,1999-09-30,,,,,,,3157782725.18014,1999-09-30,716041934.714439,1999-09-30,1111593109.98799,1999-09-30,732180456.754292,1999-09-30,1531222861.17783,1999-09-30,444836140.52353,1999-09-30,1626559864.00231,1999-09-30,611083123.331999,1999-09-30,,,,
QP.L^K17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXAFq.L^K07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RENAq.L^K07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDX.L^J07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRF.L^J07,157000.1715,1999-08-31,337999.8495,1999-08-31,,,,,,,-78758.0625,1999-08-31,66999.7215,1999-08-31,683000.3475,1999-08-31,242332.5,1999-08-31,115107.9375,1999-08-31,0.0,1999-08-31,,1999-08-31,138331.613127,1999-08-31,,,,,44,1999-08-31,0.0,1999-08-31,0.0,1999-08-31,0.0,1999-08-31,-19184.7585,1999-08-31,,,9087.7755,1999-08-31,,,0.0,1999-08-31,,,,,6058.3125,1999-08-31,6058.3125,1999-08-31,6058.3125,1999-08-31,,,294000.243,1999-08-31,,,,1999-08-31,,,692999.784,1999-08-31,207999.813,1999-08-31,,1999-08-31,,,,1999-08-31,3394677.7095,1999-08-31,,,,,2218354.0365,1999-08-31,0.0,1999-08-31,,,,,,,1323999.8715,1999-08-31,920000.3055,1999-08-31,1116000.0585,1999-08-31,135000.0615,1999-08-31,315999.7395,1999-08-31,14000.07,1999-08-31,1008000.132,1999-08-31,87999.8265,1999-08-31,541320,1999-08-31,,
