Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.BUILDINGSGROSS,TR.BUILDINGSGROSS.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
0OKN.L^F19,7815826.22959082,1999-06-30,18212045.6523202,1999-06-30,,,,,,,,,,,2661185.57201964,1999-06-30,,,21637851.4376385,1999-06-30,,,,,,,,,,,345,1999-06-30,21705.6479247981,1999-06-30,0.0,1999-06-30,577196.039675563,1999-06-30,-308843.419377146,1999-06-30,921855.053764197,1999-06-30,,,,,,,,,1019658.03298288,1999-06-30,1544551.59687987,1999-06-30,1544551.59687987,1999-06-30,4071304.31426328,1999-06-30,530.806134767983,1999-06-30,3390261.61750882,1999-06-30,,,4393641.12323453,1999-06-30,133002.725424007,1999-06-30,2785216.32726186,1999-06-30,4825326.83071369,1999-06-30,1282625.34511293,1999-06-30,,,,,47116244.7147696,1999-06-30,,,,,21468043.0825627,1999-06-30,1864580.94197523,1999-06-30,,,,,,,37580012.7293037,1999-06-30,13531105.1771277,1999-06-30,30682660.4105278,1999-06-30,3595704.14357045,1999-06-30,16807205.2065942,1999-06-30,8482056.67130818,1999-06-30,20772808.2313959,1999-06-30,1828403.8980508,1999-06-30,,,,
0OKN.L^F19,7815826.22959082,1999-09-30,18212045.6523202,1999-09-30,,,,,,,,,,,2661185.57201964,1999-09-30,,,21637851.4376385,1999-09-30,,,,,,,,,,,345,1999-09-30,21705.6479247981,1999-09-30,0.0,1999-09-30,577196.039675563,1999-09-30,-308843.419377146,1999-09-30,921855.053764197,1999-09-30,,,,,,,,,1019658.03298288,1999-09-30,1544551.59687987,1999-09-30,1544551.59687987,1999-09-30,4071304.31426328,1999-09-30,530.806134767983,1999-09-30,3390261.61750882,1999-09-30,,,4393641.12323453,1999-09-30,133002.725424007,1999-09-30,2785216.32726186,1999-09-30,4825326.83071369,1999-09-30,1282625.34511293,1999-09-30,,,,,47116244.7147696,1999-09-30,,,,,21468043.0825627,1999-09-30,1864580.94197523,1999-09-30,,,,,,,37580012.7293037,1999-09-30,13531105.1771277,1999-09-30,30682660.4105278,1999-09-30,3595704.14357045,1999-09-30,16807205.2065942,1999-09-30,8482056.67130818,1999-09-30,20772808.2313959,1999-09-30,1828403.8980508,1999-09-30,,,,
0OKN.L^F19,7815826.22959082,1999-12-31,18212045.6523202,1999-12-31,,,,,,,,,,,2661185.57201964,1999-12-31,,,21637851.4376385,1999-12-31,,,,,,,,,,,345,1999-12-31,21705.6479247981,1999-12-31,0.0,1999-12-31,577196.039675563,1999-12-31,-308843.419377146,1999-12-31,921855.053764197,1999-12-31,,,,,,,,,1019658.03298288,1999-12-31,1544551.59687987,1999-12-31,1544551.59687987,1999-12-31,4071304.31426328,1999-12-31,530.806134767983,1999-12-31,3390261.61750882,1999-12-31,,,4393641.12323453,1999-12-31,133002.725424007,1999-12-31,2785216.32726186,1999-12-31,4825326.83071369,1999-12-31,1282625.34511293,1999-12-31,,,,,47116244.7147696,1999-12-31,,,,,21468043.0825627,1999-12-31,1864580.94197523,1999-12-31,,,,,,,37580012.7293037,1999-12-31,13531105.1771277,1999-12-31,30682660.4105278,1999-12-31,3595704.14357045,1999-12-31,16807205.2065942,1999-12-31,8482056.67130818,1999-12-31,20772808.2313959,1999-12-31,1828403.8980508,1999-12-31,,,,
0OK7.L^E22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0OF5.L^E21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0OES.L^E11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0NYG.L^E11,790894.053940012,1999-06-30,17008.4742782798,1999-06-30,,,,,,,-317491.519861223,1999-06-30,,,16123324.929381,1999-06-30,-1803606.95992592,1999-06-30,,,,,,,162289.19207192,1999-06-30,,,,,,,,,0.0,1999-06-30,,,-17717.1607065415,1999-06-30,,,270009.529167692,1999-06-30,,,8942914.03823388,1999-06-30,,,,,-2251496.78258729,1999-06-30,-2251496.78258729,1999-06-30,-2251496.78258729,1999-06-30,,,291270.122015542,1999-06-30,,,,,,,666165.24256596,1999-06-30,423085.797672211,1999-06-30,109137.709952296,1999-06-30,,,2274883.43471993,1999-06-30,1456350.61007771,1999-06-30,,,,,2410242.5425179,1999-06-30,,,,,,,,,17118320.6746604,1999-06-30,1956683.22843044,1999-06-30,16695234.8769882,1999-06-30,289144.062730757,1999-06-30,14905092.9591992,1999-06-30,,,2213936.40188942,1999-06-30,257253.173458982,1999-06-30,,,,
0NYG.L^E11,790894.053940012,1999-09-30,17008.4742782798,1999-09-30,,,,,,,-317491.519861223,1999-09-30,,,16123324.929381,1999-09-30,-1803606.95992592,1999-09-30,,,,,,,162289.19207192,1999-09-30,,,,,,,,,0.0,1999-09-30,,,-17717.1607065415,1999-09-30,,,270009.529167692,1999-09-30,,,8942914.03823388,1999-09-30,,,,,-2251496.78258729,1999-09-30,-2251496.78258729,1999-09-30,-2251496.78258729,1999-09-30,,,291270.122015542,1999-09-30,,,,,,,666165.24256596,1999-09-30,423085.797672211,1999-09-30,109137.709952296,1999-09-30,,,2274883.43471993,1999-09-30,1456350.61007771,1999-09-30,,,,,2410242.5425179,1999-09-30,,,,,,,,,17118320.6746604,1999-09-30,1956683.22843044,1999-09-30,16695234.8769882,1999-09-30,289144.062730757,1999-09-30,14905092.9591992,1999-09-30,,,2213936.40188942,1999-09-30,257253.173458982,1999-09-30,,,,
0NXV.L^E22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0NVD.L^F17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
