Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.BUILDINGSGROSS,TR.BUILDINGSGROSS.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
0M2P.L^I19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0M27.L^G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0M14.L^G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0LQE.L^G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0LOQ.L^G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0KYU.L^I09,,1992-05-30,,1992-05-30,,,,,,,-50918210.97,1992-05-30,,1992-05-30,,1992-05-30,-21229370.67,1992-05-30,17786494.68,1992-05-30,,,,,75063382.86,1992-05-30,,,,,,1992-05-30,,,,1992-05-30,,1992-05-30,,,,1992-05-30,,,,,32234134.23,1992-05-30,,,,,1468088.22,1992-05-30,1468088.22,1992-05-30,1504549.14,1992-05-30,,1992-05-30,,1992-05-30,,1992-05-30,,1992-05-30,-70240.89,1992-05-30,,,,1992-05-30,,,,,,1992-05-30,30083476.14,1992-05-30,,,,,5788707.24,1992-05-30,-21983.79,1992-05-30,,1992-05-30,,1992-05-30,,1992-05-30,,1992-05-30,,1992-05-30,,1992-05-30,,1992-05-30,,1992-05-30,,,,1992-05-30,,1992-05-30,,,,
0KYU.L^I09,,1992-08-29,,1992-08-29,,,,,,,-50918210.97,1992-08-29,,1992-08-29,,1992-08-29,-21229370.67,1992-08-29,17786494.68,1992-08-29,,,,,75063382.86,1992-08-29,,,,,,1992-08-29,,,,1992-08-29,,1992-08-29,,,,1992-08-29,,,,,32234134.23,1992-08-29,,,,,1468088.22,1992-08-29,1468088.22,1992-08-29,1504549.14,1992-08-29,,1992-08-29,,1992-08-29,,1992-08-29,,1992-08-29,-70240.89,1992-08-29,,,,1992-08-29,,,,,,1992-08-29,30083476.14,1992-08-29,,,,,5788707.24,1992-08-29,-21983.79,1992-08-29,,1992-08-29,,1992-08-29,,1992-08-29,,1992-08-29,,1992-08-29,,1992-08-29,,1992-08-29,,1992-08-29,,,,1992-08-29,,1992-08-29,,,,
0KYU.L^I09,,1992-11-29,,1992-11-29,,,,,,,-50918210.97,1992-11-29,,1992-11-29,,1992-11-29,-21229370.67,1992-11-29,17786494.68,1992-11-29,,,,,75063382.86,1992-11-29,,,,,,1992-11-29,,,,1992-11-29,,1992-11-29,,,,1992-11-29,,,,,32234134.23,1992-11-29,,,,,1468088.22,1992-11-29,1468088.22,1992-11-29,1504549.14,1992-11-29,,1992-11-29,,1992-11-29,,1992-11-29,,1992-11-29,-70240.89,1992-11-29,,,,1992-11-29,,,,,,1992-11-29,30083476.14,1992-11-29,,,,,5788707.24,1992-11-29,-21983.79,1992-11-29,,1992-11-29,,1992-11-29,,1992-11-29,,1992-11-29,,1992-11-29,,1992-11-29,,1992-11-29,,1992-11-29,,,,1992-11-29,,1992-11-29,,,,
0KYU.L^I09,12259572.0,1993-04-30,18466841.25,1993-04-30,,,,,,,-51762784.5,1993-04-30,2970191.25,1993-04-30,3705951.0,1993-04-30,28385359.5,1993-04-30,36278055.0,1993-04-30,,,,,22577427.0,1993-04-30,,,,,,1993-04-30,,,,1993-04-30,1569532.5,1993-04-30,,,3084760.5,1993-04-30,,,,,20205909.75,1993-04-30,,,,,6758261.25,1993-04-30,6758261.25,1993-04-30,9403950.0,1993-04-30,3951645.75,1993-04-30,1569532.5,1993-04-30,31572768.75,1993-04-30,270198.0,1993-04-30,-1608605.25,1993-04-30,,,36344280.0,1993-04-30,,,,,,1993-04-30,77622322.5,1993-04-30,,,,,12223810.5,1993-04-30,-606621.0,1993-04-30,,1993-04-30,,1993-04-30,,1993-04-30,101029548.75,1993-04-30,36180704.25,1993-04-30,26124438.0,1993-04-30,29223768.0,1993-04-30,51870069.0,1993-04-30,,,49160804.25,1993-04-30,11659573.5,1993-04-30,,,,
0KYU.L^I09,12259572.0,1993-05-30,18466841.25,1993-05-30,,,,,,,-51762784.5,1993-05-30,2970191.25,1993-05-30,3705951.0,1993-05-30,28385359.5,1993-05-30,36278055.0,1993-05-30,,,,,22577427.0,1993-05-30,,,,,,1993-05-30,,,,1993-05-30,1569532.5,1993-05-30,,,3084760.5,1993-05-30,,,,,20205909.75,1993-05-30,,,,,6758261.25,1993-05-30,6758261.25,1993-05-30,9403950.0,1993-05-30,3951645.75,1993-05-30,1569532.5,1993-05-30,31572768.75,1993-05-30,270198.0,1993-05-30,-1608605.25,1993-05-30,,,36344280.0,1993-05-30,,,,,,1993-05-30,77622322.5,1993-05-30,,,,,12223810.5,1993-05-30,-606621.0,1993-05-30,,1993-05-30,,1993-05-30,,1993-05-30,101029548.75,1993-05-30,36180704.25,1993-05-30,26124438.0,1993-05-30,29223768.0,1993-05-30,51870069.0,1993-05-30,,,49160804.25,1993-05-30,11659573.5,1993-05-30,,,,
