Date,CLOSE,COUNT,HIGH,LOW,OPEN,VOLUME
1994-06-16,36.0,,,,,
1994-06-17,36.0,,,,,
1994-06-20,36.125,,,,,
1994-06-21,35.375,,,,,
1994-06-22,34.875,,,,,
1994-06-23,34.375,,,,,
1994-06-24,34.5,,,,,
1994-06-28,34.125,,,,,
1994-06-29,34.125,,,,,
1994-06-30,34.0,,,,,
1994-07-01,34.125,,,,,
1994-07-04,34.375,,,,,
1994-07-05,34.375,,,,,
1994-07-06,34.375,,,,,
1994-07-07,34.25,,,,,
1994-07-08,34.375,,,,,
1994-07-11,34.125,,,,,
1994-07-12,34.25,,,,,
1994-07-13,34.125,,,,,
1994-07-14,34.25,,,,,
1994-07-15,34.5,,,,,
1994-07-18,34.875,,,,,
1994-07-19,35.25,,,,,
1994-07-20,35.25,,,,,
1994-07-21,35.0,,,,,
1994-07-22,34.625,,,,,
1994-07-25,34.75,,,,,
1994-07-26,34.5,,,,,
1994-07-27,34.625,,,,,
1994-07-28,34.75,,,,,
1994-07-29,34.375,,,,,
1994-08-01,34.625,,,,,
1994-08-02,35.25,,,,,
1994-08-03,35.375,,,,,
1994-08-04,35.5,,,,,
1994-08-05,35.375,,,,,
1994-08-08,35.125,,,,,
1994-08-09,35.25,,,,,
1994-08-10,35.25,,,,,
1994-08-11,35.25,,,,,
1994-08-12,35.5,,,,,
1994-08-15,35.625,,,,,
1994-08-16,35.75,,,,,
1994-08-17,35.875,,,,,
1994-08-18,36.0,,,,,
1994-08-19,36.25,,,,,
1994-08-22,36.0,,,,,
1994-08-23,36.125,,,,,
1994-08-24,36.25,,,,,
1994-08-25,36.625,,,,,
1994-08-26,36.875,,,,,
1994-08-31,37.25,,,,,
1994-09-01,37.625,,,,,
1994-09-02,37.5,,,,,
1994-09-05,37.25,,,,,
1994-09-06,37.5,,,,,
1994-09-07,37.5,,,,,
1994-09-08,37.5,,,,,
1994-09-09,37.75,,,,,
1994-09-12,38.375,,,,,
1994-09-13,38.25,,,,,
1994-09-14,37.625,,,,,
1994-09-15,38.0,,,,,
1994-09-16,37.875,,,,,
1994-09-19,37.875,,,,,
1994-09-20,37.875,,,,,
1994-09-21,37.875,,,,,
1994-09-22,37.875,,,,,
1994-09-23,37.875,,,,,
1994-09-26,37.125,,,,,
1994-09-27,37.5,,,,,
1994-09-28,37.5,,,,,
1994-09-29,37.625,,,,,
1994-09-30,38.0,,,,,
1994-10-03,37.125,,,,,
1994-10-04,37.875,,,,,
1994-10-05,37.5,,,,,
1994-10-06,36.875,,,,,
1994-10-07,36.0,,,,,
1994-10-10,35.75,,,,,
1994-10-11,36.0,,,,,
1994-10-12,36.5,,,,,
1994-10-13,36.375,,,,,
1994-10-14,36.375,,,,,
1994-10-17,36.875,,,,,
1994-10-18,36.625,,,,,
1994-10-19,36.625,,,,,
1994-10-20,36.625,,,,,
1994-10-21,36.625,,,,,
1994-10-24,36.5,,,,,
1994-10-26,36.375,,,,,
1994-10-27,36.0,,,,,
1994-10-28,36.375,,,,,
1994-10-31,36.875,,,,,
1994-11-01,37.5,,,,,
1994-11-02,37.75,,,,,
1994-11-03,37.375,,,,,
1994-11-04,37.25,,,,,
1994-11-07,37.25,,,,,
1994-11-08,37.0,,,,,
1994-11-09,36.875,,,,,
1994-11-10,37.0,,,,,
1994-11-11,37.0,,,,,
1994-11-14,37.0,,,,,
1994-11-15,37.375,,,,,
1994-11-16,37.75,,,,,
1994-11-17,37.75,,,,,
1994-11-18,37.5,,,,,
1994-11-21,37.25,,,,,
1994-11-22,37.125,,,,,
1994-11-23,36.875,,,,,
1994-11-24,36.25,,,,,
1994-11-25,35.625,,,,,
1994-11-28,36.125,,,,,
1994-11-29,36.375,,,,,
1994-11-30,36.625,,,,,
1994-12-01,36.375,,,,,
1994-12-02,36.25,,,,,
1994-12-05,36.0,,,,,
1994-12-06,36.0,,,,,
1994-12-07,36.125,,,,,
1994-12-08,35.625,,,,,
1994-12-09,35.5,,,,,
1994-12-12,34.75,,,,,
1994-12-13,34.625,,,,,
1994-12-14,34.875,,,,,
1994-12-15,34.875,,,,,
1994-12-16,35.25,,,,,
1994-12-19,35.5,,,,,
1994-12-20,35.375,,,,,
1994-12-21,35.375,,,,,
1994-12-22,35.625,,,,,
1994-12-23,35.75,,,,,
1994-12-29,35.75,,,,,
1994-12-30,35.75,,,,,
1995-01-03,36.75,,,,,
1995-01-04,37.625,,,,,
1995-01-05,37.125,,,,,
1995-01-06,36.75,,,,,
1995-01-09,36.5,,,,,
1995-01-10,36.625,,,,,
1995-01-11,36.625,,,,,
1995-01-12,37.0,,,,,
1995-01-13,37.125,,,,,
1995-01-16,37.0,,,,,
1995-01-17,37.25,,,,,
1995-01-18,37.625,,,,,
1995-01-19,38.25,,,,,
1995-01-20,38.0,,,,,
1995-01-23,37.625,,,,,
1995-01-24,37.375,,,,,
1995-01-25,37.25,,,,,
1995-01-26,37.375,,,,,
1995-01-27,37.25,,,,,
1995-01-30,37.125,,,,,
1995-01-31,37.375,,,,,
1995-02-01,37.375,,,,,
1995-02-02,37.0,,,,,
1995-02-03,37.25,,,,,
1995-02-06,37.25,,,,,
1995-02-07,37.625,,,,,
1995-02-08,37.75,,,,,
1995-02-09,37.625,,,,,
1995-02-10,38.0,,,,,
1995-02-13,37.875,,,,,
1995-02-14,38.25,,,,,
1995-02-15,38.875,,,,,
1995-02-16,38.375,,,,,
1995-02-17,38.5,,,,,
1995-02-20,38.5,,,,,
1995-02-21,38.375,,,,,
1995-02-22,38.375,,,,,
1995-02-23,38.25,,,,,
1995-02-24,38.5,,,,,
1995-02-27,38.5,,,,,
1995-02-28,38.5,,,,,
1995-03-01,38.5,,,,,
1995-03-02,38.5,,,,,
1995-03-03,38.5,,,,,
1995-03-06,39.25,,,,,
1995-03-07,39.25,,,,,
1995-03-08,39.125,,,,,
