Date,CLOSE,COUNT,HIGH,LOW,OPEN,VOLUME
1994-06-17,102.0,,,,,
1994-06-20,97.0,,,,,
1994-06-21,98.0,,,,,
1994-06-22,95.0,,,,,
1994-06-23,96.0,,,,,
1994-06-24,94.0,,,,,
1994-06-28,93.0,,,,,
1994-06-29,95.0,,,,,
1994-06-30,100.0,,,,,
1994-07-01,98.0,,,,,
1994-07-04,97.0,,,,,
1994-07-05,97.0,,,,,
1994-07-06,97.0,,,,,
1994-07-07,98.0,,,,,
1994-07-08,98.0,,,,,
1994-07-11,98.0,,,,,
1994-07-12,101.0,,,,,
1994-07-13,103.0,,,,,
1994-07-14,103.0,,,,,
1994-07-15,103.0,,,,,
1994-07-18,103.0,,,,,
1994-07-19,105.0,,,,,
1994-07-20,107.0,,,,,
1994-07-21,108.0,,,,,
1994-07-22,110.0,,,,,
1994-07-25,109.0,,,,,
1994-07-26,109.0,,,,,
1994-07-27,107.0,,,,,
1994-07-28,105.0,,,,,
1994-07-29,105.0,,,,,
1994-08-01,106.0,,,,,
1994-08-02,109.0,,,,,
1994-08-03,113.0,,,,,
1994-08-04,111.0,,,,,
1994-08-05,111.0,,,,,
1994-08-08,108.0,,,,,
1994-08-09,109.0,,,,,
1994-08-10,109.0,,,,,
1994-08-11,108.0,,,,,
1994-08-12,104.0,,,,,
1994-08-15,105.0,,,,,
1994-08-16,105.0,,,,,
1994-08-17,110.0,,,,,
1994-08-18,108.0,,,,,
1994-08-19,108.0,,,,,
1994-08-22,108.0,,,,,
1994-08-23,107.0,,,,,
1994-08-24,107.0,,,,,
1994-08-25,111.0,,,,,
1994-08-26,108.0,,,,,
1994-08-31,115.0,,,,,
1994-09-01,114.0,,,,,
1994-09-02,113.0,,,,,
1994-09-05,111.0,,,,,
1994-09-06,109.0,,,,,
1994-09-07,111.0,,,,,
1994-09-08,110.0,,,,,
1994-09-09,109.0,,,,,
1994-09-12,108.0,,,,,
1994-09-13,107.0,,,,,
1994-09-14,107.0,,,,,
1994-09-15,108.0,,,,,
1994-09-16,108.0,,,,,
1994-09-19,105.0,,,,,
1994-09-20,105.0,,,,,
1994-09-21,103.0,,,,,
1994-09-22,100.0,,,,,
1994-09-23,102.0,,,,,
1994-09-26,103.0,,,,,
1994-09-27,102.0,,,,,
1994-09-28,102.0,,,,,
1994-09-29,102.0,,,,,
1994-09-30,100.0,,,,,
1994-10-03,100.0,,,,,
1994-10-04,100.0,,,,,
1994-10-05,99.0,,,,,
1994-10-06,98.0,,,,,
1994-10-07,98.0,,,,,
1994-10-10,98.0,,,,,
1994-10-11,99.0,,,,,
1994-10-12,104.0,,,,,
1994-10-13,104.0,,,,,
1994-10-14,107.0,,,,,
1994-10-17,109.0,,,,,
1994-10-18,107.0,,,,,
1994-10-19,106.0,,,,,
1994-10-20,107.0,,,,,
1994-10-21,105.0,,,,,
1994-10-24,109.0,,,,,
1994-10-26,107.0,,,,,
1994-10-27,107.0,,,,,
1994-10-28,107.0,,,,,
1994-10-31,110.0,,,,,
1994-11-01,112.0,,,,,
1994-11-02,111.0,,,,,
1994-11-03,109.0,,,,,
1994-11-04,109.0,,,,,
1994-11-07,107.0,,,,,
1994-11-08,107.0,,,,,
1994-11-09,109.0,,,,,
1994-11-10,109.0,,,,,
1994-11-11,109.0,,,,,
1994-11-14,113.0,,,,,
1994-11-15,113.0,,,,,
1994-11-16,114.0,,,,,
1994-11-17,117.0,,,,,
1994-11-18,117.0,,,,,
1994-11-21,118.0,,,,,
1994-11-22,118.0,,,,,
1994-11-23,117.0,,,,,
1994-11-24,118.0,,,,,
1994-11-25,118.0,,,,,
1994-11-28,121.0,,,,,
1994-11-29,118.0,,,,,
1994-11-30,118.0,,,,,
1994-12-01,117.0,,,,,
1994-12-02,116.0,,,,,
1994-12-05,117.0,,,,,
1994-12-06,115.0,,,,,
1994-12-07,115.0,,,,,
1994-12-08,114.0,,,,,
1994-12-09,114.0,,,,,
1994-12-12,114.0,,,,,
1996-09-04,142.25,,,,,
