Date,CLOSE,COUNT,HIGH,LOW,OPEN,VOLUME
1996-12-31,5.875,,,,,
1997-01-06,5.625,,,,,
1997-01-09,5.5,,,,,
1997-01-15,5.25,,,,,
1997-01-17,4.875,,,,,
1997-01-24,4.625,,,,,
1997-01-27,4.5,,,,,
1997-02-05,4.875,,,,,
1997-02-13,4.75,,,,,
1997-02-18,4.625,,,,,
1997-03-21,4.375,,,,,
1997-04-03,4.25,,,,,
1997-04-07,4.125,,,,,
1997-04-23,4.5,,,,,
1997-05-09,4.75,,,,,
1997-05-20,4.9375,,,,,
1997-05-21,5.0,,,,,
1997-05-22,4.9375,,,,,
1997-05-27,5.0,,,,,
1997-05-28,5.1875,,,,,
1997-05-29,5.25,,,,,
1997-06-06,5.4375,,,,,
1997-06-17,5.5,,,,,
1997-06-20,5.4375,,,,,
1997-06-24,5.5,,,,,
1997-06-25,5.4375,,,,,
1997-06-26,5.5,,,,,
1997-07-02,5.25,,,,,
1997-07-03,5.625,,,,,
1997-07-07,5.5,,,,,
1997-07-25,5.375,,,,,
1997-08-04,5.25,,,,,
1997-08-14,5.0,,,,,
1997-08-19,4.5,,,,,
1997-08-28,4.38,,,,,
1997-09-01,4.25,,,,,
1997-09-03,4.38,,,,,
1997-09-04,4.25,,,,,
1997-09-22,4.0,,,,,
1997-09-25,4.25,,,,,
1997-10-03,3.75,,,,,
1997-10-20,3.5,,,,,
1997-11-10,3.13,,,,,
1997-12-30,3.125,,,,,
1998-01-19,2.975,,,,,
1998-01-26,3.365,,,,,
1998-02-25,3.5,,,,,
1998-03-04,3.63,,,,,
1998-03-05,3.5,,,,,
1998-03-11,3.75,,,,,
1998-03-12,3.63,,,,,
1998-03-16,3.88,,,,,
1998-03-23,3.75,,,,,
1998-04-24,3.13,,,,,
1998-10-27,3.3,,,,,
1998-10-30,3.3,,,,,
1998-11-04,3.4,,,,,
1998-11-13,3.7,,,,,
1998-11-17,3.6,,,,,
1998-11-24,3.5,,,,,
1998-12-16,3.4,,,,,
1999-01-05,3.45,,,,,
1999-01-07,3.5,,,,,
1999-01-08,3.65,,,,,
1999-01-13,3.7,,,,,
1999-01-25,4.7,,,,,
1999-01-28,3.725,,,,,
1999-01-29,4.74,,,,,
1999-02-01,3.7,,,,,
1999-02-04,3.8,,,,,
1999-02-22,4.0,,,,,
1999-03-02,4.55,,,,,
1999-03-05,4.6,,,,,
1999-03-11,4.75,,,,,
1999-03-15,4.8,,,,,
1999-03-18,5.2,,,,,
1999-04-09,6.1,,,,,
1999-04-14,6.05,,,,,
1999-04-21,6.0,,,,,
1999-04-26,6.1,,,,,
1999-04-29,6.15,,,,,
1999-04-30,6.1,,,,,
1999-05-05,6.15,,,,,
1999-05-11,6.2,,,,,
1999-05-17,5.9,,,,,
1999-05-18,5.8,,,,,
1999-05-25,5.9,,,,,
1999-05-27,5.7,,,,,
1999-05-28,5.8,,,,,
1999-06-02,6.8,,,,,
1999-06-03,5.8,,,,,
1999-06-11,6.6,,,,,
1999-06-16,6.5,,,,,
1999-06-22,6.6,,,,,
1999-07-06,8.0,,,,,
1999-07-09,7.8,,,,,
1999-07-26,8.0,,,,,
1999-07-27,7.9,,,,,
1999-08-03,8.0,,,,,
1999-08-09,7.8,,,,,
1999-08-13,8.0,,,,,
1999-08-17,8.2,,,,,
1999-08-18,8.3,,,,,
1999-08-26,8.4,,,,,
1999-09-02,9.0,,,,,
1999-09-03,9.3,,,,,
1999-09-06,9.25,,,,,
1999-09-08,9.5,,,,,
1999-09-10,10.1,,,,,
1999-09-14,10.85,,,,,
1999-09-15,10.6,,,,,
1999-09-17,9.5,,,,,
1999-09-20,9.8,,,,,
1999-09-21,10.0,,,,,
1999-09-22,9.7,,,,,
1999-09-23,9.4,,,,,
1999-09-24,9.25,,,,,
1999-09-27,9.5,,,,,
1999-09-28,9.7,,,,,
1999-09-29,9.8,,,,,
1999-09-30,10.0,,,,,
1999-10-06,10.2,,,,,
1999-10-07,10.1,,,,,
1999-10-11,10.2,,,,,
1999-10-14,10.0,,,,,
1999-10-18,9.5,,,,,
1999-10-25,9.45,,,,,
1999-11-01,9.35,,,,,
1999-11-02,9.45,,,,,
1999-11-05,9.65,,,,,
1999-11-08,9.55,,,,,
1999-11-10,9.85,,,,,
1999-11-16,10.05,,,,,
1999-11-17,10.25,,,,,
1999-11-18,10.05,,,,,
1999-11-19,10.45,,,,,
1999-11-22,10.55,,,,,
1999-11-26,10.65,,,,,
1999-12-03,10.05,,,,,
1999-12-06,10.35,,,,,
1999-12-08,10.25,,,,,
1999-12-15,10.05,,,,,
1999-12-16,9.95,,,,,
1999-12-20,10.05,,,,,
2000-01-25,9.35,,,,,
2000-01-28,9.55,,,,,
2000-01-31,9.75,,,,,
2000-02-01,9.65,,,,,
2000-02-02,9.75,,,,,
2000-02-15,9.25,,,,,
2000-02-23,9.15,,,,,
2000-02-25,9.35,,,,,
2000-02-29,9.45,,,,,
2000-03-03,9.35,,,,,
2000-03-06,9.15,,,,,
2000-03-14,8.85,,,,,
2000-03-21,9.15,,,,,
2000-03-30,9.3,,,,,
2000-04-06,9.05,,,,,
2000-04-11,9.15,,,,,
2000-04-18,8.35,,,,,
2000-05-09,9.1,,,,,
2000-05-12,8.65,,,,,
2000-05-18,8.45,,,,,
2000-05-19,8.65,,,,,
2000-05-22,8.55,,,,,
2000-05-24,8.45,,,,,
2000-05-25,8.35,,,,,
2000-06-09,8.75,,,,,
2000-06-14,8.55,,,,,
2000-06-15,8.6,,,,,
2000-06-19,8.55,,,,,
2000-06-23,8.8,,,,,
2000-06-27,8.75,,,,,
2000-07-04,8.95,,,,,
2000-07-07,9.15,,,,,
2000-07-18,8.85,,,,,
2000-07-19,8.55,,,,,
2000-07-25,8.3,,,,,
2000-07-28,8.25,,,,,
2000-07-31,8.3,,,,,
2000-08-01,8.05,,,,,
2000-08-14,8.25,,,,,
2000-09-18,8.18,,,,,
2000-09-19,8.05,,,,,
2000-09-20,7.93,,,,,
2000-09-26,7.8,,,,,
2000-10-11,8.05,,,,,
2000-10-18,7.85,,,,,
2000-10-20,7.55,,,,,
2000-10-24,7.8,,,,,
2000-10-25,8.05,,,,,
2000-11-02,7.75,,,,,
2000-11-06,7.93,,,,,
2000-11-08,8.05,,,,,
2000-11-27,7.43,,,,,
2000-12-01,7.3,,,,,
2000-12-04,7.23,,,,,
2000-12-05,7.3,,,,,
2000-12-12,7.23,,,,,
2000-12-18,7.3,,,,,
