Date,CLOSE,COUNT,HIGH,LOW,OPEN,VOLUME
1994-06-16,22.5,,,,,
1994-06-17,22.625,,,,,
1994-06-20,22.5,,,,,
1994-06-21,22.625,,,,,
1994-06-22,22.625,,,,,
1994-06-23,22.625,,,,,
1994-06-24,22.625,,,,,
1994-06-28,22.75,,,,,
1994-06-29,22.75,,,,,
1994-06-30,22.75,,,,,
1994-07-01,22.625,,,,,
1994-07-04,22.625,,,,,
1994-07-05,22.625,,,,,
1994-07-06,22.625,,,,,
1994-07-07,22.625,,,,,
1994-07-08,22.75,,,,,
1994-07-11,22.875,,,,,
1994-07-12,22.875,,,,,
1994-07-13,23.125,,,,,
1994-07-14,23.0,,,,,
1994-07-15,23.0,,,,,
1994-07-18,22.875,,,,,
1994-07-19,23.0,,,,,
1994-07-20,22.875,,,,,
1994-07-21,22.625,,,,,
1994-07-22,22.875,,,,,
1994-07-25,22.875,,,,,
1994-07-26,22.5,,,,,
1994-07-27,22.5,,,,,
1994-07-28,22.5,,,,,
1994-07-29,22.5,,,,,
1994-08-01,22.5,,,,,
1994-08-02,22.5,,,,,
1994-08-03,22.625,,,,,
1994-08-04,22.5,,,,,
1994-08-05,22.5,,,,,
1994-08-08,22.5,,,,,
1994-08-09,22.5,,,,,
1994-08-10,22.5,,,,,
1994-08-11,22.625,,,,,
1994-08-12,22.5,,,,,
1994-08-15,22.875,,,,,
1994-08-16,22.75,,,,,
1994-08-17,22.75,,,,,
1994-08-18,22.75,,,,,
1994-08-19,22.875,,,,,
1994-08-22,23.0,,,,,
1994-08-23,23.0,,,,,
1994-08-24,22.875,,,,,
1994-08-25,23.0,,,,,
1994-08-26,22.875,,,,,
1994-08-31,22.625,,,,,
1994-09-01,22.625,,,,,
1994-09-02,22.625,,,,,
1994-09-05,22.625,,,,,
1994-09-06,22.625,,,,,
1994-09-07,22.875,,,,,
1994-09-08,22.875,,,,,
1994-09-09,22.75,,,,,
1994-09-12,22.75,,,,,
1994-09-13,22.75,,,,,
1994-09-14,22.75,,,,,
1994-09-15,22.875,,,,,
1994-09-16,22.875,,,,,
1994-09-19,22.875,,,,,
1994-09-20,22.875,,,,,
1994-09-21,22.875,,,,,
1994-09-22,22.875,,,,,
1994-09-23,22.75,,,,,
1994-09-26,22.75,,,,,
1994-09-27,22.75,,,,,
1994-09-28,23.0,,,,,
1994-09-29,22.875,,,,,
1994-09-30,22.75,,,,,
1994-10-03,22.75,,,,,
1994-10-04,22.75,,,,,
1994-10-05,22.75,,,,,
1994-10-06,22.75,,,,,
1994-10-07,22.75,,,,,
1994-10-10,22.75,,,,,
1994-10-11,22.75,,,,,
1994-10-12,22.75,,,,,
1994-10-13,22.75,,,,,
1994-10-14,22.75,,,,,
1994-10-17,22.875,,,,,
1994-10-18,23.0,,,,,
1994-10-19,23.0,,,,,
1994-10-20,23.0,,,,,
1994-10-21,23.0,,,,,
1994-10-24,23.125,,,,,
1994-10-26,23.0,,,,,
1994-10-27,23.0,,,,,
1994-10-28,23.0,,,,,
1994-10-31,23.0,,,,,
1994-11-01,23.0,,,,,
1994-11-02,23.0,,,,,
1994-11-03,23.0,,,,,
1994-11-04,22.875,,,,,
1994-11-07,22.75,,,,,
1994-11-08,22.75,,,,,
1994-11-09,22.875,,,,,
1994-11-10,22.75,,,,,
1994-11-11,22.75,,,,,
1994-11-14,22.75,,,,,
1994-11-15,22.75,,,,,
1994-11-16,22.75,,,,,
1994-11-17,22.75,,,,,
1994-11-18,22.75,,,,,
1994-11-21,22.75,,,,,
1994-11-22,22.625,,,,,
1994-11-23,22.75,,,,,
1994-11-24,22.75,,,,,
1994-11-25,22.75,,,,,
1994-11-28,22.75,,,,,
1994-11-29,22.75,,,,,
1994-11-30,22.75,,,,,
1994-12-01,22.75,,,,,
1994-12-02,22.75,,,,,
1994-12-05,22.75,,,,,
1994-12-06,22.75,,,,,
1994-12-07,22.75,,,,,
1994-12-08,22.75,,,,,
1994-12-09,22.75,,,,,
1994-12-12,22.75,,,,,
1994-12-13,22.75,,,,,
1994-12-14,22.75,,,,,
1994-12-15,22.75,,,,,
1994-12-16,22.75,,,,,
1994-12-19,22.75,,,,,
1994-12-20,22.75,,,,,
1994-12-21,22.75,,,,,
1994-12-22,22.75,,,,,
1994-12-23,22.75,,,,,
1994-12-29,22.75,,,,,
1994-12-30,22.75,,,,,
1995-01-03,22.875,,,,,
1995-01-04,22.875,,,,,
1995-01-05,22.875,,,,,
1995-01-06,22.875,,,,,
1995-01-09,22.875,,,,,
1995-01-10,22.875,,,,,
1995-01-11,22.875,,,,,
1995-01-12,22.875,,,,,
1995-01-13,22.875,,,,,
1995-01-16,22.875,,,,,
1995-01-17,22.875,,,,,
1995-01-18,22.875,,,,,
1995-01-19,22.875,,,,,
1995-01-20,22.875,,,,,
1995-01-23,22.875,,,,,
1995-01-24,22.875,,,,,
1995-01-25,22.75,,,,,
1995-01-26,22.875,,,,,
1995-01-27,22.875,,,,,
1995-01-30,22.875,,,,,
1995-01-31,23.0,,,,,
1995-02-01,23.0,,,,,
1995-02-02,23.0,,,,,
1995-02-03,23.0,,,,,
1995-02-06,23.0,,,,,
1995-02-07,22.875,,,,,
1995-02-08,22.875,,,,,
1995-02-09,22.875,,,,,
1995-02-10,22.875,,,,,
1995-02-13,22.875,,,,,
1995-02-14,23.0,,,,,
1995-02-15,22.875,,,,,
1995-02-16,23.0,,,,,
1995-02-17,23.0,,,,,
1995-02-20,23.125,,,,,
1995-02-21,23.125,,,,,
1995-02-22,23.125,,,,,
1995-02-23,23.125,,,,,
1995-02-24,23.125,,,,,
1995-02-27,23.25,,,,,
1995-02-28,23.25,,,,,
1995-03-01,23.25,,,,,
1995-03-02,23.25,,,,,
1995-03-03,23.25,,,,,
1995-03-06,23.375,,,,,
1995-03-07,23.5,,,,,
1995-03-08,23.625,,,,,
1995-03-09,23.625,,,,,
1995-03-10,23.625,,,,,
1995-03-13,23.5,,,,,
1995-03-14,23.5,,,,,
1995-03-15,23.5,,,,,
1995-03-16,23.5,,,,,
1995-03-17,23.5,,,,,
1995-03-20,23.5,,,,,
1995-03-21,23.5,,,,,
1995-03-22,23.5,,,,,
1995-03-23,23.5,,,,,
1995-03-24,23.5,,,,,
1995-03-27,23.5,,,,,
1995-03-28,23.5,,,,,
1995-03-29,23.625,,,,,
1995-03-30,23.75,,,,,
1995-03-31,23.75,,,,,
1995-04-03,23.75,,,,,
1995-04-04,23.75,,,,,
1995-04-05,23.75,,,,,
1995-04-06,23.75,,,,,
1995-04-07,23.625,,,,,
1995-04-10,23.625,,,,,
1995-04-11,23.625,,,,,
1995-04-12,23.625,,,,,
1995-04-13,23.625,,,,,
1995-04-18,23.625,,,,,
1995-04-19,23.75,,,,,
1995-04-20,23.75,,,,,
1995-04-21,23.75,,,,,
1995-04-24,23.625,,,,,
1995-04-25,23.75,,,,,
1995-04-26,23.75,,,,,
1995-04-27,23.625,,,,,
1995-04-28,23.625,,,,,
1995-05-01,23.625,,,,,
1995-05-02,23.625,,,,,
1995-05-04,23.625,,,,,
1995-05-05,23.625,,,,,
