Date,CLOSE,COUNT,HIGH,LOW,OPEN,VOLUME
1994-06-16,2225.0,,,,,
1994-06-17,2230.0,,,,,
1994-06-20,2205.0,,,,,
1994-06-21,2205.0,,,,,
1994-06-22,2163.0,,,,,
1994-06-23,2203.0,,,,,
1994-06-24,2135.0,,,,,
1994-06-28,2193.0,,,,,
1994-06-29,2175.0,,,,,
1994-06-30,2165.0,,,,,
1994-07-01,2158.0,,,,,
1994-07-04,2170.0,,,,,
1994-07-05,2190.0,,,,,
1994-07-06,2163.0,,,,,
1994-07-07,2170.0,,,,,
1994-07-08,2160.0,,,,,
1994-07-11,2168.0,,,,,
1994-07-12,2160.0,,,,,
1994-07-13,2178.0,,,,,
1994-07-14,2190.0,,,,,
1994-07-15,2193.0,,,,,
1994-07-18,2200.0,,,,,
1994-07-19,2195.0,,,,,
1994-07-20,2185.0,,,,,
1994-07-21,2173.0,,,,,
1994-07-22,2138.0,,,,,
1994-07-25,2133.0,,,,,
1994-07-26,2138.0,,,,,
1994-07-27,2135.0,,,,,
1994-07-28,2138.0,,,,,
1994-07-29,2158.0,,,,,
1994-08-01,2170.0,,,,,
1994-08-02,2185.0,,,,,
1994-08-03,2198.0,,,,,
1994-08-04,2197.0,,,,,
1994-08-05,2198.0,,,,,
1994-08-08,2233.0,,,,,
1994-08-09,2235.0,,,,,
1994-08-10,2220.0,,,,,
1994-08-11,2228.0,,,,,
1994-08-12,2210.0,,,,,
1994-08-15,2228.0,,,,,
1994-08-16,2238.0,,,,,
1994-08-17,2233.0,,,,,
1994-08-18,2220.0,,,,,
1994-08-19,2185.0,,,,,
1994-08-22,2180.0,,,,,
1994-08-23,2183.0,,,,,
1994-08-24,2185.0,,,,,
1994-08-25,2163.0,,,,,
1994-08-26,2162.0,,,,,
1994-08-31,2153.0,,,,,
1994-09-01,2152.0,,,,,
1994-09-02,2133.0,,,,,
1994-09-05,2070.0,,,,,
1994-09-06,2018.0,,,,,
1994-09-07,1962.0,,,,,
1994-09-08,1960.0,,,,,
1994-09-09,1975.0,,,,,
1994-09-12,1970.0,,,,,
1994-09-13,1977.0,,,,,
1994-09-14,1975.0,,,,,
1994-09-15,1982.0,,,,,
1994-09-16,1972.0,,,,,
1994-09-19,1952.0,,,,,
1994-09-20,1972.0,,,,,
1994-09-21,1987.0,,,,,
1994-09-22,2012.0,,,,,
1994-09-23,2015.0,,,,,
1994-09-26,2040.0,,,,,
1994-09-27,1972.0,,,,,
1994-09-28,2000.0,,,,,
1994-09-29,2020.0,,,,,
1994-09-30,2002.0,,,,,
1994-10-03,2012.0,,,,,
1994-10-04,2015.0,,,,,
1994-10-05,2065.0,,,,,
1994-10-06,2095.0,,,,,
1994-10-07,2100.0,,,,,
1994-10-10,2097.0,,,,,
1994-10-11,2095.0,,,,,
1994-10-12,2127.0,,,,,
1994-10-13,2142.0,,,,,
1994-10-14,2062.0,,,,,
1994-10-17,2035.0,,,,,
1994-10-18,2040.0,,,,,
1994-10-19,2050.0,,,,,
1994-10-20,2065.0,,,,,
1994-10-21,2052.0,,,,,
1994-10-24,2050.0,,,,,
1994-10-26,2050.0,,,,,
1994-10-27,2045.0,,,,,
1994-10-28,2022.0,,,,,
1994-10-31,2045.0,,,,,
1994-11-01,2042.0,,,,,
1994-11-02,2040.0,,,,,
1994-11-03,2045.0,,,,,
1994-11-04,2032.0,,,,,
1994-11-07,2010.0,,,,,
1994-11-08,2000.0,,,,,
1994-11-09,1975.0,,,,,
1994-11-10,1940.0,,,,,
1994-11-11,1917.0,,,,,
1994-11-14,1915.0,,,,,
1994-11-15,1930.0,,,,,
1994-11-16,1912.0,,,,,
1994-11-17,1905.0,,,,,
1994-11-18,1882.0,,,,,
1994-11-21,1872.0,,,,,
1994-11-22,1840.0,,,,,
1994-11-23,1805.0,,,,,
1994-11-24,1810.0,,,,,
1994-11-25,1815.0,,,,,
1994-11-28,1857.0,,,,,
1994-11-29,1897.0,,,,,
1994-11-30,1960.0,,,,,
1994-12-01,1945.0,,,,,
1994-12-02,1950.0,,,,,
1994-12-05,1987.0,,,,,
1994-12-06,1985.0,,,,,
1994-12-07,1960.0,,,,,
