Date,HIGH,LOW,CLOSE,OPEN,COUNT,VOLUME
2018-04-13,,,5.175,,,
2018-04-16,,,5.4,,,
2018-04-17,,,5.85,,,
2018-04-18,,,5.775,,,
2018-04-19,,,5.85,,,
2018-04-20,,,5.7,,,
2018-04-23,,,5.625,,,
2018-04-24,,,5.4,,,
2018-04-25,4.95,4.95,5.25,,1.0,313.333333
2018-04-26,,,5.1,,,
2018-04-27,,,5.1,,,
2018-04-30,,,5.175,,,
2018-05-01,,,4.875,,,
2018-05-02,5.1006,5.1006,5.175,,1.0,63.333333
2018-05-03,5.3991,5.24895,5.25,,2.0,328.0
2018-05-04,,,5.325,,,
2018-05-08,,,5.55,,,
2018-05-09,,,5.55,,,
2018-05-10,,,5.475,,,
2018-05-11,,,5.55,,,
2018-05-14,,,5.475,,,
2018-05-15,,,5.4,,,
2018-05-16,,,5.25,,,
2018-05-17,,,5.1,,,
2018-05-18,,,5.175,,,
2018-05-21,,,5.1,,,
2018-05-22,,,5.1,,,
2019-08-06,6.045,6.00045,,,2.0,8333.733333
2019-08-28,9.28365,9.28365,,,1.0,1754.266667
2019-10-17,7.2,7.2,,,1.0,3333.333333
2019-11-18,6.975,6.975,,,1.0,2666.666667
