datadate,aps,rects,xads,obs,capxs,dms,ches,oancfs,cogss,drcs,drlts,dps,ebits,ebitdas,emps,gdwlias,dvts,txps,xints,intans,nopis,scstkcs,nis,ibs,pis,acos,lcos,aos,los,ppegts,ppents,pstkqs,xrds,revts,fatls,xsgas,spis,txfeds,txdis,txts,ats,lcts,acts,dlcs,ceqs,invts,lts,pstks,dcvts,dcpstks,txfos,dltts,drs,dcs
2012-07-26,420244892.560308,257555769.8155278,,,198802389.012771,,226890484.998986,669808114.737482,459750913.744172,,,,,,6890,438872421.954186,420310137.847152,163113.217109264,7307472.12649503,673918567.808636,3229641.698763429,,283295035.47537,283295035.47537,326487415.365903,,2348830.3263734,29229888.5059801,4371434.21852828,7236420009.12224,1680881702.31097,,,1709720119.09588,,255141694.202311,-16507057.5714575,,-29588737.5836205,43192379.8905332,2902828056.96331,522451634.400973,518080200.182445,99857911.5142915,2254126792.51976,15919849.9898642,648701264.443544,,,,43192379.8905332,,,
2013-02-28,396566091.651304,253886570.97708684,,,183810895.443771,,98663439.5575454,558660658.414538,494192333.421122,,,,,,9255,438872421.954186,420310137.847152,162062.154332368,5185988.93863576,658944719.515407,1620621.5433236798,-213857218.856992,219626631.551225,219626631.551225,264355786.146958,,1199259.94205952,25443758.2301817,3759841.98051093,7236420009.12224,1513368809.58652,,,1637929781.40637,,310543500.131683,-17859249.4074269,,-15460729.5233079,44729154.5957335,2567032112.19384,398770136.950224,368334864.366605,195479370.5557019,1963350587.30577,15784853.8319726,603681524.88807,,,,44729154.5957335,97237292.5994206,,
2013-07-24,396566091.651304,253886570.97708684,,,183810895.443771,,98663439.5575454,558660658.414538,494192333.421122,,,,,,9255,438872421.954186,420310137.847152,162062.154332368,5185988.93863576,658944719.515407,1620621.5433236798,-213857218.856992,219626631.551225,219626631.551225,264355786.146958,,1199259.94205952,25443758.2301817,3759841.98051093,7236420009.12224,1513368809.58652,,,1637929781.40637,,310543500.131683,-17859249.4074269,,-15460729.5233079,44729154.5957335,2567032112.19384,398770136.950224,368334864.366605,195479370.5557019,1963350587.30577,15784853.8319726,603681524.88807,,,,44729154.5957335,97237292.5994206,,
2014-02-26,306322397.563677,191212065.337763,,,173729645.625692,,118272369.878184,526053610.188261,727815935.769657,27424595.7918051,,335419224.806202,,,5607,410426406.423034,293795863.787375,23228815.0609081,2037081.94905869,608327397.563676,-1003338.87043189,-142899778.516058,173151965.669989,173151965.669989,220856168.327796,,69808062.0155039,17816866.0022148,2736378.73754153,6602304213.73201,1272628942.41418,,,1456209551.49502,,167952846.06866,-11523194.9058693,,-4955885.93576966,47704202.6578073,2248360791.80509,376252076.41196,349313947.951274,182546866.0022148,1695004202.65781,16296655.5924695,553356589.147287,,,,47704202.6578073,91212624.5847176,27424595.7918051,
2014-08-01,306322397.563677,191212065.337763,,,173729645.625692,,118272369.878184,526053610.188261,727815935.769657,27424595.7918051,,335419224.806202,,,5607,410426406.423034,293795863.787375,23228815.0609081,2037081.94905869,608327397.563676,-1003338.87043189,-142899778.516058,173151965.669989,173151965.669989,220856168.327796,,69808062.0155039,17816866.0022148,2736378.73754153,6602304213.73201,1272628942.41418,,,1456209551.49502,,167952846.06866,-11523194.9058693,,-4955885.93576966,47704202.6578073,2248360791.80509,376252076.41196,349313947.951274,182546866.0022148,1695004202.65781,16296655.5924695,553356589.147287,,,,47704202.6578073,91212624.5847176,27424595.7918051,
2015-02-11,220834060.967064,188547063.77014732,,,339097844.253679,,91573573.9313245,364944316.748423,701285953.924317,25424604.0644709,,301945297.82761,,,4352,378219110.021023,293795863.787375,28940174.3167484,1771847.40714786,739000991.59075,-646864.926419061,-142899778.516058,112441998.948844,98857835.4940434,126701151.892081,,76611306.9376314,24665240.889979,11418572.1793973,5946657393.13245,1018109145.05957,,,1060380361.77295,,102373405.746321,-17746598.6334968,,1546850.9110021,27843316.3980378,2089373712.33357,410056114.225648,307120217.238963,281358118.4302731,1523029406.97267,13218544.1485634,566344305.360897,,,,27843316.3980378,84373686.0546601,25424604.0644709,
2015-08-31,220834060.967064,188547063.77014732,,,339097844.253679,,91573573.9313245,364944316.748423,701285953.924317,25424604.0644709,,301945297.82761,,,4352,378219110.021023,293795863.787375,28940174.3167484,1771847.40714786,739000991.59075,-646864.926419061,-142899778.516058,112441998.948844,98857835.4940434,126701151.892081,,76611306.9376314,24665240.889979,11418572.1793973,5946657393.13245,1018109145.05957,,,1060380361.77295,,102373405.746321,-17746598.6334968,,1546850.9110021,27843316.3980378,2089373712.33357,410056114.225648,307120217.238963,281358118.4302731,1523029406.97267,13218544.1485634,566344305.360897,,,,27843316.3980378,84373686.0546601,25424604.0644709,
2016-02-19,182477966.292587,153247648.9280398,,,81495544.0247778,,53766316.7209686,317767119.584892,643094274.56659,15474873.8988778,,124590475.041229,,,3908,121260784.361047,293795863.787375,22680106.1904187,2456329.19029806,440692749.28603005,-1009824.222678091,-142899778.516058,185562024.053739,138564258.879369,175709414.745988,,56795789.3890029,16184480.1094083,3165935.40082861,574617275.250392,126582830.940027,,,1031085116.44745,,98471507.9843932,-4121174.53038896,,1064409.31579582,37145155.8666184,826090799.243796,239573973.693737,241484451.952858,162417944.5718193,500654474.075862,19705218.6155022,325436325.167934,,,,37145155.8666184,81058863.2798359,15474873.8988778,
2016-09-01,182477966.292587,153247648.9280398,,,81495544.0247778,,53766316.7209686,317767119.584892,643094274.56659,15474873.8988778,,124590475.041229,,,3908,121260784.361047,293795863.787375,22680106.1904187,2456329.19029806,440692749.28603005,-1009824.222678091,-142899778.516058,185562024.053739,138564258.879369,175709414.745988,,56795789.3890029,16184480.1094083,3165935.40082861,574617275.250392,126582830.940027,,,1031085116.44745,,98471507.9843932,-4121174.53038896,,1064409.31579582,37145155.8666184,826090799.243796,239573973.693737,241484451.952858,162417944.5718193,500654474.075862,19705218.6155022,325436325.167934,,,,37145155.8666184,81058863.2798359,15474873.8988778,
2017-01-31,205188509.04554,188215892.0773554,,,154776359.950094,,130755524.017467,290525689.332502,728842732.376794,16972616.9681847,347669.993761697,108789101.684342,,,4882,140901166.562695,205188509.04554,22282485.9638178,2370477.23019339,521979086.08858395,-347669.99376169697,-36410530.2557704,166217863.38116,166217863.38116,213153312.538989,1264254.52276981,60873855.2713662,10651344.354335621,7459101.68434186,612878986.275733,160402292.576419,,,1202369263.88022,,126046175.92015,-6542517.15533375,,5815570.80474111,46935449.1578291,1052681528.38428,266093970.679975,355097489.082969,440971977.542108,553237779.164067,19722370.555209,499412142.85714275,,,,46935449.1578291,220485988.771054,17320286.961946394,
2017-07-31,205188509.04554,188215892.0773554,,,154776359.950094,,130755524.017467,290525689.332502,728842732.376794,16972616.9681847,347669.993761697,108789101.684342,,,4882,140901166.562695,205188509.04554,22282485.9638178,2370477.23019339,521979086.08858395,-347669.99376169697,-36410530.2557704,166217863.38116,166217863.38116,213153312.538989,1264254.52276981,60873855.2713662,10651344.354335621,7459101.68434186,612878986.275733,160402292.576419,,,1202369263.88022,,126046175.92015,-6542517.15533375,,5815570.80474111,46935449.1578291,1052681528.38428,266093970.679975,355097489.082969,440971977.542108,553237779.164067,19722370.555209,499412142.85714275,,,,46935449.1578291,220485988.771054,17320286.961946394,
2018-01-30,218079781.934392,219818855.1555594,,,159194762.665664,,142186626.562647,293938155.841715,794930369.39562,17495076.6049441,1495602.97020397,116448342.889369,,,5275,155716616.223329,225383889.463295,32033728.7339036,4104212.80195507,584850324.278597,1252132.7192405283,-36590100.5733622,194497949.055362,194497949.055362,246878834.476925,1264254.52276981,75580122.1919353,12556108.6568286,5878067.48754582,646204827.521384,196028333.48999,,,1328686722.43632,,154673172.290629,-1182569.79039383,,3791179.62214494,52554792.7436789,1211855783.43829,294946818.309992,397586919.823292,726793480.590282,538243161.951311,28659926.6848388,673612621.486982,,,,52554792.7436789,363396740.295141,18990679.57514807,
