datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
1999-07-31,,,,,,,,-14880000.0,,,,,,
2000-05-25,,,1123000.0,,,,,-23076000.0,,,,,,
2000-10-17,,,1123000.0,,,,,-23076000.0,,,,,,
2001-04-24,,,1382000.0,,,,,259000.0,,,,,,
2001-10-17,,,1382000.0,,,,,259000.0,,,,,,
2002-04-24,,,790000.0,,,,,1899000.0,,,,,,
2002-09-25,,,790000.0,,,,,1899000.0,,,,,,
2003-02-01,,,199000.0,,,,-10154000.0,6563000.0,,,,,,
2003-10-16,,,199000.0,,,,-10154000.0,6563000.0,,,,,,
2004-04-28,,,199000.0,,,,-2595000.0,-5510000.0,,,,,,
2004-10-06,,,199000.0,,,,-2595000.0,-5510000.0,,,,,,
2005-04-26,,,199000.0,,,,-2595000.0,5106000.0,,50000.0,170000.0,,,
2005-09-21,,,199000.0,,,,-2595000.0,5106000.0,,50000.0,170000.0,,,
2006-04-26,,,199000.0,,,,-5260000.0,-1345000.0,,50000.0,196000.0,,,
2006-09-27,,,199000.0,,,,-5260000.0,-1345000.0,,50000.0,196000.0,,,
2007-04-26,,,3502000.0,,,,-5260000.0,-6727000.0,,50000.0,-378000.0,,,
2007-09-26,,,3502000.0,,,,-5260000.0,-6727000.0,,50000.0,-378000.0,,,
2008-05-27,,,3366000.0,,,,-5260000.0,-10262000.0,,50000.0,-2286000.0,,,
2008-10-31,,,3366000.0,,,,-5260000.0,-10262000.0,,50000.0,-2286000.0,,,
