datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2000-06-30,,,7989298.87070475,,111402186.12235,,1211312108.21909,358174454.979165,,,122975469.533184,,,
2001-04-27,,,99753098.7991398,,295139937.661585,,4508032348.32194,1456072155.50777,,,675736376.156764,,,
2001-08-16,,,99753098.7991398,,295139937.661585,,4508032348.32194,1456072155.50777,,,675736376.156764,,,
2002-03-18,,,67469796.7764541,283921546.287123,68134523.8382911,,332363.530918493,2327791079.6704,,,1138594366.04403,,,
2002-08-14,,,67469796.7764541,283921546.287123,68134523.8382911,,332363.530918493,2327791079.6704,,,1138594366.04403,,,
2003-03-18,,,67469796.7764541,506957122.663735,65169488.1057375,2716495244.71131,447712133.476701,2444868218.33734,,,1228021136.62998,,,
2003-08-12,,,67469796.7764541,506957122.663735,65169488.1057375,2716495244.71131,447712133.476701,2444868218.33734,,,1228021136.62998,,,
2004-03-18,,,67469796.7764541,641293254.557976,46560759.723078,2326210747.03686,447712133.476701,2406270890.57233,,,1178366203.92185,,,
2004-08-18,,,67469796.7764541,641293254.557976,46560759.723078,2326210747.03686,447712133.476701,2406270890.57233,,,1178366203.92185,,,
2005-03-15,,,67469796.7764541,814734334.561711,59454948.3477315,2223262369.35903,44276301.5767535,2629432879.84051,,,1207993547.99734,,,
2005-08-10,,,67469796.7764541,814734334.561711,59454948.3477315,2223262369.35903,44276301.5767535,2629432879.84051,,,1207993547.99734,,,
2006-03-16,,,67469796.7764541,1222430591.70571,95345985.4738356,2542079522.07432,246430485.1144,3856255420.04412,,,1776935190.00521,,,
2006-08-18,,,67469796.7764541,1222430591.70571,95345985.4738356,2542079522.07432,246430485.1144,3856255420.04412,,,1776935190.00521,,,
2007-03-21,,,67469796.7764541,1427154033.17748,60819009.799526,2412748975.85346,267669039.902645,4317888108.62743,,196190.354192019,1965958142.5735,,,
2007-08-16,,,67469796.7764541,1427154033.17748,60819009.799526,2412748975.85346,267669039.902645,4317888108.62743,,196190.354192019,1965958142.5735,,,
2008-03-19,,,67469796.7764541,1639257859.13796,41184956.7336656,2545188934.22422,111344254.888,5975819944.95865,,196190.354192019,1965958142.5735,,,
2008-08-27,,,67469796.7764541,1639257859.13796,41184956.7336656,2545188934.22422,111344254.888,5975819944.95865,,196190.354192019,1965958142.5735,,,
2009-03-19,,,67469796.7764541,3300046947.59985,58524974.7160132,3697295234.88457,46599508.9776475,11286801930.3774,,7415835.83730304,3681361209.23415,,,
2009-08-20,,,67469796.7764541,3300046947.59985,58524974.7160132,3697295234.88457,46599508.9776475,11286801930.3774,,7415835.83730304,3681361209.23415,,,
2010-03-18,,,67469796.7764541,3226110830.80619,28748689.550096,3345912152.24366,11971063.1565068,10444389844.5626,,8252778.38819789,3483670068.41589,,,
2010-08-19,,,67469796.7764541,3226110830.80619,28748689.550096,3345912152.24366,11971063.1565068,10444389844.5626,,8252778.38819789,3483670068.41589,,,
2011-03-16,,,67469796.7764541,4230575603.94537,24125244.3095599,3589019207.89074,9046966.61608498,11638484795.1442,,11965342.9438543,3798461349.01366,,,
2011-08-18,,,67469796.7764541,4230575603.94537,24125244.3095599,3589019207.89074,9046966.61608498,11638484795.1442,,11965342.9438543,3798461349.01366,,,
2012-03-15,,,67469796.7764541,11021995786.3964,26693832.1231669,3773341924.72076,13909429.7653283,12873381798.2491,,11454824.5126233,4152680711.48255,,,
2012-08-16,,,67469796.7764541,11021995786.3964,26693832.1231669,3773341924.72076,13909429.7653283,12873381798.2491,,11454824.5126233,4152680711.48255,,,
2013-03-14,,,67469796.7764541,11707364384.1993,26693832.1231669,3644038281.88954,52447127.6544518,12768455706.971,,18865162.6779666,4140359970.14494,,,
2013-08-15,,,67469796.7764541,11707364384.1993,26693832.1231669,3644038281.88954,52447127.6544518,12768455706.971,,18865162.6779666,4140359970.14494,,,
2014-03-20,,,67469796.7764541,12990749789.385,66051277.7309745,3681111541.70177,4290339.79219321,12141861162.5948,,16662482.4487504,3669338051.10924,,,
2014-08-14,,,67469796.7764541,12990749789.385,66051277.7309745,3681111541.70177,4290339.79219321,12141861162.5948,,16662482.4487504,3669338051.10924,,,
2015-03-19,,,67469796.7764541,13525654611.095,152136447.152113,3657794865.10009,850204702.962318,11303427540.8568,,11694842.5361828,3433833455.8231,,,
2015-08-20,,,67469796.7764541,13525654611.095,152136447.152113,3657794865.10009,850204702.962318,11303427540.8568,,11694842.5361828,3433833455.8231,,,
2016-03-17,,,67469796.7764541,15900869179.4643,134928500.793272,3693863674.31186,107023071.117204,11343922964.8342,,17140413.7336147,3666271788.78945,,,
2016-08-11,,,67469796.7764541,15900869179.4643,134928500.793272,3693863674.31186,107023071.117204,11343922964.8342,,17140413.7336147,3666271788.78945,,,
2017-03-23,,,67469796.7764541,18693640950.5977,253945268.615872,4126523047.67392,107023071.117204,12696212622.7855,,22533993.9507418,4159214852.36929,,,
2017-08-10,,,67469796.7764541,18693640950.5977,253945268.615872,4126523047.67392,107023071.117204,12696212622.7855,,22533993.9507418,4159214852.36929,,,
2018-03-22,,,67469796.7764541,18070609901.1727,328504839.924381,4020203101.60921,107023071.117204,12999032064.3069,,29574535.4502559,3835930996.11146,,,
2018-08-09,,,67469796.7764541,18070609901.1727,328504839.924381,4020203101.60921,107023071.117204,12999032064.3069,,29574535.4502559,3835930996.11146,,,
2019-03-21,,,67469796.7764541,15142206140.6443,556485823.576467,4029477251.10901,107023071.117204,13428284529.1252,,31352919.7876518,4097997632.17221,,,
2019-08-08,,,67469796.7764541,15142206140.6443,556485823.576467,4029477251.10901,107023071.117204,13428284529.1252,,31352919.7876518,4097997632.17221,,,
2020-03-19,,,5593828751.18504,13785074722.0546,743279927.60493,3828850383.5215,107023071.117204,11552851590.106,,29141859.8638283,3828742049.46996,,,
2020-08-13,,,5593828751.18504,13785074722.0546,743279927.60493,3828850383.5215,107023071.117204,11552851590.106,,29141859.8638283,3828742049.46996,,,
2021-03-25,,,4759229149.42529,17079086744.8276,964063351.724138,3961615521.83908,107023071.117204,12087836767.8161,,44834942.5287356,3835517245.97701,,,
2021-08-12,,,4759229149.42529,17079086744.8276,964063351.724138,3961615521.83908,107023071.117204,12087836767.8161,,44834942.5287356,3835517245.97701,,,
2022-03-23,,,3598179546.92149,19125437886.6831,987573566.222194,4112737142.04751,5666300790.28983,13515340470.0808,,50152492.8763716,4174875033.4535,,,
2022-03-30,,,3598179546.92149,19125437886.6831,987573566.222194,4112737142.04751,5666300790.28983,13515340470.0808,,50152492.8763716,4174875033.4535,,,
2022-10-20,,,3598179546.92149,19125437886.6831,987573566.222194,4112737142.04751,5666300790.28983,13515340470.0808,,50152492.8763716,4174875033.4535,,,
2023-04-20,,,9796902750.39146,19140641368.9613,1055904787.44998,4230930181.81291,-84736059.5604013,15036635497.0133,,58608109.0877457,4467879530.8241,,,
