datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2000-06-30,,,,,,,,,,,,,,
2001-03-30,,,25406.04,,,,,-62846.52,,,,,,
2001-09-28,,,25406.04,,,,,-62846.52,,,,,,
2001-12-31,,,25406.04,,,,,-3322327.01,,,,,,
2002-06-30,,,25406.04,,,,,-3322327.01,,,,,,
2002-12-31,,,25406.04,,,,,-1472995.39365,,,,,,
2003-06-30,,,25406.04,,,,,-1472995.39365,,,,,,
2004-01-30,,,25406.04,,,,,-29280.79575,,,,,,
2004-09-29,,,25406.04,,,,,-29280.79575,,,,,,
2005-06-24,,,25406.04,,,,238717.68992032,-49653.05258,,,,,,
2005-09-29,,,25406.04,,,,238717.68992032,-49653.05258,,,,,,
2006-04-26,,,25406.04,,,,4737374.08826924,-822651.6925,,,,,,
2006-10-31,,,25406.04,,,,4737374.08826924,-396990.15134,,,,,,
2007-03-05,,,25406.04,,,,4737374.08826924,-396990.15134,,,,,,
2007-12-20,,,25406.04,,,,13540200.55,13622820.41,,,,,,
2008-03-31,,,25406.04,,,,13540200.55,13622820.41,,,,,,
2009-02-27,,,25406.04,,2480948.64,,10039712.67,-26291331.33,,,,,,
2009-03-30,,,25406.04,,2480948.64,,10039712.67,-26291331.33,,,,,,
2009-11-03,,,25406.04,,2480948.64,,21259.7,-18688491.14,,,,,,
2010-03-09,,,25406.04,,2480948.64,,21259.7,-18688491.14,,,,,,
2010-10-04,,,25406.04,,2480948.64,,1338060.0,6226662.21,,,,,,
2011-02-23,,,25406.04,,2480948.64,,1338060.0,6226662.21,,,,,,
2011-10-12,,,25406.04,,2480948.64,,4245657.21,-333395.95,,,,,,
2012-02-28,,,25406.04,,2480948.64,,4245657.21,-333395.95,,,,,,
2012-09-13,,,25406.04,,2480948.64,,4245657.21,13392552.42,,-2309455.98,-4563515.58,,,
2013-03-04,,,25406.04,,2480948.64,,4245657.21,13392552.42,,-2309455.98,-4563515.58,,,
2013-10-15,,,25406.04,,2480948.64,,4245657.21,1259035.9,,66403.46,-4563515.58,,,
2014-03-17,,,25406.04,,2480948.64,,4245657.21,1259035.9,,66403.46,-4563515.58,,,
2014-10-07,,,25406.04,,2480948.64,,2674956.75,-3253799.85,,66403.46,-4563515.58,,,
2015-03-19,,,25406.04,,2480948.64,,2674956.75,-3253799.85,,66403.46,-4563515.58,,,
2015-12-22,,,25406.04,,2480948.64,,9907674.4,-8426617.16,,66403.46,-4563515.58,,,
2016-03-01,,,25406.04,,2480948.64,,9907674.4,-8426617.16,,66403.46,-4563515.58,,,
2016-10-14,,,25406.04,,2480948.64,,9907674.4,-7807749.06,,66403.46,-4563515.58,,,
2017-02-23,,,25406.04,,2480948.64,,9907674.4,-7807749.06,,66403.46,-4563515.58,,,
2017-12-11,,,25406.04,,2480948.64,,9907674.4,-29677376.25,,66403.46,-823028.0,,,
2018-03-19,,,25406.04,,2480948.64,,9907674.4,-29677376.25,,66403.46,-823028.0,,,
