datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2017-06-30,,,3485752.0,163019704.0,24319200.0,1536811312.0,,19941744.0,,,-4134264.0,,,
2018-05-10,,,2442264.0,240007944.0,40334360.0,1470316936.0,-193752944.0,-25014704.0,,,3626392.0,,,
2018-08-22,,,2442264.0,240007944.0,40334360.0,1470316936.0,-193752944.0,-25014704.0,,,3626392.0,,,
2019-03-13,,,2038088.0,301245084.0,40134656.0,1562821556.0,157324716.0,189071856.0,,,-46013756.0,,,
2019-08-14,,,2038088.0,301245084.0,40134656.0,1562821556.0,157324716.0,189071856.0,,,-46013756.0,,,
2020-02-26,,,43366500.0,317141100.0,40953060.0,1501838460.0,35598240.0,187569540.0,,,49550940.0,,,
2020-08-12,,,43366500.0,317141100.0,40953060.0,1501838460.0,35598240.0,187569540.0,,,49550940.0,,,
2021-03-03,,,42053775.0,335552556.0,27572649.0,1456377081.0,24866580.0,124040352.0,,,48782379.0,,,
2021-08-11,,,42053775.0,335552556.0,27572649.0,1456377081.0,24866580.0,124040352.0,,,48782379.0,,,
2022-02-25,,,33631325.0,346365690.0,25870250.0,1480960940.0,7908905.0,257519860.0,,54401440.0,75319385.0,,,
2022-08-09,,,33631325.0,346365690.0,25870250.0,1480960940.0,7908905.0,257519860.0,,54401440.0,75319385.0,,,
