datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2016-06-02,,,,,,,,,,,,,,
2016-12-14,,,,43306.0999730289,,,139858782.106896,-2943948.6761665,,,,,,
2017-05-25,,,,43306.0999730289,,,139858782.106896,-2943948.6761665,,,,,,
2017-12-06,,,,313903.189227498,,,14490688.2352941,9071449.46846208,,,445284.018426648,,,
2018-06-12,,,,313903.189227498,,,14490688.2352941,9071449.46846208,,,445284.018426648,,,
2018-12-03,,,,457980.103776104,,,-1345427.93132669,11739081.4537941,,,1351665.01445204,,,
2019-06-18,,,,457980.103776104,,,-1345427.93132669,11739081.4537941,,,1351665.01445204,,,
2019-12-09,,,,1106033.01002616,,,-1345427.93132669,6612250.27244987,,,3128290.63862249,,,
2020-06-24,,,,1106033.01002616,,,-1345427.93132669,6612250.27244987,,,3128290.63862249,,,
2020-12-09,,,,1374469.41023448,,,-1345427.93132669,25767445.6696235,,,839197.494697618,,,
2021-07-07,,,,1374469.41023448,,,-1345427.93132669,25767445.6696235,,,839197.494697618,,,
2021-12-07,,,,1122686.89489044,,,-1345427.93132669,5361560.61518507,,,2678631.21323019,,,
2022-06-21,,,,1122686.89489044,,,-1345427.93132669,5361560.61518507,,,2678631.21323019,,,
2022-12-06,,,,1170442.21026742,,,-1345427.93132669,12284813.9263701,,,2269762.27572488,,,
2023-06-28,,,,1170442.21026742,,,-1345427.93132669,12284813.9263701,,,2269762.27572488,,,
