datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2000-06-30,,,,,,,,9645000.0,,,,10000000,,10000000.0
2001-04-30,,,,,,,,-1557000.0,,,,10000000,,10000000.0
2001-09-28,,,,,,,,-1557000.0,,,,10000000,,10000000.0
2002-04-30,,,,,,,,-8428000.0,,,,10000000,,10000000.0
2002-09-27,,,,,,,,-8428000.0,,,,10000000,,10000000.0
2003-04-30,,,,,,,,-8485000.0,,,,10000000,,10000000.0
2003-09-26,,,,,,,,-8485000.0,,,,10000000,,10000000.0
2004-04-23,,,,,,,,6102000.0,,,,10000000,,10000000.0
2004-06-30,,,,,,,,6102000.0,,,,10000000,,10000000.0
2005-04-29,,,,,,,,5348000.0,,5000.0,55000.0,10000000,,10000000.0
2005-09-28,,,,,,,,5348000.0,,5000.0,55000.0,10000000,,10000000.0
2006-04-28,,,,,,,,6846000.0,,60000.0,57000.0,10000000,,10000000.0
2006-09-28,,,,,,,,6846000.0,,60000.0,57000.0,10000000,,10000000.0
2007-04-30,,,,,,,,6920000.0,,13000.0,15000.0,10000000,,10000000.0
2007-09-28,,,,,,,,6920000.0,,13000.0,15000.0,10000000,,10000000.0
2008-04-29,,,,,,,,-6104000.0,,45000.0,44000.0,10000000,,10000000.0
2008-08-29,,,,,,,,-6104000.0,,45000.0,44000.0,10000000,,10000000.0
2009-05-01,,,,,,,,-9503000.0,,10000.0,10000.0,10000000,,10000000.0
2009-08-27,,,,,,,,-9503000.0,,10000.0,10000.0,10000000,,10000000.0
2010-04-29,,,,,,,,4847000.0,,5000.0,5000.0,10000000,,10000000.0
2010-08-27,,,,,,,,4847000.0,,5000.0,5000.0,10000000,,10000000.0
2011-04-27,,,,,,,,3236000.0,,7000.0,7000.0,10000000,,10000000.0
2011-08-31,,,,,,,,3236000.0,,7000.0,7000.0,10000000,,10000000.0
2012-04-26,,,,,,,,-6618000.0,,4000.0,4000.0,10000000,,10000000.0
2012-08-30,,,,,,,,-6618000.0,,4000.0,4000.0,10000000,,10000000.0
2013-05-02,,,,,,,,2115000.0,,3000.0,3000.0,10000000,,10000000.0
2013-08-29,,,,,,,,2115000.0,,3000.0,3000.0,10000000,,10000000.0
2014-04-09,,,,,,,,7538000.0,,3000.0,3000.0,10000000,,10000000.0
2014-08-28,,,,,,,,7538000.0,,3000.0,3000.0,10000000,,10000000.0
2015-05-05,,,,,,,,-1469000.0,,3000.0,3000.0,10000000,,10000000.0
2015-08-28,,,,,,,,-1469000.0,,3000.0,3000.0,10000000,,10000000.0
2016-04-29,,,,,,,,5435000.0,,3000.0,3000.0,10000000,,10000000.0
2016-08-26,,,,,,,,5435000.0,,3000.0,3000.0,10000000,,10000000.0
2017-04-28,,,,,,,,-5129000.0,,3000.0,3000.0,10000000,,10000000.0
2017-09-29,,,,,,,,-5129000.0,,3000.0,3000.0,10000000,,10000000.0
2018-04-27,,,,,,,,-4698000.0,,3000.0,3000.0,10000000,,10000000.0
2018-09-27,,,,,,,,-4698000.0,,3000.0,3000.0,10000000,,10000000.0
2019-05-01,,,,,,,,-5115000.0,,3000.0,3000.0,10000000,,10000000.0
2019-09-27,,,,,,,,-5115000.0,,3000.0,3000.0,10000000,,10000000.0
2020-06-29,,,,,,,,1110000.0,,3000.0,3000.0,10000000,,10000000.0
2020-10-30,,,,,,,,1110000.0,,3000.0,3000.0,10000000,,10000000.0
2021-05-27,,,,,,,,1066000.0,,3000.0,3000.0,10000000,,10000000.0
2021-09-29,,,,,,,,1066000.0,,3000.0,3000.0,10000000,,10000000.0
2022-04-28,,,,,,,,1232000.0,,3000.0,3000.0,10000000,,10000000.0
2022-09-30,,,,,,,,1232000.0,,3000.0,3000.0,10000000,,10000000.0
2023-04-28,,,,,,,,976000.0,,3000.0,3000.0,10000000,,10000000.0
