datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
1999-06-30,,,,,,,,16182145.9029267,,,,,,
2000-03-30,,,,,,,,15070122.954534,,,,,,
2000-06-30,,,,,,,,15070122.954534,,,,,,
2001-02-21,,,,,,,,17014505.8651717,,,,,,
2001-09-06,,,,,,,,17014505.8651717,,,,,,
2002-03-31,,,,,,,,17528770.1430874,,,,,,
2002-09-04,,,,,,,,17528770.1430874,,,,,,
2003-02-18,,,,,,,,19606217.7404119,,,10608062.9132817,,,
2003-09-03,,,,,,,,19606217.7404119,,,10608062.9132817,,,
2004-02-24,,,,,,,,27007186.8526047,,,12467621.1722654,,,
2004-09-08,,,,,,,,27007186.8526047,,,12467621.1722654,,,
2005-02-23,,,,1087672.3971962,,,,14573679.3389102,,,6716147.36228426,,,
2005-09-07,,,,1087672.3971962,,,,14573679.3389102,,,6716147.36228426,,,
2006-03-02,,,,626705.52575806,,,,12382765.6022449,,,3192001.79968979,,,
2006-09-13,,,,626705.52575806,,,,12382765.6022449,,,3192001.79968979,,,
2007-02-20,,,,626705.52575806,,,,12914409.15269,,,2995846.50506064,,,
2007-09-11,,,,626705.52575806,,,,12914409.15269,,,2995846.50506064,,,
2008-02-20,,,,105114.231526734,,,,14682179.4441608,,,5202051.86373915,,,
