datadate,xad,ob,dm,drc,drlt,gdwlia,scstkc,ni,pstkq,txfed,txt,pstk,dcvt,dcpstk
2007-09-28,,,,,,,,-36246.92,,,,,,
2008-04-03,,,,,,,33903562.65,7458491.55,,,1368960.45,,,
2008-09-18,,,,,,,33903562.65,7458491.55,,,1368960.45,,,
2009-04-22,,,,,,,5886059.39,-3999019.79,,,-193489.93,,,
2009-09-30,,,,,,,5886059.39,-3999019.79,,,-193489.93,,,
2010-04-13,,,,,,,5886059.39,2766570.2352,,,699081.872,,,
2010-09-27,,,,,,,5886059.39,2766570.2352,,,699081.872,,,
2011-04-15,,,,,,,5886059.39,1730292.8049,,,627985.7613,,,
2011-09-19,,,,,,,5886059.39,1730292.8049,,,627985.7613,,,
2012-04-17,,,,,,,5886059.39,-6987369.0564,,,-879513.8472,,,
2012-08-30,,,,,,,5886059.39,-6987369.0564,,,-879513.8472,,,
2013-03-25,,,,,,,1244545.375,6706576.58,,,1523255.8505,,,
2013-09-11,,,,,,,1244545.375,6706576.58,,,1523255.8505,,,
